OTUID,D0,D1,D3,D5,D6,D7
OTU_1680,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1681,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1682,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1683,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1684,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1685,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1686,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1687,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1688,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1689,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_169,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1690,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1691,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1692,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1693,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1694,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1695,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1696,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1697,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1698,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1699,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_170,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1700,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1701,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1702,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1703,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1704,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_1705,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1706,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1707,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1708,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1709,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_171,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1710,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1711,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1712,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1713,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
OTU_1714,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1715,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1716,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1717,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1718,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_1719,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_172,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1720,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1721,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1722,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1723,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1724,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1725,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1726,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1727,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1728,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1729,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_173,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1730,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1731,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1732,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_1733,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1734,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
OTU_1735,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
OTU_1736,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
OTU_1737,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
OTU_1738,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_1739,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
OTU_174,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1740,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
OTU_1741,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
OTU_1742,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_1743,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
OTU_1744,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
OTU_1745,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_1746,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
OTU_1747,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
OTU_1748,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_1749,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_175,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1750,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
OTU_1751,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
OTU_1752,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_1753,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1754,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
OTU_1755,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_1756,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_1757,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_1758,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_1759,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_176,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1760,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
OTU_1761,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
OTU_1762,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
OTU_1763,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
OTU_1764,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
OTU_1765,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1766,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
OTU_1767,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
OTU_1768,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
OTU_1769,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_177,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1770,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_1771,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_1772,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1773,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_1774,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_1775,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_1776,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
OTU_1777,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1778,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1779,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
OTU_178,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
OTU_1780,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
OTU_1781,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_1782,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_1783,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
OTU_1784,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
OTU_1785,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_1786,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
OTU_1787,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
OTU_1788,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1789,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_179,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1790,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1791,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1792,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_1793,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1794,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_1795,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1796,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_1797,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
OTU_1798,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1799,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_18,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_180,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1800,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1801,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1802,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_1803,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1804,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1805,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1806,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1807,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
OTU_1808,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_1809,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_181,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1810,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1811,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1812,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1813,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1814,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1815,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1816,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1817,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1818,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1819,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_182,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1820,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1821,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1822,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1823,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1824,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1825,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1826,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
OTU_1827,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1828,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_1829,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
OTU_183,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1830,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1831,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1832,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1833,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1834,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1835,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1836,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1837,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1838,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1839,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_184,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1840,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1841,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1842,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_1843,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
OTU_1844,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
OTU_1845,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_1846,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1847,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1848,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1849,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_185,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1850,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
OTU_1851,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
OTU_1852,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1853,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_1854,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_1855,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1856,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1857,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_1858,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_1859,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_186,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1860,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_1861,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1862,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1863,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_1864,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_1865,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_1866,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1867,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1868,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1869,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_187,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1870,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
OTU_1871,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1872,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_1873,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_1874,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1875,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1876,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1877,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1878,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_1879,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_188,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1880,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1881,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1882,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1883,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
OTU_1884,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1885,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1886,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1887,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_1888,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
OTU_1889,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_189,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_1890,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1891,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_1892,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1893,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_1894,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_1895,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_1896,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_1897,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1898,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_1899,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_190,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_1900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1901,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1902,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_1903,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1904,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1905,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1906,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1907,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1908,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
OTU_1909,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_191,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1910,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_1911,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1912,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1913,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1914,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1915,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1916,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1917,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1918,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1919,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_192,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1920,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1921,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_1922,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1923,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1924,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
OTU_1925,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1926,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1927,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
OTU_1928,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1929,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_193,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1930,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1931,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1932,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1933,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1934,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_1935,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1936,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1937,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1938,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1939,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_194,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1940,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1941,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1942,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1943,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1944,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1945,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_1946,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
OTU_1947,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_1948,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_195,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1950,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1951,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_1952,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1953,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1954,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
OTU_1955,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1956,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1957,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1958,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1959,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
OTU_196,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1960,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1961,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1962,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
OTU_1963,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1964,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_1965,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1966,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_1967,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_1968,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1969,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_197,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_1970,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_1971,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1972,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1973,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1974,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1975,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1976,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1977,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1978,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1979,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_198,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_1980,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1981,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1982,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1983,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1984,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1985,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1987,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
OTU_1988,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1989,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_199,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1990,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
OTU_1991,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_1992,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1993,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1994,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
OTU_1995,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
OTU_1996,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_1997,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1998,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_1999,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
OTU_2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2002,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2004,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2005,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2006,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2007,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2008,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2009,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_201,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2010,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
OTU_2011,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2012,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2013,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_2014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2015,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
OTU_2016,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2017,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_2018,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2019,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_202,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
