OTUID,OTU_group,Treatment,n_replicates,occupancy,retained,mean_RA,median_RA_present,median_RA_D0,occupancy_D0,log10_shift_vs_D0
OTU_2924,Abundant OTUs,D1,14,1,TRUE,5.612209288122604e-4,5.14429444930036e-4,0.002732558120740925,1,-0.7163098372797583
OTU_2924,Abundant OTUs,D3,20,0,FALSE,0,0,0.002732558120740925,1,-2.3169368047533805
OTU_2924,Abundant OTUs,D5,20,0,FALSE,0,0,0.002732558120740925,1,-2.3169368047533805
OTU_2924,Abundant OTUs,D6,40,0,FALSE,0,0,0.002732558120740925,1,-2.3169368047533805
OTU_2924,Abundant OTUs,D7,40,0,FALSE,0,0,0.002732558120740925,1,-2.3169368047533805
OTU_2925,Abundant OTUs,D0,14,1,TRUE,0.0013302555548345668,0.00144287011046109,0.00144287011046109,1,0
OTU_2925,Abundant OTUs,D1,14,1,TRUE,1.1814384327986489e-4,1.0524873071719325e-4,0.00144287011046109,1,-1.0895332774785178
OTU_2925,Abundant OTUs,D3,20,0,FALSE,0,0,0.00144287011046109,1,-2.0414617485422735
OTU_2925,Abundant OTUs,D5,20,0,FALSE,0,0,0.00144287011046109,1,-2.0414617485422735
OTU_2925,Abundant OTUs,D6,40,0,FALSE,0,0,0.00144287011046109,1,-2.0414617485422735
OTU_2925,Abundant OTUs,D7,40,0,FALSE,0,0,0.00144287011046109,1,-2.0414617485422735
OTU_2926,Abundant OTUs,D0,14,1,TRUE,0.14763013227974178,0.14909723222941051,0.14909723222941051,1,0
OTU_2926,Abundant OTUs,D1,14,1,TRUE,0.1160336315182453,0.106376280512283,0.14909723222941051,1,-0.14660929963600278
OTU_2926,Abundant OTUs,D3,20,1,TRUE,0.002756399387631507,0.002558095247356155,0.14909723222941051,1,-1.7633502365582943
OTU_2926,Abundant OTUs,D5,20,0.1,TRUE,2.87014399792067e-6,2.8701439979206702e-5,0.14909723222941051,1,-3.5509143319973426
OTU_2926,Abundant OTUs,D6,40,0.075,TRUE,2.2421855794728923e-6,2.94889563858335e-5,0.14909723222941051,1,-3.5428344702871404
OTU_2926,Abundant OTUs,D7,40,0.05,TRUE,1.3721585193396049e-6,2.74431703867921e-5,0.14909723222941051,1,-3.5641444116847656
OTU_2927,Rare OTUs,D0,14,0.8571428571428571,TRUE,4.249888733881113e-5,5.83065283058294e-5,5.83065283058294e-5,0.8571428571428571,0
OTU_2927,Rare OTUs,D1,14,0.35714285714285715,TRUE,1.0325691424495385e-5,2.91630212890055e-5,5.83065283058294e-5,0.8571428571428571,-0.22721172252807875
OTU_2927,Rare OTUs,D3,20,0,FALSE,0,0,5.83065283058294e-5,0.8571428571428571,-0.73282848429045
OTU_2927,Rare OTUs,D5,20,0,FALSE,0,0,5.83065283058294e-5,0.8571428571428571,-0.73282848429045
OTU_2927,Rare OTUs,D6,40,0,FALSE,0,0,5.83065283058294e-5,0.8571428571428571,-0.73282848429045
OTU_2927,Rare OTUs,D7,40,0.1,TRUE,8.08588550053907e-5,2.10812688924684e-4,5.83065283058294e-5,0.8571428571428571,0.49578136132685247
OTU_2928,Rare OTUs,D0,14,1,TRUE,2.3237210355647693e-4,2.42760652990704e-4,2.42760652990704e-4,1,0
OTU_2928,Rare OTUs,D1,14,1,TRUE,2.9357317848300663e-4,2.83138014043389e-4,2.42760652990704e-4,1,0.0636060161518528
OTU_2928,Rare OTUs,D3,20,0.4,TRUE,1.747530868653929e-5,2.92343485443632e-5,2.42760652990704e-4,1,-0.7801551468678234
OTU_2928,Rare OTUs,D5,20,0,FALSE,0,0,2.42760652990704e-4,1,-1.2865019155313586
OTU_2928,Rare OTUs,D6,40,0,FALSE,0,0,2.42760652990704e-4,1,-1.2865019155313586
OTU_2928,Rare OTUs,D7,40,0,FALSE,0,0,2.42760652990704e-4,1,-1.2865019155313586
OTU_2929,Rare OTUs,D0,14,0.2857142857142857,TRUE,8.332903792103443e-6,2.9174082143070702e-5,2.9174082143070702e-5,0.2857142857142857,0
OTU_2929,Rare OTUs,D1,14,0.9285714285714286,TRUE,1.1938511662173646e-4,9.59293959645701e-5,2.9174082143070702e-5,0.2857142857142857,0.41062078860256124
OTU_2929,Rare OTUs,D3,20,0,FALSE,0,0,2.9174082143070702e-5,0.2857142857142857,-0.5057300457496625
OTU_2929,Rare OTUs,D5,20,0,FALSE,0,0,2.9174082143070702e-5,0.2857142857142857,-0.5057300457496625
OTU_2929,Rare OTUs,D6,40,0,FALSE,0,0,2.9174082143070702e-5,0.2857142857142857,-0.5057300457496625
OTU_2929,Rare OTUs,D7,40,0,FALSE,0,0,2.9174082143070702e-5,0.2857142857142857,-0.5057300457496625
OTU_293,Rare OTUs,D0,14,0.9285714285714286,TRUE,4.476111974586733e-5,5.82580833090591e-5,5.82580833090591e-5,0.9285714285714286,0
OTU_293,Rare OTUs,D1,14,0,FALSE,0,0,5.82580833090591e-5,0.9285714285714286,-0.7325342991038211
OTU_293,Rare OTUs,D3,20,0.05,TRUE,1.495707319991625e-6,2.99141463998325e-5,5.82580833090591e-5,0.9285714285714286,-0.2192909558097087
OTU_293,Rare OTUs,D5,20,0,FALSE,0,0,5.82580833090591e-5,0.9285714285714286,-0.7325342991038211
OTU_293,Rare OTUs,D6,40,0,FALSE,0,0,5.82580833090591e-5,0.9285714285714286,-0.7325342991038211
OTU_293,Rare OTUs,D7,40,0,FALSE,0,0,5.82580833090591e-5,0.9285714285714286,-0.7325342991038211
OTU_2930,Rare OTUs,D0,14,1,TRUE,5.007462238485593e-4,4.032366997305955e-4,4.032366997305955e-4,1,0
OTU_2930,Rare OTUs,D1,14,0.9285714285714286,TRUE,1.1139815107791799e-4,6.39529306430467e-5,4.032366997305955e-4,1,-0.7320351061572086
OTU_2930,Rare OTUs,D3,20,0,FALSE,0,0,4.032366997305955e-4,1,-1.4978546788255778
OTU_2930,Rare OTUs,D5,20,0,FALSE,0,0,4.032366997305955e-4,1,-1.4978546788255778
OTU_2930,Rare OTUs,D6,40,0,FALSE,0,0,4.032366997305955e-4,1,-1.4978546788255778
OTU_2930,Rare OTUs,D7,40,0,FALSE,0,0,4.032366997305955e-4,1,-1.4978546788255778
OTU_2931,Rare OTUs,D0,14,0.9285714285714286,TRUE,1.0820509098633534e-4,9.18273645546373e-5,9.18273645546373e-5,0.9285714285714286,0
OTU_2931,Rare OTUs,D1,14,0.42857142857142855,TRUE,2.056658383600768e-5,4.42743752794928e-5,9.18273645546373e-5,0.9285714285714286,-0.2617077817908786
OTU_2931,Rare OTUs,D3,20,0.05,TRUE,1.454926380725135e-6,2.90985276145027e-5,9.18273645546373e-5,0.9285714285714286,-0.39476138689718177
OTU_2931,Rare OTUs,D5,20,0.05,TRUE,1.323521626343375e-6,2.64704325268675e-5,9.18273645546373e-5,0.9285714285714286,-0.4225957680724095
OTU_2931,Rare OTUs,D6,40,0.15,TRUE,4.484633421978617e-6,2.99673111224118e-5,9.18273645546373e-5,0.9285714285714286,-0.3859389106920341
OTU_2931,Rare OTUs,D7,40,0.1,TRUE,4.974339269773668e-5,4.5042982762985e-5,9.18273645546373e-5,0.9285714285714286,-0.2559419425741636
OTU_2932,Rare OTUs,D0,14,1,TRUE,3.91649509390475e-4,3.97760321767962e-4,3.97760321767962e-4,1,0
OTU_2932,Rare OTUs,D1,14,0.42857142857142855,TRUE,2.1047968871387785e-5,3.08197466617109e-5,3.97760321767962e-4,1,-0.9698422668941689
OTU_2932,Rare OTUs,D3,20,0,FALSE,0,0,3.97760321767962e-4,1,-1.4921060649211473
OTU_2932,Rare OTUs,D5,20,0,FALSE,0,0,3.97760321767962e-4,1,-1.4921060649211473
OTU_2932,Rare OTUs,D6,40,0,FALSE,0,0,3.97760321767962e-4,1,-1.4921060649211473
OTU_2932,Rare OTUs,D7,40,0,FALSE,0,0,3.97760321767962e-4,1,-1.4921060649211473
OTU_2935,Rare OTUs,D0,14,1,TRUE,2.854973866115939e-4,2.833609629549835e-4,2.833609629549835e-4,1,0
OTU_2935,Rare OTUs,D1,14,0.7857142857142857,TRUE,3.334981411832344e-5,3.19764653215234e-5,2.833609629549835e-4,1,-0.8169148917959341
OTU_2935,Rare OTUs,D3,20,0,FALSE,0,0,2.833609629549835e-4,1,-1.3504345100363575
OTU_2935,Rare OTUs,D5,20,0,FALSE,0,0,2.833609629549835e-4,1,-1.3504345100363575
OTU_2935,Rare OTUs,D6,40,0.025,TRUE,7.289904939639574e-7,2.91596197585583e-5,2.833609629549835e-4,1,-0.8448525922970123
OTU_2935,Rare OTUs,D7,40,0.075,TRUE,7.119283608772726e-5,9.20725531718995e-5,2.833609629549835e-4,1,-0.4497051381980377
OTU_2936,Rare OTUs,D0,14,0.9285714285714286,TRUE,6.447874144851898e-5,6.03518512930384e-5,6.03518512930384e-5,0.9285714285714286,0
OTU_2936,Rare OTUs,D1,14,0.35714285714285715,TRUE,1.238863124091195e-5,2.82861426187311e-5,6.03518512930384e-5,0.9285714285714286,-0.24852993828150716
OTU_2936,Rare OTUs,D3,20,0,FALSE,0,0,6.03518512930384e-5,0.9285714285714286,-0.7450704545751661
OTU_2936,Rare OTUs,D5,20,0,FALSE,0,0,6.03518512930384e-5,0.9285714285714286,-0.7450704545751661
OTU_2936,Rare OTUs,D6,40,0.025,TRUE,7.786221502429299e-7,3.11448860097172e-5,6.03518512930384e-5,0.9285714285714286,-0.2196131979213467
OTU_2936,Rare OTUs,D7,40,0.1,TRUE,4.0388459367632705e-5,1.80632209658673e-4,6.03518512930384e-5,0.9285714285714286,0.42070334734765114
OTU_2938,Rare OTUs,D0,14,0.8571428571428571,TRUE,3.2014628241276054e-5,3.0184125378738e-5,3.0184125378738e-5,0.8571428571428571,0
OTU_2938,Rare OTUs,D1,14,0.07142857142857142,TRUE,2.0830729492146784e-6,2.91630212890055e-5,3.0184125378738e-5,0.8571428571428571,-0.010335430228058051
OTU_2938,Rare OTUs,D3,20,0.1,TRUE,4.416081515985865e-6,4.416081515985865e-5,3.0184125378738e-5,0.8571428571428571,0.12119863063044445
OTU_2938,Rare OTUs,D5,20,0.05,TRUE,5.93630346383305e-6,1.18726069276661e-4,3.0184125378738e-5,0.8571428571428571,0.4827633036451151
OTU_2938,Rare OTUs,D6,40,0.05,TRUE,4.05892544185903e-5,8.11785088371806e-4,3.0184125378738e-5,0.8571428571428571,1.2787814030771987
OTU_2938,Rare OTUs,D7,40,0,FALSE,0,0,3.0184125378738e-5,0.8571428571428571,-0.5159521919904293
OTU_294,Rare OTUs,D0,14,0.6428571428571429,TRUE,3.153734986714966e-5,5.82580833090591e-5,5.82580833090591e-5,0.6428571428571429,0
OTU_294,Rare OTUs,D1,14,0,FALSE,0,0,5.82580833090591e-5,0.6428571428571429,-0.7325342991038211
OTU_294,Rare OTUs,D3,20,0,FALSE,0,0,5.82580833090591e-5,0.6428571428571429,-0.7325342991038211
OTU_294,Rare OTUs,D5,20,0,FALSE,0,0,5.82580833090591e-5,0.6428571428571429,-0.7325342991038211
OTU_294,Rare OTUs,D6,40,0,FALSE,0,0,5.82580833090591e-5,0.6428571428571429,-0.7325342991038211
OTU_294,Rare OTUs,D7,40,0.025,TRUE,2.1311056175944072e-6,8.52442247037763e-5,5.82580833090591e-5,0.6428571428571429,0.13908023342381703
OTU_2940,Rare OTUs,D0,14,0.2857142857142857,TRUE,8.332903792103443e-6,2.9174082143070702e-5,2.9174082143070702e-5,0.2857142857142857,0
OTU_2940,Rare OTUs,D1,14,0.8571428571428571,TRUE,8.3187884450428e-5,5.93295760023731e-5,2.9174082143070702e-5,0.2857142857142857,0.23326486851014128
OTU_2940,Rare OTUs,D3,20,0,FALSE,0,0,2.9174082143070702e-5,0.2857142857142857,-0.5057300457496625
OTU_2940,Rare OTUs,D5,20,0,FALSE,0,0,2.9174082143070702e-5,0.2857142857142857,-0.5057300457496625
OTU_2940,Rare OTUs,D6,40,0,FALSE,0,0,2.9174082143070702e-5,0.2857142857142857,-0.5057300457496625
OTU_2940,Rare OTUs,D7,40,0,FALSE,0,0,2.9174082143070702e-5,0.2857142857142857,-0.5057300457496625
OTU_2941,Rare OTUs,D0,14,0.5714285714285714,TRUE,1.695761832324454e-5,2.967271551970405e-5,2.967271551970405e-5,0.5714285714285714,0
OTU_2941,Rare OTUs,D1,14,0,FALSE,0,0,2.967271551970405e-5,0.5714285714285714,-0.510806539423827
OTU_2941,Rare OTUs,D3,20,0.7,TRUE,4.974607494658488e-5,5.86396468102997e-5,2.967271551970405e-5,0.5714285714285714,0.22403944884836857
OTU_2941,Rare OTUs,D5,20,0.3,TRUE,2.372840569967415e-5,7.140136986795575e-5,2.967271551970405e-5,0.5714285714285714,0.2950205560190975
OTU_2941,Rare OTUs,D6,40,0,FALSE,0,0,2.967271551970405e-5,0.5714285714285714,-0.510806539423827
OTU_2941,Rare OTUs,D7,40,0.025,TRUE,1.4107157971954977e-6,5.64286318878199e-5,2.967271551970405e-5,0.5714285714285714,0.2104698792240285
OTU_2942,Rare OTUs,D0,14,1,TRUE,8.023286037149139e-4,8.653686438359104e-4,8.653686438359104e-4,1,0
OTU_2942,Rare OTUs,D1,14,0.7857142857142857,TRUE,7.509011003006347e-5,9.59293959645701e-5,8.653686438359104e-4,1,-0.9057112305638046
OTU_2942,Rare OTUs,D3,20,0,FALSE,0,0,8.653686438359104e-4,1,-1.8220620649160284
OTU_2942,Rare OTUs,D5,20,0,FALSE,0,0,8.653686438359104e-4,1,-1.8220620649160284
OTU_2942,Rare OTUs,D6,40,0,FALSE,0,0,8.653686438359104e-4,1,-1.8220620649160284
OTU_2942,Rare OTUs,D7,40,0.025,TRUE,7.42015908821085e-7,2.96806363528434e-5,8.653686438359104e-4,1,-1.311175361836908
OTU_2943,Rare OTUs,D0,14,1,TRUE,1.257654104908866e-4,1.195738963785925e-4,1.195738963785925e-4,1,0
OTU_2943,Rare OTUs,D1,14,0.7857142857142857,TRUE,4.762027890309391e-5,5.65019634432297e-5,1.195738963785925e-4,1,-0.27976349522181243
OTU_2943,Rare OTUs,D3,20,0,FALSE,0,0,1.195738963785925e-4,1,-1.0014968329224314
OTU_2943,Rare OTUs,D5,20,0,FALSE,0,0,1.195738963785925e-4,1,-1.0014968329224314
OTU_2943,Rare OTUs,D6,40,0,FALSE,0,0,1.195738963785925e-4,1,-1.0014968329224314
OTU_2943,Rare OTUs,D7,40,0,FALSE,0,0,1.195738963785925e-4,1,-1.0014968329224314
OTU_2944,Rare OTUs,D0,14,0.42857142857142855,TRUE,1.48914416660888e-5,3.0598819601823456e-5,3.0598819601823456e-5,0.42857142857142855,0
OTU_2944,Rare OTUs,D1,14,0.21428571428571427,TRUE,6.067210036058015e-6,2.82861426187311e-5,3.0598819601823456e-5,0.42857142857142855,-0.023539900276673187
OTU_2944,Rare OTUs,D3,20,0.05,TRUE,1.3978584808074049e-6,2.79571696161481e-5,3.0598819601823456e-5,0.42857142857142855,-0.02699451144126641
OTU_2944,Rare OTUs,D5,20,0,FALSE,0,0,3.0598819601823456e-5,0.42857142857142855,-0.5200804165703321
OTU_2944,Rare OTUs,D6,40,0.075,TRUE,7.46440249628996e-6,1.18133490844654e-4,3.0598819601823456e-5,0.42857142857142855,0.47668046709762857
OTU_2944,Rare OTUs,D7,40,0.125,TRUE,0.003909064233893968,4.26221123518882e-5,3.0598819601823456e-5,0.42857142857142855,0.10526870302881974
OTU_2945,Rare OTUs,D0,14,1,TRUE,3.7815700473453693e-4,3.4694305199403e-4,3.4694305199403e-4,1,0
OTU_2945,Rare OTUs,D1,14,0.6428571428571429,TRUE,3.3068386280666534e-5,3.00543984612148e-5,3.4694305199403e-4,1,-0.920133785018395
OTU_2945,Rare OTUs,D3,20,0.05,TRUE,1.46799765120376e-6,2.93599530240752e-5,3.4694305199403e-4,1,-0.9271571570342241
OTU_2945,Rare OTUs,D5,20,0,FALSE,0,0,3.4694305199403e-4,1,-1.4347864635829506
OTU_2945,Rare OTUs,D6,40,0,FALSE,0,0,3.4694305199403e-4,1,-1.4347864635829506
OTU_2945,Rare OTUs,D7,40,0.05,TRUE,3.628156427498895e-6,7.25631285499779e-5,3.4694305199403e-4,1,-0.6230385959521891
OTU_2946,Rare OTUs,D0,14,0.21428571428571427,TRUE,6.248797602724879e-6,2.91706776348415e-5,2.91706776348415e-5,0.21428571428571427,0
OTU_2946,Rare OTUs,D1,14,0.9285714285714286,TRUE,2.1313186328482647e-4,1.7427168956403e-4,2.91706776348415e-5,0.21428571428571427,0.6455910449185494
OTU_2946,Rare OTUs,D3,20,0.05,TRUE,1.458533881742075e-6,2.91706776348415e-5,2.91706776348415e-5,0.21428571428571427,0
OTU_2946,Rare OTUs,D5,20,0,FALSE,0,0,2.91706776348415e-5,0.21428571428571427,-0.5056951803181722
OTU_2946,Rare OTUs,D6,40,0,FALSE,0,0,2.91706776348415e-5,0.21428571428571427,-0.5056951803181722
OTU_2946,Rare OTUs,D7,40,0,FALSE,0,0,2.91706776348415e-5,0.21428571428571427,-0.5056951803181722
OTU_2947,Abundant OTUs,D0,14,1,TRUE,0.001620228388993195,0.001744128035865245,0.001744128035865245,1,0
OTU_2947,Abundant OTUs,D1,14,1,TRUE,1.2199137863393182e-4,1.0440765369561919e-4,0.001744128035865245,1,-1.1742959299109512
OTU_2947,Abundant OTUs,D3,20,0.1,TRUE,2.88117036389166e-6,2.8811703638916602e-5,0.001744128035865245,1,-1.621127353147397
OTU_2947,Abundant OTUs,D5,20,0,FALSE,0,0,0.001744128035865245,1,-2.1231304986480017
OTU_2947,Abundant OTUs,D6,40,0,FALSE,0,0,0.001744128035865245,1,-2.1231304986480017
OTU_2947,Abundant OTUs,D7,40,0,FALSE,0,0,0.001744128035865245,1,-2.1231304986480017
OTU_2948,Rare OTUs,D0,14,1,TRUE,2.6180859146920845e-4,2.817089011532225e-4,2.817089011532225e-4,1,0
OTU_2948,Rare OTUs,D1,14,0.35714285714285715,TRUE,1.2706717437634358e-5,3.00543984612148e-5,2.817089011532225e-4,1,-0.8333560180698631
OTU_2948,Rare OTUs,D3,20,0,FALSE,0,0,2.817089011532225e-4,1,-1.3480086966344187
OTU_2948,Rare OTUs,D5,20,0,FALSE,0,0,2.817089011532225e-4,1,-1.3480086966344187
OTU_2948,Rare OTUs,D6,40,0,FALSE,0,0,2.817089011532225e-4,1,-1.3480086966344187
OTU_2948,Rare OTUs,D7,40,0,FALSE,0,0,2.817089011532225e-4,1,-1.3480086966344187
OTU_2949,Rare OTUs,D0,14,1,TRUE,5.799804067301255e-4,5.78533864902504e-4,5.78533864902504e-4,1,0
OTU_2949,Rare OTUs,D1,14,0.7857142857142857,TRUE,4.636808612113087e-5,5.93260560037969e-5,5.78533864902504e-4,1,-0.9114473814324264
OTU_2949,Rare OTUs,D3,20,0.05,TRUE,1.4333218667584e-6,2.8666437335168e-5,5.78533864902504e-4,1,-1.1499211081219403
OTU_2949,Rare OTUs,D5,20,0,FALSE,0,0,5.78533864902504e-4,1,-1.6504212282711133
OTU_2949,Rare OTUs,D6,40,0,FALSE,0,0,5.78533864902504e-4,1,-1.6504212282711133
OTU_2949,Rare OTUs,D7,40,0,FALSE,0,0,5.78533864902504e-4,1,-1.6504212282711133
OTU_295,Rare OTUs,D0,14,0.7142857142857143,TRUE,3.2459789892994866e-5,3.0184125378738e-5,3.0184125378738e-5,0.7142857142857143,0
OTU_295,Rare OTUs,D1,14,0.7142857142857143,TRUE,2.522713164713937e-5,2.971245505011235e-5,3.0184125378738e-5,0.7142857142857143,-0.004743613343073605
OTU_295,Rare OTUs,D3,20,0.05,TRUE,1.491379824613735e-6,2.98275964922747e-5,3.0184125378738e-5,0.7142857142857143,-0.003580840609446412
OTU_295,Rare OTUs,D5,20,0,FALSE,0,0,3.0184125378738e-5,0.7142857142857143,-0.5159521919904293
OTU_295,Rare OTUs,D6,40,0,FALSE,0,0,3.0184125378738e-5,0.7142857142857143,-0.5159521919904293
OTU_295,Rare OTUs,D7,40,0,FALSE,0,0,3.0184125378738e-5,0.7142857142857143,-0.5159521919904293
OTU_2950,Rare OTUs,D0,14,0.2857142857142857,TRUE,8.3370941123638e-6,2.918046690003855e-5,2.918046690003855e-5,0.2857142857142857,0
OTU_2950,Rare OTUs,D1,14,0.7857142857142857,TRUE,7.158380525909758e-5,9.01631953836444e-5,2.918046690003855e-5,0.2857142857142857,0.38698740109228025
OTU_2950,Rare OTUs,D3,20,0,FALSE,0,0,2.918046690003855e-5,0.2857142857142857,-0.5057954242424918
OTU_2950,Rare OTUs,D5,20,0,FALSE,0,0,2.918046690003855e-5,0.2857142857142857,-0.5057954242424918
OTU_2950,Rare OTUs,D6,40,0,FALSE,0,0,2.918046690003855e-5,0.2857142857142857,-0.5057954242424918
OTU_2950,Rare OTUs,D7,40,0,FALSE,0,0,2.918046690003855e-5,0.2857142857142857,-0.5057954242424918
OTU_2951,Rare OTUs,D0,14,0.7142857142857143,TRUE,3.404966302617609e-5,4.426838778498505e-5,4.426838778498505e-5,0.7142857142857143,0
OTU_2951,Rare OTUs,D1,14,0.14285714285714285,TRUE,6.189186593399536e-6,4.332430615379675e-5,4.426838778498505e-5,0.7142857142857143,-0.007189331358556039
OTU_2951,Rare OTUs,D3,20,0,FALSE,0,0,4.426838778498505e-5,0.7142857142857143,-0.637964022957922
OTU_2951,Rare OTUs,D5,20,0.05,TRUE,1.43348623853211e-6,2.86697247706422e-5,4.426838778498505e-5,0.7142857142857143,-0.1374298311442681
OTU_2951,Rare OTUs,D6,40,0.05,TRUE,1.4853669067063075e-6,2.970733813412615e-5,4.426838778498505e-5,0.7142857142857143,-0.12680719055669343
OTU_2951,Rare OTUs,D7,40,0.05,TRUE,2.040371718346632e-5,4.0807434366932636e-4,4.426838778498505e-5,0.7142857142857143,0.8649062487871015
OTU_2952,Rare OTUs,D0,14,1,TRUE,4.8473657806553835e-4,5.106928820361825e-4,5.106928820361825e-4,1,0
OTU_2952,Rare OTUs,D1,14,0.7142857142857143,TRUE,3.577958869162903e-5,4.55111424387494e-5,5.106928820361825e-4,1,-0.9502907375766521
OTU_2952,Rare OTUs,D3,20,0,FALSE,0,0,5.106928820361825e-4,1,-1.597540648248005
OTU_2952,Rare OTUs,D5,20,0,FALSE,0,0,5.106928820361825e-4,1,-1.597540648248005
OTU_2952,Rare OTUs,D6,40,0,FALSE,0,0,5.106928820361825e-4,1,-1.597540648248005
OTU_2952,Rare OTUs,D7,40,0.025,TRUE,7.0197113494693e-7,2.80788453978772e-5,5.106928820361825e-4,1,-1.1031737969512116
OTU_2953,Rare OTUs,D0,14,0.14285714285714285,TRUE,4.168455983786864e-6,2.917919188650805e-5,2.917919188650805e-5,0.14285714285714285,0
OTU_2953,Rare OTUs,D1,14,1,TRUE,1.8698221255543566e-4,1.90226917853908e-4,2.917919188650805e-5,0.14285714285714285,0.6809701842660445
OTU_2953,Rare OTUs,D3,20,0,FALSE,0,0,2.917919188650805e-5,0.14285714285714285,-0.5057823691736569
OTU_2953,Rare OTUs,D5,20,0,FALSE,0,0,2.917919188650805e-5,0.14285714285714285,-0.5057823691736569
OTU_2953,Rare OTUs,D6,40,0,FALSE,0,0,2.917919188650805e-5,0.14285714285714285,-0.5057823691736569
OTU_2953,Rare OTUs,D7,40,0,FALSE,0,0,2.917919188650805e-5,0.14285714285714285,-0.5057823691736569
OTU_2954,Rare OTUs,D0,14,0.6428571428571429,TRUE,1.2900463020123473e-4,2.71296798697775e-4,2.71296798697775e-4,0.6428571428571429,0
OTU_2954,Rare OTUs,D1,14,0.5,TRUE,2.0757258025008028e-5,3.00932891965092e-5,2.71296798697775e-4,0.6428571428571429,-0.8173574303348148
OTU_2954,Rare OTUs,D3,20,0,FALSE,0,0,2.71296798697775e-4,0.6428571428571429,-1.332400097341385
OTU_2954,Rare OTUs,D5,20,0,FALSE,0,0,2.71296798697775e-4,0.6428571428571429,-1.332400097341385
OTU_2954,Rare OTUs,D6,40,0,FALSE,0,0,2.71296798697775e-4,0.6428571428571429,-1.332400097341385
OTU_2954,Rare OTUs,D7,40,0,FALSE,0,0,2.71296798697775e-4,0.6428571428571429,-1.332400097341385
OTU_2955,Rare OTUs,D0,14,1,TRUE,2.1165815214972572e-4,2.12682120919134e-4,2.12682120919134e-4,1,0
OTU_2955,Rare OTUs,D1,14,0.7142857142857143,TRUE,2.5018310365271444e-5,2.941302464545195e-5,2.12682120919134e-4,1,-0.7240484377667364
OTU_2955,Rare OTUs,D3,20,0,FALSE,0,0,2.12682120919134e-4,1,-1.2322185184406296
OTU_2955,Rare OTUs,D5,20,0,FALSE,0,0,2.12682120919134e-4,1,-1.2322185184406296
OTU_2955,Rare OTUs,D6,40,0,FALSE,0,0,2.12682120919134e-4,1,-1.2322185184406296
OTU_2955,Rare OTUs,D7,40,0.025,TRUE,7.545119816502675e-7,3.01804792660107e-5,2.12682120919134e-4,1,-0.7163027975957279
OTU_2956,Rare OTUs,D0,14,1,TRUE,1.9743312190653072e-4,1.9728672509407449e-4,1.9728672509407449e-4,1,0
OTU_2956,Rare OTUs,D1,14,0.5714285714285714,TRUE,1.8905345941271742e-5,2.971245505011235e-5,1.9728672509407449e-4,1,-0.6903577455564398
OTU_2956,Rare OTUs,D3,20,0,FALSE,0,0,1.9728672509407449e-4,1,-1.2015663242037955
OTU_2956,Rare OTUs,D5,20,0,FALSE,0,0,1.9728672509407449e-4,1,-1.2015663242037955
OTU_2956,Rare OTUs,D6,40,0,FALSE,0,0,1.9728672509407449e-4,1,-1.2015663242037955
OTU_2956,Rare OTUs,D7,40,0,FALSE,0,0,1.9728672509407449e-4,1,-1.2015663242037955
OTU_2957,Rare OTUs,D0,14,1,TRUE,1.1197609632815442e-4,1.22406519362681e-4,1.22406519362681e-4,1,0
OTU_2957,Rare OTUs,D1,14,0.9285714285714286,TRUE,1.1088150397005507e-4,1.16652085156022e-4,1.22406519362681e-4,1,-0.018826644376190416
OTU_2957,Rare OTUs,D3,20,0,FALSE,0,0,1.22406519362681e-4,1,-1.0106622961608225
OTU_2957,Rare OTUs,D5,20,0,FALSE,0,0,1.22406519362681e-4,1,-1.0106622961608225
OTU_2957,Rare OTUs,D6,40,0,FALSE,0,0,1.22406519362681e-4,1,-1.0106622961608225
OTU_2957,Rare OTUs,D7,40,0,FALSE,0,0,1.22406519362681e-4,1,-1.0106622961608225
OTU_2958,Rare OTUs,D0,14,0.7142857142857143,TRUE,3.8213884361344716e-5,5.9327535892974456e-5,5.9327535892974456e-5,0.7142857142857143,0
OTU_2958,Rare OTUs,D1,14,0,FALSE,0,0,5.9327535892974456e-5,0.7142857142857143,-0.73898270419647
OTU_2958,Rare OTUs,D3,20,0,FALSE,0,0,5.9327535892974456e-5,0.7142857142857143,-0.73898270419647
OTU_2958,Rare OTUs,D5,20,0,FALSE,0,0,5.9327535892974456e-5,0.7142857142857143,-0.73898270419647
OTU_2958,Rare OTUs,D6,40,0.05,TRUE,1.7500643425363497e-5,3.5001286850727e-4,5.9327535892974456e-5,0.7142857142857143,0.6994895868902837
OTU_2958,Rare OTUs,D7,40,0.025,TRUE,7.672712764324951e-7,3.06908510572998e-5,5.9327535892974456e-5,0.7142857142857143,-0.21799142342987476
OTU_2959,Rare OTUs,D0,14,1,TRUE,3.7835909523106884e-4,3.644394536471055e-4,3.644394536471055e-4,1,0
OTU_2959,Rare OTUs,D1,14,0.7142857142857143,TRUE,3.778188624810596e-5,5.80064017331936e-5,3.644394536471055e-4,1,-0.7243840839691993
OTU_2959,Rare OTUs,D3,20,0,FALSE,0,0,3.644394536471055e-4,1,-1.455386816239372
OTU_2959,Rare OTUs,D5,20,0,FALSE,0,0,3.644394536471055e-4,1,-1.455386816239372
OTU_2959,Rare OTUs,D6,40,0,FALSE,0,0,3.644394536471055e-4,1,-1.455386816239372
OTU_2959,Rare OTUs,D7,40,0,FALSE,0,0,3.644394536471055e-4,1,-1.455386816239372
