Cutoff_label,dominance_cutoff,n_subsample,OTU_group,Treatment,Occupancy_class,prop_Mean,prop_Median,prop_Q2.5,prop_Q97.5,n_Median,N_iterations
1%,0.01,10,Rare OTUs,D5,Persistent (1.00),0.016866444060429208,0.016777802454055857,0.01460465422529912,0.019759662456417047,39,1000
1%,0.01,10,Rare OTUs,D6,Lost (0),0.871228155668685,0.8710996658417676,0.8579308431435765,0.8857919369151804,2024,1000
1%,0.01,10,Rare OTUs,D6,Transient (0-0.25],0.06722060209694794,0.06714009349000455,0.055553763440860215,0.08034595754041439,156,1000
1%,0.01,10,Rare OTUs,D6,Intermediate (0.25-0.50],0.030714864637393504,0.030629853321829163,0.02491382191374556,0.03692690983291535,71,1000
1%,0.01,10,Rare OTUs,D6,High (0.50-<1.00),0.02247836561518269,0.02239448751076658,0.018079874383457206,0.026345002478422162,52,1000
1%,0.01,10,Rare OTUs,D6,Persistent (1.00),0.008358011981790925,0.00819672131147541,0.005579399141630901,0.01120206807410599,19,1000
1%,0.01,10,Rare OTUs,D7,Lost (0),0.8887951262127274,0.8889606146126847,0.8614335300738037,0.914922647185217,2065,1000
1%,0.01,10,Rare OTUs,D7,Transient (0-0.25],0.07999212783425264,0.07998283267516626,0.05371665562786769,0.10691513535266459,185,1000
1%,0.01,10,Rare OTUs,D7,Intermediate (0.25-0.50],0.0172127322536853,0.017196904557179708,0.012478217130899225,0.021916866416558985,40,1000
1%,0.01,10,Rare OTUs,D7,High (0.50-<1.00),0.011917089596723303,0.01196111365602891,0.008193010217191255,0.015907307759872043,27.5,1000
1%,0.01,10,Rare OTUs,D7,Persistent (1.00),0.002082924102611428,0.0017278617710583153,8.598452278589854e-4,0.0038826993564839243,4,1000
1%,0.01,12,Abundant OTUs,D0,Lost (0),0,0,0,0,0,1000
1%,0.01,12,Abundant OTUs,D0,Transient (0-0.25],0,0,0,0,0,1000
1%,0.01,12,Abundant OTUs,D0,Intermediate (0.25-0.50],0,0,0,0,0,1000
1%,0.01,12,Abundant OTUs,D0,High (0.50-<1.00),0,0,0,0,0,1000
1%,0.01,12,Abundant OTUs,D0,Persistent (1.00),1,1,1,1,13,1000
1%,0.01,12,Abundant OTUs,D1,Lost (0),0,0,0,0,0,1000
1%,0.01,12,Abundant OTUs,D1,Transient (0-0.25],0,0,0,0,0,1000
1%,0.01,12,Abundant OTUs,D1,Intermediate (0.25-0.50],0,0,0,0,0,1000
1%,0.01,12,Abundant OTUs,D1,High (0.50-<1.00),0,0,0,0,0,1000
1%,0.01,12,Abundant OTUs,D1,Persistent (1.00),1,1,1,1,13,1000
1%,0.01,12,Abundant OTUs,D3,Lost (0),0.15932417582417582,0.15384615384615385,0.14285714285714285,0.23076923076923078,2,1000
1%,0.01,12,Abundant OTUs,D3,Transient (0-0.25],0.12142857142857143,0.14285714285714285,0,0.21428571428571427,2,1000
1%,0.01,12,Abundant OTUs,D3,Intermediate (0.25-0.50],0.13227472527472528,0.14285714285714285,0,0.23076923076923078,2,1000
1%,0.01,12,Abundant OTUs,D3,High (0.50-<1.00),0.20978021978021977,0.21428571428571427,0.15357142857142858,0.3076923076923077,3,1000
1%,0.01,12,Abundant OTUs,D3,Persistent (1.00),0.3771923076923077,0.38461538461538464,0.35714285714285715,0.46153846153846156,5,1000
1%,0.01,12,Abundant OTUs,D5,Lost (0),0.3102802197802198,0.3076923076923077,0.21428571428571427,0.46153846153846156,4,1000
1%,0.01,12,Abundant OTUs,D5,Transient (0-0.25],0.31281868131868135,0.3076923076923077,0.15384615384615385,0.42857142857142855,4,1000
1%,0.01,12,Abundant OTUs,D5,Intermediate (0.25-0.50],0.023637362637362637,0,0,0.07692307692307693,0,1000
1%,0.01,12,Abundant OTUs,D5,High (0.50-<1.00),0.05442857142857143,0.07142857142857142,0,0.07692307692307693,1,1000
1%,0.01,12,Abundant OTUs,D5,Persistent (1.00),0.2988351648351648,0.3076923076923077,0.2857142857142857,0.3076923076923077,4,1000
1%,0.01,12,Abundant OTUs,D6,Lost (0),0.42753296703296706,0.42857142857142855,0.3076923076923077,0.5384615384615384,6,1000
1%,0.01,12,Abundant OTUs,D6,Transient (0-0.25],0.19095054945054946,0.15384615384615385,0,0.38461538461538464,2,1000
1%,0.01,12,Abundant OTUs,D6,Intermediate (0.25-0.50],0.1473131868131868,0.15384615384615385,0,0.2857142857142857,2,1000
1%,0.01,12,Abundant OTUs,D6,High (0.50-<1.00),0.0726978021978022,0.07142857142857142,0,0.21428571428571427,1,1000
1%,0.01,12,Abundant OTUs,D6,Persistent (1.00),0.1615054945054945,0.15384615384615385,0.07142857142857142,0.23076923076923078,2,1000
1%,0.01,12,Abundant OTUs,D7,Lost (0),0.5412197802197802,0.5384615384615384,0.38461538461538464,0.6923076923076923,7,1000
1%,0.01,12,Abundant OTUs,D7,Transient (0-0.25],0.21572527472527472,0.23076923076923078,0.07142857142857142,0.38461538461538464,3,1000
1%,0.01,12,Abundant OTUs,D7,Intermediate (0.25-0.50],0.02014835164835165,0,0,0.07692307692307693,0,1000
1%,0.01,12,Abundant OTUs,D7,High (0.50-<1.00),0.0955934065934066,0.07692307692307693,0,0.15384615384615385,1,1000
1%,0.01,12,Abundant OTUs,D7,Persistent (1.00),0.12731318681318682,0.14285714285714285,0.07142857142857142,0.15384615384615385,2,1000
1%,0.01,12,Rare OTUs,D0,Lost (0),0,0,0,0,0,1000
1%,0.01,12,Rare OTUs,D0,Transient (0-0.25],0.13882546744224492,0.13917525773195877,0.1243010752688172,0.15359122752990675,324,1000
1%,0.01,12,Rare OTUs,D0,Intermediate (0.25-0.50],0.15852731172741874,0.1569468267581475,0.1494203520824388,0.18013757523645743,366,1000
1%,0.01,12,Rare OTUs,D0,High (0.50-<1.00),0.32010171110956614,0.32060085836909874,0.3098712446351931,0.3278969957081545,747,1000
1%,0.01,12,Rare OTUs,D0,Persistent (1.00),0.38254550972077017,0.38192355058035776,0.37821612349914235,0.3876500857632933,890,1000
1%,0.01,12,Rare OTUs,D1,Lost (0),0.06989941681764121,0.06983718937446444,0.0644309165572052,0.07547250754797925,163,1000
1%,0.01,12,Rare OTUs,D1,Transient (0-0.25],0.2840637330141828,0.28378380865425723,0.27553461787451283,0.2931343395469739,662,1000
1%,0.01,12,Rare OTUs,D1,Intermediate (0.25-0.50],0.2047453073283964,0.2055412042999642,0.19270179590995043,0.21345906558079725,479,1000
1%,0.01,12,Rare OTUs,D1,High (0.50-<1.00),0.2786608989633513,0.2800171526586621,0.2678082865207329,0.2874317624638961,652,1000
1%,0.01,12,Rare OTUs,D1,Persistent (1.00),0.1626306438764283,0.1595197255574614,0.15687955422203173,0.18088492242336998,372,1000
1%,0.01,12,Rare OTUs,D3,Lost (0),0.7467970225265722,0.7465092028345041,0.7318747318747318,0.7658662092624356,1739,1000
1%,0.01,12,Rare OTUs,D3,Transient (0-0.25],0.1376948257570756,0.13813813813813813,0.1260120483594312,0.14678111587982834,322,1000
1%,0.01,12,Rare OTUs,D3,Intermediate (0.25-0.50],0.0423269927116709,0.04228349503828399,0.036020197200433195,0.048906573649062916,98.5,1000
1%,0.01,12,Rare OTUs,D3,High (0.50-<1.00),0.03812075984948139,0.03776824034334764,0.032631330956792534,0.04418846773872547,88,1000
1%,0.01,12,Rare OTUs,D3,Persistent (1.00),0.03506039915519995,0.035147878268324044,0.032590051457975985,0.03778648914495004,82,1000
1%,0.01,12,Rare OTUs,D5,Lost (0),0.8583467539064022,0.858000858000858,0.8496111714957207,0.8694158075601375,2000,1000
1%,0.01,12,Rare OTUs,D5,Transient (0-0.25],0.07522465460218795,0.07553648068669527,0.06617820965192339,0.08283261802575108,176,1000
1%,0.01,12,Rare OTUs,D5,Intermediate (0.25-0.50],0.020911823521688255,0.021012006861063463,0.016759237058527346,0.024860960901790186,49,1000
1%,0.01,12,Rare OTUs,D5,High (0.50-<1.00),0.02999056393018255,0.030017152658662092,0.027420736932305057,0.03263273207551209,70,1000
1%,0.01,12,Rare OTUs,D5,Persistent (1.00),0.015526204039539013,0.015450643776824034,0.013298870728116011,0.018033684427191,36,1000
1%,0.01,12,Rare OTUs,D6,Lost (0),0.8630908345135427,0.8628963153384748,0.8504501241597962,0.8769338065486743,2011,1000
1%,0.01,12,Rare OTUs,D6,Transient (0-0.25],0.08144626317163038,0.08158007728638901,0.06906906906906907,0.09309409194602328,190,1000
1%,0.01,12,Rare OTUs,D6,Intermediate (0.25-0.50],0.024494542884797122,0.02444253859348199,0.01931289062787565,0.03000428632661809,57,1000
1%,0.01,12,Rare OTUs,D6,High (0.50-<1.00),0.02342920839356308,0.02358490566037736,0.019280205655526992,0.02703862660944206,55,1000
1%,0.01,12,Rare OTUs,D6,Persistent (1.00),0.007539151036466665,0.007715387912558937,0.004725085910652921,0.010291595197255575,18,1000
1%,0.01,12,Rare OTUs,D7,Lost (0),0.8760682600589632,0.8763948497854077,0.8497059200814494,0.9023138735625572,2042,1000
1%,0.01,12,Rare OTUs,D7,Transient (0-0.25],0.09672731846971093,0.09648370497427101,0.06998636800041279,0.12319343750517393,225,1000
1%,0.01,12,Rare OTUs,D7,Intermediate (0.25-0.50],0.012976191971747167,0.012881064834693002,0.009433962264150943,0.01672402155892722,30,1000
1%,0.01,12,Rare OTUs,D7,High (0.50-<1.00),0.012502084626453622,0.012441012441012441,0.009005145797598629,0.01587999878376212,29,1000
1%,0.01,12,Rare OTUs,D7,Persistent (1.00),0.001726144873125119,0.0017152658662092624,8.576329331046312e-4,0.0030094582975064487,4,1000
1%,0.01,14,Abundant OTUs,D0,Lost (0),0,0,0,0,0,1000
1%,0.01,14,Abundant OTUs,D0,Transient (0-0.25],0,0,0,0,0,1000
1%,0.01,14,Abundant OTUs,D0,Intermediate (0.25-0.50],0,0,0,0,0,1000
1%,0.01,14,Abundant OTUs,D0,High (0.50-<1.00),0,0,0,0,0,1000
1%,0.01,14,Abundant OTUs,D0,Persistent (1.00),1,1,1,1,13,1000
1%,0.01,14,Abundant OTUs,D1,Lost (0),0,0,0,0,0,1000
1%,0.01,14,Abundant OTUs,D1,Transient (0-0.25],0,0,0,0,0,1000
1%,0.01,14,Abundant OTUs,D1,Intermediate (0.25-0.50],0,0,0,0,0,1000
1%,0.01,14,Abundant OTUs,D1,High (0.50-<1.00),0,0,0,0,0,1000
1%,0.01,14,Abundant OTUs,D1,Persistent (1.00),1,1,1,1,13,1000
1%,0.01,14,Abundant OTUs,D3,Lost (0),0.15976923076923077,0.15384615384615385,0.15384615384615385,0.23076923076923078,2,1000
1%,0.01,14,Abundant OTUs,D3,Transient (0-0.25],0.10907692307692309,0.07692307692307693,0,0.15384615384615385,1,1000
1%,0.01,14,Abundant OTUs,D3,Intermediate (0.25-0.50],0.15930769230769232,0.15384615384615385,0.07692307692307693,0.23076923076923078,2,1000
1%,0.01,14,Abundant OTUs,D3,High (0.50-<1.00),0.18576923076923077,0.15384615384615385,0.15384615384615385,0.3076923076923077,2,1000
1%,0.01,14,Abundant OTUs,D3,Persistent (1.00),0.3860769230769231,0.38461538461538464,0.38461538461538464,0.38461538461538464,5,1000
1%,0.01,14,Abundant OTUs,D5,Lost (0),0.2905384615384616,0.3076923076923077,0.23076923076923078,0.46153846153846156,4,1000
1%,0.01,14,Abundant OTUs,D5,Transient (0-0.25],0.32484615384615384,0.3076923076923077,0.15384615384615385,0.38461538461538464,4,1000
1%,0.01,14,Abundant OTUs,D5,Intermediate (0.25-0.50],0.01353846153846154,0,0,0.07692307692307693,0,1000
1%,0.01,14,Abundant OTUs,D5,High (0.50-<1.00),0.06338461538461539,0.07692307692307693,0,0.07692307692307693,1,1000
1%,0.01,14,Abundant OTUs,D5,Persistent (1.00),0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,4,1000
1%,0.01,14,Abundant OTUs,D6,Lost (0),0.42823076923076925,0.46153846153846156,0.3076923076923077,0.5384615384615384,6,1000
1%,0.01,14,Abundant OTUs,D6,Transient (0-0.25],0.16915384615384615,0.15384615384615385,0,0.38461538461538464,2,1000
1%,0.01,14,Abundant OTUs,D6,Intermediate (0.25-0.50],0.16515384615384615,0.15384615384615385,0.07692307692307693,0.23076923076923078,2,1000
1%,0.01,14,Abundant OTUs,D6,High (0.50-<1.00),0.07776923076923077,0.07692307692307693,0,0.15384615384615385,1,1000
1%,0.01,14,Abundant OTUs,D6,Persistent (1.00),0.1596923076923077,0.15384615384615385,0.07692307692307693,0.23076923076923078,2,1000
1%,0.01,14,Abundant OTUs,D7,Lost (0),0.5326153846153846,0.5384615384615384,0.38461538461538464,0.6923076923076923,7,1000
1%,0.01,14,Abundant OTUs,D7,Transient (0-0.25],0.23246153846153847,0.23076923076923078,0.07692307692307693,0.38461538461538464,3,1000
1%,0.01,14,Abundant OTUs,D7,Intermediate (0.25-0.50],0.004615384615384616,0,0,0.07692307692307693,0,1000
1%,0.01,14,Abundant OTUs,D7,High (0.50-<1.00),0.10323076923076924,0.07692307692307693,0.07692307692307693,0.15384615384615385,1,1000
1%,0.01,14,Abundant OTUs,D7,Persistent (1.00),0.1270769230769231,0.15384615384615385,0.07692307692307693,0.15384615384615385,2,1000
1%,0.01,14,Rare OTUs,D0,Lost (0),0,0,0,0,0,1000
1%,0.01,14,Rare OTUs,D0,Transient (0-0.25],0.0972579263067695,0.0972579263067695,0.0972579263067695,0.0972579263067695,227,1000
1%,0.01,14,Rare OTUs,D0,Intermediate (0.25-0.50],0.1919451585261354,0.1919451585261354,0.1919451585261354,0.1919451585261354,448,1000
1%,0.01,14,Rare OTUs,D0,High (0.50-<1.00),0.34190231362467866,0.34190231362467866,0.34190231362467866,0.34190231362467866,798,1000
1%,0.01,14,Rare OTUs,D0,Persistent (1.00),0.36889460154241643,0.36889460154241643,0.36889460154241643,0.36889460154241643,861,1000
1%,0.01,14,Rare OTUs,D1,Lost (0),0.05784061696658098,0.05784061696658098,0.05784061696658098,0.05784061696658098,135,1000
1%,0.01,14,Rare OTUs,D1,Transient (0-0.25],0.254070265638389,0.254070265638389,0.254070265638389,0.254070265638389,593,1000
1%,0.01,14,Rare OTUs,D1,Intermediate (0.25-0.50],0.2403598971722365,0.2403598971722365,0.2403598971722365,0.2403598971722365,561,1000
1%,0.01,14,Rare OTUs,D1,High (0.50-<1.00),0.2930591259640103,0.2930591259640103,0.2930591259640103,0.2930591259640103,684,1000
1%,0.01,14,Rare OTUs,D1,Persistent (1.00),0.1546700942587832,0.1546700942587832,0.1546700942587832,0.1546700942587832,361,1000
1%,0.01,14,Rare OTUs,D3,Lost (0),0.7336435304198801,0.733076263924593,0.7210689802913453,0.7497857754927164,1711,1000
1%,0.01,14,Rare OTUs,D3,Transient (0-0.25],0.1401503856041131,0.1405312767780634,0.12982005141388175,0.14867180805484148,328,1000
1%,0.01,14,Rare OTUs,D3,Intermediate (0.25-0.50],0.052825621251071125,0.05312767780634105,0.04627249357326478,0.05912596401028278,124,1000
1%,0.01,14,Rare OTUs,D3,High (0.50-<1.00),0.03965724078834619,0.03941730934018852,0.03556126820908312,0.044558697514995714,92,1000
1%,0.01,14,Rare OTUs,D3,Persistent (1.00),0.03372322193658955,0.03384747215081405,0.031705227077977724,0.03598971722365039,79,1000
1%,0.01,14,Rare OTUs,D5,Lost (0),0.8510424164524422,0.8504712939160239,0.844044558697515,0.8598971722365039,1985,1000
1%,0.01,14,Rare OTUs,D5,Transient (0-0.25],0.07702699228791773,0.07754927163667523,0.0689802913453299,0.0831191088260497,181,1000
1%,0.01,14,Rare OTUs,D5,Intermediate (0.25-0.50],0.026033419023136245,0.026135389888603255,0.022279348757497857,0.02913453299057412,61,1000
1%,0.01,14,Rare OTUs,D5,High (0.50-<1.00),0.031443444730077125,0.031276778063410456,0.02913453299057412,0.03384747215081405,73,1000
1%,0.01,14,Rare OTUs,D5,Persistent (1.00),0.014453727506426735,0.014138817480719794,0.012853470437017995,0.0162917737789203,33,1000
1%,0.01,14,Rare OTUs,D6,Lost (0),0.8556919451585261,0.8551842330762639,0.8427592116538132,0.8688946015424165,1996,1000
1%,0.01,14,Rare OTUs,D6,Transient (0-0.25],0.08299185946872323,0.0831191088260497,0.07069408740359898,0.0946872322193659,194,1000
1%,0.01,14,Rare OTUs,D6,Intermediate (0.25-0.50],0.029993144815766926,0.029991431019708654,0.024850042844901457,0.03556126820908312,70,1000
1%,0.01,14,Rare OTUs,D6,High (0.50-<1.00),0.02433847472150814,0.02442159383033419,0.02056555269922879,0.028277634961439587,57,1000
1%,0.01,14,Rare OTUs,D6,Persistent (1.00),0.006984575835475578,0.006855184233076264,0.004712939160239932,0.009425878320479864,16,1000
1%,0.01,14,Rare OTUs,D7,Lost (0),0.8663461868037704,0.8663239074550129,0.8389031705227078,0.8946122536418166,2022,1000
1%,0.01,14,Rare OTUs,D7,Transient (0-0.25],0.10319451585261354,0.10347043701799485,0.07540702656383891,0.13110539845758354,241.5,1000
1%,0.01,14,Rare OTUs,D7,Intermediate (0.25-0.50],0.01622236503856041,0.016281062553556127,0.012414310197086548,0.020137103684661525,38,1000
1%,0.01,14,Rare OTUs,D7,High (0.50-<1.00),0.01268337617823479,0.012853470437017995,0.008997429305912597,0.016281062553556127,30,1000
1%,0.01,14,Rare OTUs,D7,Persistent (1.00),0.0015535561268209084,0.0012853470437017994,8.56898029134533e-4,0.002570694087403599,3,1000
