"Method","GroupBasedOn","Group","Process","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","bin24","bin25","bin26","bin27","bin28","bin29","bin30","bin31","bin32","bin33","bin34","bin35","bin36","bin37","bin38","bin39","bin40","bin41","bin42","bin43","bin44","bin45","bin46","bin47","bin48","bin49","bin50","bin51","bin52","bin53","bin54","bin55","bin56","bin57","bin58","bin59","bin60","bin61","bin62","bin63","bin64","bin65","bin66","bin67","bin68","bin69","bin70","bin71","bin72","bin73","bin74","bin75","bin76","bin77","bin78","bin79","bin80","bin81","bin82","bin83","bin84","bin85","bin86","bin87","bin88","bin89","bin90","bin91","bin92","bin93","bin94","bin95","bin96","bin97","bin98","bin99","bin100","bin101","bin102","bin103","bin104","bin105","bin106","bin107","bin108","bin109","bin110","bin111","bin112","bin113","bin114","bin115","bin116","bin117","bin118","bin119","bin120","bin121","bin122","bin123","bin124","bin125"
"CbMPDiCbraya","Group","D7","DR",0,0,7.42015908821085e-07,0,0.0001128007896651,0.0050602252184772,3.48525967721445e-05,0.000160928641467834,3.65348901226182e-05,0,0,0,0,9.37324907167774e-06,0,7.98390444863156e-07,0,7.31978684780699e-07,0,0,9.54489465377829e-06,3.04835820533466e-06,0,2.34045752745e-06,6.87171875429482e-07,8.73273494278589e-06,1.12606601015085e-05,1.08602347248839e-05,3.25208428245175e-05,2.27758530818928e-05,4.01521985990436e-06,1.5028162401269e-05,0.00232596410382184,0.0580246132891409,3.10657647452218e-05,2.72317926203533e-05,0,1.53454255286499e-06,1.66059108933353e-05,1.93381328787566e-05,8.71392360290862e-05,0.000200437014311757,3.04597588371978e-05,0,0,0.000199813217819514,3.54779899461995e-05,2.67832437253297e-06,7.51811866598502e-07,1.48043686093782e-06,0.000217664415275443,0.00023909991675527,9.97912047032302e-05,0.00303144520971657,0.000382156873402803,0.00253770084269053,1.77818035144523e-06,0,4.33391812973713e-05,0,9.20725531718995e-06,2.43732907612384e-06,0,0,0,1.69344499787493e-05,1.77339646248728e-06,0,0,0,0.039362620113517,0.000178277664702693,0.0141222469414269,0.00126834353427441,0.00413726811947224,7.68259479284333e-05,4.2851534259652e-05,0.00208441754715862,5.03571642748365e-05,0,8.33620127814749e-06,6.99594235343501e-07,0,0.00015985104806279,0.0134383870570807,6.31774021452238e-06,1.02655705763676e-05,7.48525404952244e-07,0.000831002744217529,1.82512495086202e-05,7.36632772123312e-06,0,0.0121257668077391,0.00246654623605814,1.45346076268359e-06,1.18360506763567e-05,1.58401496270658e-05,7.72969912462448e-06,7.26494940446891e-05,0.143106690896227,0.00542773195057244,0.00454357490143093,7.54511981650269e-07,0,0,7.88892395077311e-07,1.3009764478208e-06,0,2.11563605328273e-06,7.98390444863156e-07,1.54064765921758e-05,0.000198286153580978,0,0,4.08712248376075e-05,0.000355509445736328,0.000340597068230857,1.73463735203585e-05,0.00014427096453535,2.2219689279049e-05,2.22558508724194e-05,7.97864847498799e-07,3.56605449896527e-06,6.91464837087248e-06,0.000118716655669833
"CbMPDiCbraya","Group","D0_vs_D1","HeS",0,0,0.000364841157237125,0,0,0,9.84757370212501e-05,0,0,0,0.000722486867304753,4.10646222967632e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23343006838891e-05,0,0,0.000457911160067061,0,0,0,0,1.30362141248813e-05,0,0,0,0,0,0,0.000572235259105159,0,0.000490902666853046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9967864249001e-05,0,0,0,0,0,0,0,0,0,0,0.000504628628415133,0,0,0,0,0,0,5.0357755334653e-05,5.20910961691315e-05,0,0,0,0,0,0,0,0,0,9.49011920699787e-06,1.03724578336315e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22039692561288e-06,0
"CbMPDiCbraya","Group","D0_vs_D1","HoS",0,0,0,0.00015037761034533,0,0.0015721480647829,8.1508828191286e-05,0,0.0081086474873442,0.000146281863591462,0,7.96757038887206e-05,0.00539806415708068,0.000202758797552371,0,0,0,0,0,0,0.000189369289835945,0,5.51087953784983e-05,2.44092388160312e-05,0,0,0,0.000367655462833658,0.00516583367074302,0,0.00181329900643237,0,6.05349340004412e-05,0.0103779477569509,0,0.000756714597242707,3.31006516336067e-05,0,0.0117558445742862,7.66527468551101e-05,0.00341441951143827,0,0,0.00116659425993304,0,0.0428011780784518,0,0,0,0.010820544522838,0.000198334107894511,0.000407765458370862,0.00182459498069575,0.0027939461459058,0,0.0263758623964131,0.000667106341775256,0,0,0,0,0,5.43428448736109e-05,0.000199231154667811,0.00233740069681273,1.71176850076957e-05,0,0,0,0,0,8.18549351715708e-05,8.57908088948347e-05,2.68547379661901e-05,0.00197132968577396,0.00021451512979732,0,0,0,0,0,0,0,9.83967216420301e-05,0,0,0,0.00165333211409532,0,0,0,0.00639939079755009,0.000142920008065294,0,0,0.000360392992217295,0,0,6.1311466296225e-05,0.00711025059129714,0.0158163425881101,0.0462421634550733,0.000471693244600524,0.0211398614338396,0.00844400930715413,0.000435451161554423,0.113976508309885,0.00199920325650918,0.0279290265135094,0,0,0.00320599797252608,0.0188427254497429,0.000390050811211465,0,0.000429881336123815,0.000213175038182106,0.000954846663822509,0,0,0,0.00914349664009997,0.000524718332286987,0.000132704665962426,0.000318203786130669
"CbMPDiCbraya","Group","D0_vs_D1","DL",0.00434925781588077,0.00484042849218521,0.000322788598482272,0.000571518187985128,0.00357006355268162,0.00127083045957335,0.000186143835727684,0.00537733662499437,0,0.00157692824391574,0.000812882399574956,0.000253915433203597,0,0.00180364839009862,0.00277724763575414,0.00853593019089221,0.0100513099363857,0.00507054442871155,0.00377569651638313,0.00113008060736558,0.00398416108850501,0.00657226194727056,0.00228501255616347,0.00178619661454525,0.00127062766521426,0.00187838963067437,0.00419383201258642,0.00286346324141201,0.001884898512333,0.00335287476913507,0.000164451699268217,0.00142163483546984,0,0.0104820434810013,0.000955431484521551,0.00207069301423531,0.000319344576562014,0.00394936151965903,0,0,0.00131654272124922,0.000159770591758067,0.00294615763783884,0.000503185565151951,0.00209270388591152,0,0.000352030655493773,0.0131664424955061,0.00082728788568965,0.000161264396788318,0.00257455361009711,0.00238137372850968,0.000396112099902102,0,0.000209429390912163,0.00727083668038957,0.023232586070039,0.00126291493974445,0.00614692057379008,0.000937443228682884,0.00585857275694985,0.00714892202141011,0.000802646089110671,0.0012537165774628,0.000842798600838149,0.000732928722010594,0.000515253190379327,0.000196169825540325,0.00834971849180854,0.00224708204237342,0,0,0,0,0,0.00122203058384088,0,0.00380305842156147,0.00135079130534094,0.00245988285788354,0.000831603024576011,0.00449927560310458,0.00555103628291469,0.000784189987332492,0.00143853204874613,0.000830414374726571,0.00217907937541115,0.00432516944456419,0.0749134839644844,0.00257479414092354,0.00293635589251124,0.00365002240442879,0.000260393653428659,0,0.00262984365757658,0.00477777235952943,0.000565236637454037,0.00016744766989319,0.000611636754375334,0.106674920993101,0,0.00374655589359326,0.00175338884652981,0,0,0.0180995990215031,0.0227979108298166,2.34728193183464e-05,0,0.00338110195768248,0.0304653760137082,0.00523150265561068,0.000907719380114397,0.00135139339611042,0.00826454564267696,0,0.00210954721865807,0.00530600319191257,3.26694583199692e-05,0.000791563965195638,0.000493079652283713,0,0.000498380516526315,0.000989557280434348,3.55388306741444e-06
"CbMPDiCbraya","Group","D0_vs_D1","HD",0,0,0,3.13186781129391e-06,0,0,1.71070197006409e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98192297984041e-05,0,0,0,5.53712002205989e-07,0,0,9.17994774301216e-06,0,5.12480573311237e-06,1.36239620488113e-05,0,0,0,0,0,0,0,0,0,0,0,5.86199766894775e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000457719993564055,0.000117063349371834,0.000493217479560188,6.99436340578264e-05,0,0,4.57587221584274e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37699495280727e-05,0,0,0,0,0,2.54775804609206e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311541150371067,0,0,0,0,0,1.0128305583166e-05
"CbMPDiCbraya","Group","D0_vs_D1","DR",0,0,2.46364577453535e-05,2.48268812004044e-05,0,0.000306085471583388,0.000109626523551744,0,0,0,0,2.99350826147329e-05,0,0,0,0,0,0,0,0,0,5.20030528347105e-05,0,0,0,0,0,0,0,0,0,0,0.00060468312020394,0.000616566914163819,1.31902760377753e-05,0,1.45969309870478e-05,0,0,8.51375514177569e-05,0.000256693240985498,0.000318395820775284,2.09072573715382e-05,5.84560318191464e-05,0,0,2.79851578230721e-05,0,0,0,0,3.35499632800509e-05,0.000574082779104421,0,0.000412319419945301,0,0,0.000276385742346527,0,0,0,0,0,0,0,3.40973065344962e-06,0,3.57192939120695e-05,0,0,0.00166990605491358,0,4.22786128066392e-05,0,0.000112839123273727,0,0.000393387186646102,0.00065710791668711,0,0,0,0,0,0.00016187157032432,0.00210903479763105,0,0,0,0,0,0,0,0.00274615401710765,0.00809620717672754,0,0,0,6.39054414266893e-05,0.000131130902911385,0.00802204841233549,0,0,0,0,0,0,0.0015861752566005,0,0,0,0,0.000563782735796483,0,6.41574598646772e-05,0,0,0,0.000256835576309284,0.000502058483482615,1.44593687532787e-05,0.000218611744066898,0,6.02255591546839e-06,1.72172693640995e-05,0.000248424769735806
"CbMPDiCbraya","Group","D0_vs_D3","HeS",0,2.44273003832742e-05,2.77251139731968e-05,0,4.60510468659219e-05,0.00047720547416665,1.43974875971874e-05,0,0,8.31838013662192e-05,6.63402289649882e-05,0,1.85559903990207e-05,0,0,0.00022811463296395,0,0,0,0,0.00121368383282858,0,0,0,0,0,0,0,0.00107313189796377,0,0.000108926054897377,0,0,0,0.000459866583411477,0,1.27173347763451e-06,0,0.000422502853036908,3.53796700548507e-06,0,0,0,0.000207807110018896,2.37163913594448e-06,0,8.3307478224904e-05,2.00002249755959e-06,4.10248196953776e-05,0.00153157384258186,0,0,0,0,0,0,0,0,0,1.43170753770033e-05,0,0,0,0.000239293479140817,0.000779924083747116,2.60019755979866e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000198676346920472,0,0,0,0,0,0,0,6.72392032400592e-06,0,0,0,0,3.49754297605932e-05,5.76247758506311e-05,0,0,0,0,7.51915783274609e-07,8.85234879377512e-07,0,0,0,0,0.000190021775110008,0.0033772367539122,0,0,0,0.000496157453542034,0.000176212780794818,0,0,0.000391998840363846,0,0,1.42918013177823e-05,0.000429123556752188,0,0,0,0,0,1.56288282609625e-05,2.86963696598262e-05,4.16838290227794e-06
"CbMPDiCbraya","Group","D0_vs_D3","HoS",0,0,0,9.44263922586319e-06,6.08880243791286e-05,0.00364521101671703,9.90773104763658e-06,0,0.00299094854284333,0.00016945362363667,7.87870563044724e-05,0,0.00095683475127134,0,0,0,0,0,0,0,0.00169215465023642,0,0,0,0,0,0,0,0.00143578720846427,0,0.00013310879556547,0,0.000708446572493462,0.00787204128360715,1.20387142116735e-05,0.000323105576449735,1.25132861752494e-06,0,0.00542686714901789,0,0.0022105363718403,7.57484332664176e-06,4.97634814212131e-05,0.000171068881893906,0.000104172934706657,0.00337113995345989,0,0,7.87969957317281e-05,0.000718151837610992,0.00112105113243941,0.000288148983054935,0.00265749750320782,0.0149456733688244,4.43867766078499e-05,0,0,0,0,0,0.000272551312645429,0,0,0.000180417932042189,0.000383457710380215,3.83080023605785e-05,0,6.24837185290506e-06,0,0,0,0,0,0.00157484473415323,0.170634364477562,0.000274910944537134,0,0,0,0,0,0,0,0.000228015498800363,0,0,0,4.13818770347261e-05,0,0,0.000876096753901118,0.000116153101971173,6.01450740878882e-05,0,0,0,8.51657156958622e-06,0,5.23408359112697e-05,0.0201844100841534,0.0009595540700869,0.0368063238001172,2.15931438658027e-05,0.00277289032698586,0.00208758917713358,0.00853016336991964,0.038753018943575,0.00129684275857215,0.00604703658973682,0.000165047346786948,0,0.000795081676685788,0.00594555547441526,0.00045640252182737,0,9.9158764062809e-05,0.000236230835554056,0.000822248359311432,0,0,0,0.00612605402677556,0.000277290834296245,0.000124432972291887,6.56209129829128e-05
"CbMPDiCbraya","Group","D0_vs_D3","DL",0.000121477672446744,0,0.00024726364588571,0,0.000665297687264294,0,0,2.1721609161181e-05,0,0.000718268531566788,0.000958024895885482,0,0.00140352738756702,0.00187660112467813,0.0025337754507513,0.00739738642915864,0.00876745844770844,0.00430556972421898,0.00334049560940344,0.00103934365882117,0.000864389797219117,0.00417531165006124,0.00189137997936177,0.00147838222355851,0.00122035430802016,0.00172279958629767,0.00386261784851794,0.00294014292172847,0.00366866546990023,0.00305967300746072,0.00165319304888806,0.00136735627117985,0,0,0.00097828485680655,0.000404646582189534,0,9.74101187230833e-05,0.00194639277481514,0,0.000291860530212312,5.10137273040628e-06,0,2.92048876135785e-05,0,0,0,0,0,0.00705015039700042,0.00135328461296604,0.00018615094142109,0,0,0,0.00044773396839424,0.0210131178140511,0.000782670543946841,0.00431986236065648,0.00047738140096103,0.00315651107955199,0.00416846078156299,0.000720062298180695,0.000771592585330852,0.0015687089312768,0.000542768448638512,0.000445748503525051,0,0,0.000758080100411502,0,0,0,0,0,0.000948707163373677,0.000235824191893613,0.000375202591037211,0.00127128538270808,0.00104521409670663,0.00070895091527804,0.00406996781888802,0.00400217501893236,0.000424881507241623,0.00053322482967081,0.000801137149270348,0.00207554153980866,0.00435340540438205,0.0653277938673738,0.00192875952157722,0.00161672466893153,0,0,0,0.00209008372355834,0.00293884272995304,0.000208135866098041,5.88918398154123e-05,3.97111920785197e-06,0.129074942624148,0,0,1.26756530541117e-05,0,0.000288313878845672,0.00701410013158636,0.0370852006399715,0.000224990070327057,0.00126435004374723,0.000125499863255502,0.0293112445863324,0,0.00787592064496563,0.00115019328549003,0.00542997328936165,0,0.0013273387909105,0.000635890960439898,0.000672993664053275,0.000617387689865403,0.00011744890324649,0,0.000290086693888224,0.000273065875039513,0.000462452255419016
"CbMPDiCbraya","Group","D0_vs_D3","HD",0,0,0,2.7351686017534e-05,0,0,6.28706531710374e-05,0.000291724980403663,2.75553739793099e-05,0,0,5.3395488678378e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000336971437672837,0.00254199855353487,5.2772847868733e-06,6.88497731549159e-05,1.03459685168727e-05,0,0,1.55605038787751e-05,0,1.66368984524187e-05,0.000236804229292896,0,4.87854925718782e-06,0,7.05177148529502e-06,0.000406976939980672,0,0,0,2.54006252215938e-06,5.83876037251224e-05,0,0.000269370123193506,0,0,0,0,0,0,0,0,0,0,0,0,5.28146273167838e-06,0,0,0.00415956596516717,9.910134634311e-05,0.000568768896460293,4.8563784760324e-05,0,0,1.773753686061e-05,0,0,0,0,0,0,5.70410449715578e-05,0.00044988492762136,0,0,0,0,0,0,0.000210423392423689,0.00168005418087304,2.03207621378316e-05,0,0,0,0,2.25175787733171e-05,0,0.00200282528903176,0,0,0,0,0,0,0,0,0,0,0.00274984681447576,0,0,0,8.95481463008603e-05,0,0,0.000692588666100852,0,0,0,0,0,0
"CbMPDiCbraya","Group","D0_vs_D3","DR",0.000818677238372381,0.000456028612336332,5.84439221870284e-05,5.19499002777707e-07,0.000204222709606229,0,3.76717551949359e-06,0.000930072863319619,0,0,0,3.68043180051372e-06,6.30682635006221e-06,0,0,0,0,0,0,0,0,8.2860821955118e-05,0,0,0,0,0,0,0,0,0,0,9.56751366085212e-05,0.00112671151804113,0.000580088291453619,0.000369902064882075,1.53037804308377e-05,0.000688831807084348,0,8.74870899253096e-06,0,0.000418387491646306,2.20624982155802e-05,1.18777352326843e-05,0.000248729496904181,0,0.000203745277122191,0.000364959601244531,6.72709850725326e-05,0,0,0.000652655450342134,5.98658675078302e-06,0,0.000290826773549794,0.013643952836937,0,0,0,2.12304335337904e-05,0,0,0,0,0,0,0,1.18003888854369e-06,0.000913609900598932,6.96220613305029e-05,0,0.000617764621570477,0.0261435789735364,0.00159904624246663,0,0,0.000976515358219216,0.0039906266527433,0,9.16506582163454e-05,0,0,0,0.000487124194172295,0.00648513981959672,0,0,0,0,0,0,0.000616428625966963,0.00126649143443721,0.00722406946705293,0,0,7.11221253634279e-05,6.36923460105361e-05,0.00028789727205054,0.095721318172783,0.000127499508770277,0.000488981690639857,0.000343684778603652,0.00028968739254791,0,0,0.00229796305514366,0,0.000307808570710006,0.000145395925596257,0,0.00183318635730404,0,0.00153705988196358,1.62726577231128e-05,0,0,0.00242927255696904,0.00191144607503088,0,0.00041281193987102,0,3.30429928432635e-05,0.000121275522266204,8.29358426466563e-05
"CbMPDiCbraya","Group","D0_vs_D5","HeS",0,0,8.13137551511728e-06,0,9.91450278681815e-05,0.000205034676822233,3.57179107892407e-05,1.61321671586653e-06,0,0.000155969627561661,6.98318199631455e-05,0,0.000352563817581393,0,0,0,0,0,0,0,0.00128111071243017,0,0,3.83708845307547e-05,0,0,0.00019452868783269,0,0.001013513459188,0,0.000617247644418467,0,0,0,5.05075357034153e-05,0,1.69613290121812e-06,0,0.00211251426518454,0,9.51999667718141e-05,0,0,0.000242044225822024,3.08313087672783e-05,0,5.71510706087222e-05,0,4.52454058594606e-05,0.00155501616264215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000251887872779807,0.000779924083747116,0.000152245760258296,0,0,0,0,0,5.82155192314961e-05,0,0,0,0.000115412736734551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99508595211864e-05,0,0,0,0,0,1.8460945988162e-06,3.24966581217243e-06,0,0,0,0,0.00120347124236339,0.00375248528212467,0,0,4.55307569269869e-05,0.0044654170818783,9.90769443227206e-05,0,0,0.00372398898345653,0,0,1.78647516472279e-06,0.000100690624699452,0,0,0,0,9.08124337412513e-05,6.25153130438501e-05,0.000257022419335179,0.000326090983525218
"CbMPDiCbraya","Group","D0_vs_D5","HoS",0,0,0,8.33630354051695e-06,0.000210499978952169,0.00391043080776427,4.98232519361352e-05,0,0.0012502857999723,8.08316620190952e-05,8.2933743478392e-05,0,0.00159058361980379,3.87373781683035e-05,0,0,0,0,0,0,0.00188481746010181,0,0,0,0,0,0.000193833361509122,0,0.00135602125243848,0,0.000754283174870997,0,0.000748902380872869,0.00512877766718985,2.14289667525165e-06,4.05402538501582e-05,0,0,0.00453282009172907,0,0.0012722414591418,2.85260965252709e-05,0.000158932371373109,0.000175020913450746,0.000102046515789758,0.00465916854489054,0,3.13348669969721e-06,9.84962446646602e-05,0.00538613878208244,0,5.56382442243639e-05,0.00116268366474771,0.0173051080567112,4.34625638283761e-06,0.000748224208822905,0,0,0,0,0.000223086307458196,0,0,0.000171576880467562,0.000383457710380215,0.00016419657617193,0,6.24837185290506e-06,0,0,0,0,0.00801209930416731,0.00104627801842893,0.148917479567841,6.20904195051294e-05,0,0,5.61467857284003e-05,0,0,0,0,0.000310305714481227,0,0,0,0,0.00219519969546774,0,0,0,2.89651373885659e-05,0,0,0.000112387276529943,0,0,2.81735743282074e-05,0.0254049768758621,0.00187447423235319,0.0332808533817835,2.38743542451552e-05,0.00172830338580381,0.00199919631160335,0.0118525887769976,0.00129137275693162,0.00121697919296156,0.00307716056358292,0.000210987567416339,0,0.000842971074984989,0.0032344525732872,0.000218064527046298,0,0.000542869036413204,9.44923342216224e-05,0.0014589812406091,0,0,0,0.00439283221344904,0.000213479350508172,0.000119065070436703,8.89190850284478e-06
"CbMPDiCbraya","Group","D0_vs_D5","DL",2.47730249405093e-05,0,0.000215190587479609,0,0.000179247386947077,0.000196892265680537,2.63593834717489e-05,0,0.00518726047747209,0.000718545749527609,0.00094963876405341,0,0.000248191948621938,0.00183932252756207,0.00253157076517801,0.00762405467804279,0.00876673790355349,0.0043034062803852,0.00333977935911694,0.00103934365882117,0.000603649496792907,0.00375579425849336,0.00189137997936177,0.00126476913142917,0.00122035430802016,0.00172351925590142,0.00347571362869485,0.00294014292172847,0.00381345072923102,0.0030614857296508,0.000385961828199307,0.00136662647202057,0,0,0,0,0,0,0.0011122400042475,4.48995804084916e-06,0.000575837049833519,6.62298780702551e-05,1.9388432825392e-05,0,0,0,4.71945555751976e-05,0,0,0.00231920033553894,0.00223062181413403,0,0,0,1.37655163333419e-05,0,0.0210065782599704,0.000670379307814645,0.00419153430525836,0.000464887678066301,0.00319220600871047,0.00398891649471777,0.000720062298180695,0.000767111780076126,0.0015687089312768,0.000179608364059088,0.000445014504699449,0,0,0.00018579280446827,0,0.00109584895557439,0.0575485675084394,0,0.0143212538324299,0.00103447514967803,0.000451491245174016,0,0.00140876381045466,0.000968198461418303,0.000709667658397306,0.00405104802981903,0.00399328988545538,0.000461901444564731,0,0.000801137149270348,0.00208516869278521,0.00432756199252384,0.0620289768654276,0.00192440044333751,0.00243319497976994,0,0,0,0.0020814184175595,0.00224890294247449,0.000208879833680716,5.22781100921278e-05,1.93447819722796e-06,0.0388005119614509,0,0,1.80342059703059e-06,0,0,0.00179168915120763,0.0577117450508938,0.000181526888865205,0,3.82532016202484e-05,0.0293007203114076,0,0.00712043202208807,0,0.00342232269749632,0.00023854699139321,0.00198110075329306,0.000316842088826148,0,0.000613524280206156,0,0.000593961062349713,0.000272158322197702,6.65364296013264e-05,3.79849071147119e-05
"CbMPDiCbraya","Group","D0_vs_D5","HD",0,0,0,2.33579814140146e-05,0,6.23940221655153e-05,4.54547272099372e-05,0.000455146293996045,0.00107513743754237,0,0,3.96240891937401e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201986086044899,0.00337551462901862,0.000122227559016258,0.000148972104938282,8.25653562174752e-06,0,0,1.42370219867038e-05,0,2.67889463468439e-05,0.000110952451070796,0,0,0,3.11040142458251e-06,0.000167884853354925,0,0,0,2.80726289101272e-05,0.000111314765113946,0,0.000248517117528662,0,0,0,0,0,0,0,0,0,0,0,0,4.47562675679092e-06,0,0,0.00690610679770495,4.88139571846253e-06,0.000359681179766232,0.000157008971163313,0.00313190881537822,0,6.50790419723057e-06,0,0,0,0,0,0,3.77361220503439e-05,0.00261330981213802,0,0,0,0,0,0,0.00020490494895127,0.00344341214180055,0.000325326977580805,0,0,0,0,6.97525848041237e-05,0.0270604414702603,0.0016950959644188,0,0,0,0,0,0,0,0,0,0,0.00391363195685269,0,0.000141956831304182,0,3.74239025584682e-05,0,0,0.000745072995354951,0,0,0,0,0,0
"CbMPDiCbraya","Group","D0_vs_D5","DR",0.000873763471829899,0.000473866031153447,9.95173141705084e-05,1.25090169163605e-06,0.000488507365652842,0.000363778601807673,1.26533358786489e-05,0.00029132693444877,0.00066083070863281,7.84844140542048e-06,0,3.58579384041506e-06,0.000115280174292288,0,0,0,0,0,0,0,0,0.000489293179637151,0,9.45162776361598e-06,0,0,0,0,0,0,0,0,4.66971824166734e-05,0,3.93881521650769e-05,0.000181390517562437,1.17879073610436e-05,0.000696256143056439,0,1.27988426477319e-05,0.000433632010910527,0.00034143240321373,6.98588082713283e-05,0,0.000164794678196829,0,0.000264706097257957,0.000256485839635402,4.04342561492838e-05,0,6.57761368488702e-06,0.000661666779193393,6.25512727943822e-05,0,0.000201741647656341,0.0109803095663937,0,0.000110105556778395,0,4.37009222022774e-05,0,9.48905601222761e-05,0,0,0,8.66157651635193e-06,0,1.98587486343116e-06,0.000914334811434899,0.000467095442860224,0.00217902390741135,0.000791143185372272,0.0208151115170156,0.00298359193517616,0.009927257255695,1.00374203120701e-05,0.00211929383382001,0.00430139715985441,0,0.000164306033902677,0,0,0,0.00122337448367485,0.00456453808133143,0,0,4.07626257508118e-05,0.00061517364262655,0,0.000121462059840028,0.000693654409450832,0.000120859675486523,0.00687578252080038,0,0.000435833462955492,7.97674023316865e-05,6.28061711211586e-05,0.000204840702377672,0.08782075993815,1.51225781646432e-05,0,0.000344474265562456,0.000262748330639351,0,0.00166749951540563,0.0176763496547153,5.0734102921198e-05,0,0.000258001952631077,0,0.00123109365318948,0.000103319511859835,0.000853812269110368,0.00147255480323461,1.04603845327179e-05,0.000203491088521074,0.0021314802415131,0.0047523798393214,1.67136085435654e-06,0.000580209615493506,8.58807042821668e-05,3.27960704207405e-05,8.46831000163445e-05,8.98765394912642e-05
"CbMPDiCbraya","Group","D0_vs_D6","HeS",0,0,0,0,0.000138970747674841,0.000100022229144441,1.68093481407231e-05,0,1.60435034420952e-05,0.000197561528244771,6.98318199631455e-05,0,0.000371119807980414,0,0,0,0,0,0,0,0.00134853759203176,0,0,0,0,0,7.92221242218495e-06,0,0.00071542126530918,8.62287562760652e-05,0.000199697767311857,0,0,0,0.000215706710008704,0,2.09450683751635e-05,0,0.00264064283148068,8.64258468810784e-05,4.7599983385907e-05,3.73661691788028e-06,0,0.000242044225822024,4.62469631509174e-05,1.9485743412665e-05,6.02785460268857e-05,0,4.18520004200011e-05,0.00149380513003755,0,0,5.86747201062394e-05,0,0,0.00012306024996646,0,0,0,0,0,0,0,0.000251887872779807,0.000779924083747116,0.000148439616251838,0,0,0,0,0,1.08502747224635e-05,0,0,0.000117994416871303,2.86661498821731e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82020880331567e-05,8.23211083580445e-05,0,0,0,0,2.92883955341211e-06,1.07771163023283e-06,0,0,0.000866367810857304,0,0.00126681183406672,0.00375248528212467,0,0,0.000705726732368297,0.0043413777184928,9.66000207146526e-05,0,0,0.00342998985318365,3.44701294784239e-06,0,1.16120885706981e-05,7.47017487945421e-05,0,0,0,0,0.0014075927229894,8.85633601454543e-05,0.000278368345354403,0.000321617017445097
"CbMPDiCbraya","Group","D0_vs_D6","HoS",0,0,0,8.33630354051695e-06,0.00018773807516898,0.00044761670901288,1.80085182916958e-05,0,0.00287247818539506,0.000102386771890854,8.2933743478392e-05,0,0.00167429854716188,8.01828342212962e-05,0,0,0,0,0,0,0.00188017183359603,0,0,0,0,0,9.69306134211751e-05,0,0.000957191472309514,0,0.000244032791870028,0,0.00138112365863248,0.00591015152815028,3.33151806858653e-06,3.60198415534139e-05,0,0,0.00402097210867007,4.54886619510087e-06,0.00100965563010403,2.64393072066432e-05,0.000266875524934729,0.000175020913450746,8.29646395914366e-05,0.00743516005770792,0,0,9.11090263148107e-05,0.0044884489850687,4.31238221516587e-05,5.84118614299628e-05,0.00155391225042564,0.034244904117947,4.86492931935671e-05,0.000876438066003683,0,0,0,0,0.000217509149771741,0,0,0.000171576880467562,0.000383457710380215,0.000160091661767631,0,6.24837185290506e-06,0,0,0,3.98464868293175e-05,3.11830888584962e-06,0.000662432351574584,0.0910396436019192,0.000177363900776638,0,0,2.32595157253295e-05,0,0,0,0,0.000128954759452419,0,0,0,0,0,0,0.000542286522394295,0,0.000118610745887588,0,0,0.000158762212380286,3.21811532659184e-06,0,4.55650437084539e-06,0.0253879756211837,0.00454244125724691,0.0375053461964459,2.26178092848839e-05,0.00166369031738679,0.00199919631160335,0.00308914296555417,0.00129138871366063,0.000635235040207722,0.0032015476456853,0.000212714843908389,0.0066286404314083,0.00183787583614485,0.00265833293385244,0.000234868980034252,0,0.00129722000994486,2.36230835554056e-05,0.00107982882455263,0,3.13883740883273e-06,6.85495777963119e-06,0.00356670644274548,0.000197019292860412,7.78937635688477e-05,1.77838170056896e-05
