Method,GroupBasedOn,Group,Index,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24,bin25,bin26,bin27,bin28,bin29,bin30,bin31,bin32,bin33,bin34,bin35,bin36,bin37,bin38,bin39,bin40,bin41,bin42,bin43,bin44,bin45,bin46,bin47,bin48,bin49,bin50,bin51,bin52,bin53,bin54,bin55,bin56,bin57,bin58,bin59,bin60,bin61,bin62,bin63,bin64,bin65,bin66,bin67,bin68,bin69,bin70,bin71,bin72,bin73,bin74,bin75,bin76,bin77,bin78,bin79,bin80,bin81,bin82,bin83,bin84,bin85,bin86,bin87,bin88,bin89,bin90,bin91,bin92,bin93,bin94,bin95,bin96,bin97,bin98,bin99,bin100,bin101,bin102,bin103,bin104,bin105,bin106,bin107,bin108,bin109,bin110,bin111,bin112,bin113,bin114,bin115,bin116,bin117,bin118,bin119,bin120,bin121,bin122,bin123,bin124,bin125
CbMPDiCbraya,Group,D0_vs_D7,DL,0,0,0.384318575,0,0.13892579,0.150611801,0,0,0,0.448222917,0.749018729,0,0.005648179,0.917363391,0.870539804,0.899802475,0.794157155,0.867953435,0.870193942,0.928776871,0.308367154,0.601144817,0.76993108,0.555559469,0.969612336,0.942808926,0.895193759,0.820587906,0.637886863,0.939108483,0.131219804,0.877024731,0.607177435,0,0,0,0,0,0,0.049053752,0,0.072854734,0,0,0,0,0,0,0,0.043420634,0.537870405,0,0,0,0.160411492,0,0.84706601,0.467262099,0.455371977,0.540644045,0.534451337,0.527883741,0.909363756,0.592193093,0.533405892,0.260740823,0.91043353,0,0,0.004107644,0.346452873,0,0.697978941,0,0,0.726287585,0,0.662728439,0.868369932,0.360982029,0.824762125,0.891383976,0.827278958,0,0,0.916011456,0.895128228,0.772406427,0.631853487,0.878607329,0.490646971,0,0.81201641,0.763963315,0.815751343,0.103202643,0.463709087,0.422402797,0,0.210829453,0,0,0,0,0,0.063304227,0.254209209,0.012336913,0,0.033727832,0.762924968,0,0.214604067,0,0.01248785,0.5572872,0.20061764,0,0,0.804013773,0.004183156,0,0.274996512,0.018253469,0
CbMPDiCbraya,Group,D0_vs_D7,HD,0,0,0,0.661533793,0,0.008805396,0.694685831,0.650792795,0,0,0,0.386464819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054687306,0.089220077,0.564431398,0.880520961,0.246860189,0,0,0.346830362,0,0.020521293,0.740537389,0,0,0.018310538,0.054994902,0.315484687,0,0,0,0.012835399,0.044341697,0,0.187362104,0,0,0,0,0,0,0,0,0,0,0,0,0.307678332,0,0,0.05160058,0.341557136,0.023756984,0.063979439,0.001717211,0,0.791716657,0,0,0,0,0,0,0.722261094,0.126974764,0,0,0,0,0,0,0.181038343,0.037573121,0.01177305,0,0,0,0,0.24852455,0.400109894,0.01443634,0,0,0,0,0,0,0,0,0,0,0.31011196,0,0.753325377,0,0.105918823,0,0,0.054470093,0,0,0,0,0,0
CbMPDiCbraya,Group,D0_vs_D7,DR,1,1,0.603005577,0.085430653,0.553254516,0.311209432,0.131670517,0.349207205,0,0.221107483,0.112406376,0.613535181,0.107315408,0.072344211,0.129460196,0.100197525,0.205842845,0.132046565,0.129806058,0.071223129,0,0.398855183,0.23006892,0.444440531,0.030387664,0.057191074,0.054602275,0.179412094,0.058861755,0.060891517,0.025743264,0.122975269,0.083167057,0.587780837,0.2387896,0.066347061,0.753139811,1,0.0161165,0.604115886,0.251426977,0.906623972,0.053955365,0,0.544523765,0,0.874673241,0.684515313,0.240602911,0.006655343,0.431818938,0.617384586,0,0,0.642262855,0.75119232,0.15293399,0.532737901,0.544628023,0.459355955,0.401947561,0.472116259,0.090636244,0.052126494,0.040773039,0.159900325,0.08956647,0.200706086,1,0.995892356,0.59918524,0.489427298,0.277718387,0.581476563,0,0.177345383,0.208283343,0.322618273,0.114886564,0.639017971,0.175237875,0.108616024,0.172721042,0.201601045,0.873025236,0.083988544,0.104871772,0.227593573,0.368146513,0.121392671,0.484235208,0.746736442,0.117818316,0.219635821,0.184248657,0.813094386,0.536290913,0.559067299,0.708303097,0.308668514,0,0.02079779,0.933706415,0.082439745,0,0.934841267,0.728949431,0.058159731,0.025044411,0.444577209,0.212004439,0.625797279,0.294750036,0.174083963,0.981151878,0.026820308,0.284167095,0.950208168,0.945529907,0.195986227,0.995816844,0.02505715,0.231012528,0.16671534,0.327125481
CbMPDiCbraya,Group,D0_vs_D7,DominantProcess,DR,DR,DR,HD,DR,HoS,HD,HD,HoS,DL,DL,DR,HoS,DL,DL,DL,DL,DL,DL,DL,HoS,DL,DL,DL,DL,DL,DL,DL,DL,DL,HoS,DL,DL,DR,HD,HD,DR,DR,HoS,DR,HoS,DR,HD,HeS,DR,HoS,DR,DR,HoS,HoS,DL,DR,HoS,HoS,DR,DR,DL,DR,DR,DL,DL,DL,DL,DL,DL,HoS,DL,HoS,DR,DR,DR,DR,DL,DR,HoS,DL,HD,DL,DL,DR,DL,DL,DL,HD,DR,DL,DL,DL,DL,DL,DL,DR,DL,DL,DL,DR,DR,DR,DR,HD,HoS,HoS,DR,HoS,HeS,DR,DR,HeS,HeS,DR,DL,DR,DR,HD,DR,DL,HeS,DR,DR,DL,DR,HoS,HoS,HoS,HeS
CbMPDiCbraya,Group,D0_vs_D7,DominantProcessImportance,1,1,0.603005577,0.661533793,0.553254516,0.520385698,0.694685831,0.650792795,0.926243891,0.448222917,0.749018729,0.613535181,0.726092915,0.917363391,0.870539804,0.899802475,0.794157155,0.867953435,0.870193942,0.928776871,0.405753667,0.601144817,0.76993108,0.555559469,0.969612336,0.942808926,0.895193759,0.820587906,0.637886863,0.939108483,0.475064052,0.877024731,0.607177435,0.587780837,0.564431398,0.880520961,0.753139811,1,0.520196396,0.604115886,0.603118608,0.906623972,0.740537389,0.580351132,0.544523765,0.769961007,0.874673241,0.684515313,0.520362478,0.73711402,0.537870405,0.617384586,0.926715388,1,0.642262855,0.75119232,0.84706601,0.532737901,0.544628023,0.540644045,0.534451337,0.527883741,0.909363756,0.592193093,0.533405892,0.300619509,0.91043353,0.491615583,1,0.995892356,0.59918524,0.489427298,0.697978941,0.581476563,0.994200912,0.726287585,0.791716657,0.662728439,0.868369932,0.639017971,0.824762125,0.891383976,0.827278958,0.722261094,0.873025236,0.916011456,0.895128228,0.772406427,0.631853487,0.878607329,0.490646971,0.746736442,0.81201641,0.763963315,0.815751343,0.813094386,0.536290913,0.559067299,0.708303097,0.400109894,0.982632338,0.834918876,0.933706415,0.520912811,0.652415336,0.934841267,0.728949431,0.667310255,0.624948522,0.444577209,0.762924968,0.625797279,0.294750036,0.753325377,0.981151878,0.5572872,0.288083667,0.950208168,0.945529907,0.804013773,0.995816844,0.633182861,0.326334488,0.493752943,0.584501997
CbMPDiCbraya,Group,D0_vs_D7,DominantProcessPvalue,0,0,0.13,0.04,0.1,0.29,0,0.06,0,0.21,0,0.27,0.01,0,0,0,0,0,0,0,0.48,0.15,0,0.3,0,0,0,0,0,0,0.35,0,0.28,0.14,0.06,0,0.05,0,0.4,0.11,0.02,0,0,0.2,0.15,0,0,0.05,0.22,0.02,0.18,0.07,0,0,0.02,0,0,0.39,0.2,0.43,0.24,0.46,0,0.05,0.16,0.51,0,0.38,0,0,0.25,0.38,0.22,0.2,0,0,0,0.11,0,0.04,0,0,0,0.01,0,0,0,0,0.02,0,0.55,0,0.01,0.08,0,0,0.29,0.28,0.01,0.35,0,0,0,0.3,0.1,0,0,0.09,0.11,0.36,0,0.05,0.63,0.01,0,0.35,0.62,0,0,0,0,0.1,0.46,0.21,0.02
CbMPDiCbraya,Group,D1_vs_D3,HeS,0,0.083239648,0.055477852,0.156918413,0,0,0.042171642,0,0,0.03811929,0.262482188,0.162294706,0.017079834,0,0,0.013198608,0.019413804,0.056854911,0,0,0.092322116,0.047026347,0.115728869,0,0,0,0.006126278,0,0.220921507,0,0.03699642,0,0,0,0,0,0.011810809,0,0.077211781,0.100162328,0,0,0,0.299484927,0.003356773,0,0.06286681,0,0,0.267556944,0,0,0,0,0,0,0.122924326,0.098528643,0,0,0,0,0,0.08914209,0.245941459,0,0,0,0.599863789,0.022430304,0,0.095744952,0,0,0,0.021276856,0,0,0.092082682,0.055685449,0,0,0.181385097,0,0,0,0.004674771,0.171413331,0,0.348504449,0,0.29958882,0,0,0,0,0,0,0.006660647,0,0,0,0.225197375,0.065088891,0.499256514,0,0,0,0.043376307,0.150485704,0,0,0.04874806,0,0,0.059568178,0.05093463,0,0,0,0.024653673,0,0,0.054782278,0
CbMPDiCbraya,Group,D1_vs_D3,HoS,0.071237896,0.339491948,0.109482938,0.365198809,0,0.526188756,0.081285981,0,1,0.023531201,0.21979419,0.151698993,0.516566397,0.055550911,0.002743531,0,0.161808555,0,0,0,0,0.301196211,0.049527028,0,0,0,0,0,0.512337079,0,0.020224693,0,0.105831032,0.845037998,0.127941931,0.100009118,0.089105549,0.28657264,0.760805052,0.077431774,0.867160919,0,0.130265335,0.214059159,0,1,0,0.005310573,0.06306316,0.053380653,0.052019375,0.006355,0.982289634,1,0,0,0.2195821,0.092410811,0.16825472,0,0.061547922,0.095500507,0.045138949,0.078353505,0.376753621,0.179399129,0,0,0.400136211,0.96761045,0.038923036,0.283244552,0.073201462,0.151805709,0.928783658,0.100116338,0,0,0.103205826,0.617503876,0.142590248,0,0.643748029,0.030752408,0,0,0.119067853,0.157935698,0,0.375049377,0.01622123,0.466701137,0,0.019730025,0.031936503,0.05852183,0.007587917,0.180650033,0.049527442,0.43298752,0.499504496,0.342438035,0.12376539,0.915615402,0.450499633,0.099655339,0.703119589,0.919632298,0.769509777,0,0.035262542,0.980111873,0.769886723,0.93739578,0,0.587382081,0.03540863,0.921709437,0,0,0.316011176,1,0.148686711,0.000853075,0.00205492
CbMPDiCbraya,Group,D1_vs_D3,DL,0.928762104,0.553817579,0.777287829,0.470264462,0.996638028,0.290799304,0.58980429,0.962621901,0,0.906004618,0.280402409,0.628880143,0.464779052,0,0,0.036659661,0.353296404,0.431969888,0.083011214,0,0,0.535071556,0.299800001,0.577406934,0,0,0.024469464,0,0.011235592,0.051851148,0.262647462,0,0,0,0.298409777,0.76960507,0.886567619,0.71342736,0.09189631,0.116849138,0.120888636,0.019198022,0.858812032,0.478655567,0.996643227,0,0.849082191,0.985309343,0.929136208,0.073706822,0.282765391,0.924519889,0,0,0.071515732,0.863445303,0.026135075,0.768482045,0.608767174,0.938996909,0.938452078,0.863431357,0,0.136469009,0.127582394,0.396093492,0,0.906519977,0,0.009959246,0,0,0,0,0.0298379,0.107032514,0.192943994,0,0,0.298707838,0,0.012158257,0.147636949,0.282921944,0,0,0,0.505275575,0.151713711,0.161540389,0.092138926,0.232882846,0,0,0.244638292,0.866490672,0.724267972,0.259090056,0.766588731,0.102911078,0.062734288,0.043961926,0.651037236,0.019295707,0.050243853,0,0.271789925,0.024520586,0.187113916,0.849514296,0,0,0.103953529,0.022073963,0.813422039,0,0,0.065992405,0.195615675,0.025008375,0.046874746,0,0.6125679,0.791239558,0.541673442
CbMPDiCbraya,Group,D1_vs_D3,HD,0,0,0.000768667,0.002501248,0,0.007856595,0.008989784,0,0,0,0,0,0,0.172271875,0.150892474,0,0.000660213,0.024737092,0.022292914,0.279496874,0.316645557,0,0,0,0.844557388,0.083013043,0.146365671,0.029647275,0,0.330019956,0,0.268540123,0.67799954,0.016163814,0.011022791,0,0,0,0,0.001250149,0,0.165206168,0,0,0,0,0,0,0,0,0,0.003506719,0.009563374,0,0.192167063,0,0,0,0,0,0,0,0.068741152,0.012494961,0.064171723,0.005120523,0.218264442,0,0,0,0.961076964,0.20192031,0.011410521,0.013039935,0,0.318563148,0.002722805,0.917945539,0.002989629,0,0.065353779,0,0,0.021851125,0.165459267,0.167163788,0.10354554,0,0,0,0,0,0.936934256,0.230868853,0,0,0,0.00159796,0.005427115,0.032957979,0,0,0,0,0,0.002782219,0,0,0,0,0.310968539,0.004350367,0,0,0,0.246319475,0.132208214,0,0.112939348,0,0.082803157,0,0,0.001858796,0.003369036
CbMPDiCbraya,Group,D1_vs_D3,DR,0,0.023450824,0.056982714,0.005117068,0.003361972,0.175155344,0.277748303,0.037378099,0,0.032344891,0.237321214,0.057126158,0.001574718,0.772177214,0.846363994,0.950141731,0.464821024,0.486438109,0.894695872,0.720503126,0.591032328,0.116705886,0.534944103,0.422593066,0.155442612,0.916986957,0.823038587,0.970352725,0.255505822,0.618128896,0.680131425,0.731459877,0.216169427,0.138798188,0.562625501,0.130385812,0.012516023,0,0.070086857,0.704306611,0.011950444,0.815595809,0.010922633,0.007800347,0,0,0.088050999,0.009380084,0.007800632,0.605355581,0.665215234,0.065618392,0.008146991,0,0.736317204,0.136554697,0.631358499,0.040578502,0.222978106,0.061003091,0,0.041068136,0.886119899,0.683540434,0.185550804,0.419386856,0.781735558,0.093480023,0,0,0,0.419090186,0.915388017,0.835154356,0.041378442,0.453011145,0.804333202,0.082054461,0.801721863,0.028102837,0.792055973,0.987841743,0.027229925,0.664474523,0.834540733,0.832836212,0.772711836,0.165375396,0.848286289,0.114905785,0.891639843,0.000827198,0.063065744,0.749401123,0.723425205,0.074987497,0.268144112,0.558661952,0.171796065,0.431143423,0.437761216,0.613600039,0,0,0,0.897562443,0.025090487,0.055847115,0,0,0.653768919,0.015537761,0.077411688,0.040530256,0.186577961,0.106730267,0.781448526,0.012298158,0.691444977,0.974991625,0.529657248,0,0.23874539,0.151266293,0.452902602
CbMPDiCbraya,Group,D1_vs_D3,DominantProcess,DL,DL,DL,DL,DL,HoS,DL,DL,HoS,DL,DL,DL,HoS,DR,DR,DR,DR,DR,DR,DR,DR,DL,DR,DL,HD,DR,DR,DR,HoS,DR,DR,DR,HD,HoS,DR,DL,DL,DL,HoS,DR,HoS,DR,DL,DL,DL,HoS,DL,DL,DL,DR,DR,DL,HoS,HoS,DR,DL,DR,DL,DL,DL,DL,DL,DR,DR,HoS,DR,DR,DL,HeS,HoS,HD,DR,DR,DR,HoS,DR,DR,HD,DR,HoS,DR,DR,HoS,DR,DR,DR,DR,DL,DR,HoS,DR,HoS,HD,DR,DR,DL,DL,DR,DL,HoS,HoS,DR,DL,HoS,HeS,DR,HoS,HoS,HoS,DL,DR,HoS,HoS,HoS,DL,HoS,DR,HoS,DR,DR,DR,HoS,DL,DL,DL
CbMPDiCbraya,Group,D1_vs_D3,DominantProcessImportance,0.928762104,0.553817579,0.777287829,0.470264462,0.996638028,0.526188756,0.58980429,0.962621901,1,0.906004618,0.280402409,0.628880143,0.516566397,0.772177214,0.846363994,0.950141731,0.464821024,0.486438109,0.894695872,0.720503126,0.591032328,0.535071556,0.534944103,0.577406934,0.844557388,0.916986957,0.823038587,0.970352725,0.512337079,0.618128896,0.680131425,0.731459877,0.67799954,0.845037998,0.562625501,0.76960507,0.886567619,0.71342736,0.760805052,0.704306611,0.867160919,0.815595809,0.858812032,0.478655567,0.996643227,1,0.849082191,0.985309343,0.929136208,0.605355581,0.665215234,0.924519889,0.982289634,1,0.736317204,0.863445303,0.631358499,0.768482045,0.608767174,0.938996909,0.938452078,0.863431357,0.886119899,0.683540434,0.376753621,0.419386856,0.781735558,0.906519977,0.599863789,0.96761045,0.961076964,0.419090186,0.915388017,0.835154356,0.928783658,0.453011145,0.804333202,0.917945539,0.801721863,0.617503876,0.792055973,0.987841743,0.643748029,0.664474523,0.834540733,0.832836212,0.772711836,0.505275575,0.848286289,0.375049377,0.891639843,0.466701137,0.936934256,0.749401123,0.723425205,0.866490672,0.724267972,0.558661952,0.766588731,0.43298752,0.499504496,0.613600039,0.651037236,0.915615402,0.499256514,0.897562443,0.703119589,0.919632298,0.769509777,0.849514296,0.653768919,0.980111873,0.769886723,0.93739578,0.813422039,0.587382081,0.781448526,0.921709437,0.691444977,0.974991625,0.529657248,1,0.6125679,0.791239558,0.541673442
CbMPDiCbraya,Group,D1_vs_D3,DominantProcessPvalue,0,0.15,0,0.28,0,0.15,0.06,0,0,0,0.65,0.03,0.28,0,0.01,0,0.25,0.4,0,0.06,0.08,0.13,0.15,0.25,0,0,0,0,0.15,0.1,0.01,0.05,0.01,0,0.11,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0.01,0.36,0.46,0.02,0,0.24,0,0,0.28,0,0,0,0.3,0,0,0,0.07,0,0,0.02,0.04,0,0,0,0,0,0.45,0,0.27,0,0,0.01,0,0.04,0.1,0,0.42,0.39,0.09,0.01,0,0.47,0,0.02,0,0,0,0.08,0,0,0,0,0.03,0,0,0.02,0,0.13,0,0.07,0,0.38
CbMPDiCbraya,Group,D1_vs_D5,HeS,0,0.106729315,0.090318353,0.225535183,0,0,0,0,0,0.072183172,0.276774283,0.180995898,0.332764416,0,0,0,0.020447046,0.067076765,0,0,0.097607465,0.118212458,0.115728869,0,0,0,0.053965595,0,0.20736962,0,0.310189633,0,0,0,0,0,0.012549572,0,0.389707309,0.022983234,0.035673042,0,0,0.353112738,0,0,0.024307055,0,0,0.314359003,0.108639048,0.010150436,0,0,0.002159399,0,0.167202762,0.116249933,0.014512623,0,0,0,0,0.094093947,0.245941459,0,0,0,0.569815051,0.472854816,0,0.184885008,0.00840717,0,0,0.066907548,0,0,0.068417034,0.074491157,0,0,0.247567195,0,0,0,0,0.392001005,0,0.501200287,0,0.599802513,0,0,0,0,0,0.003418115,0.009014185,0,0,0,0.429672799,0.413563632,0.555029912,0,0.488570349,0.008606275,0.401353387,0,0,0,0.465707588,0,0,0.002284861,0.005823027,0,0,0,0.003427174,0.039484609,0,0.086807561,0.280119525
CbMPDiCbraya,Group,D1_vs_D5,HoS,0,0.439873438,0.106144186,0.302571384,0,0.073104892,0.227327061,0.081272302,0.367353,0,0.203215633,0.120181672,0.606975962,0.059047445,0,0,0.170420333,0,0,0,0.009781256,0.164165614,0.049527028,0.031893912,0,0,0.022361351,0,0.48090902,0,0.169570199,0,0.098493691,0.787765121,0.068742877,0.076290128,0.052177263,0,0.404412171,0.102853533,0.46257531,0,0.494175893,0.21278118,0,1,0.022942194,0.099900121,0.079031712,0.409488,0.102159552,0,0.847404407,1,0,0.077864627,0.246874442,0.109031752,0.007742279,0,0,0.100460158,0.045138949,0.071454705,0.376753621,0.042726628,0,0,0.380092347,0.527145184,0.071994278,0.210885528,0.123312306,0.056453162,0.793853842,0.080790007,0,0,0.118462898,0.552025267,0.143534026,0,0.608319366,0.316095887,0,0,0.110343883,0.330531542,0,0.26439047,0,0.38120364,0.001067138,0.034579306,0.045015327,0,0,0.199983348,0.038323968,0.448957729,0.495766519,0.38184975,0.107535309,0.542567084,0.444970088,0.125388732,0.331365716,0.932373688,0.572914143,0,0.012370171,0.940381671,0.317376506,0.897732346,0,0.670296212,0.018372178,0.950044702,0.549327952,0,0.435611414,0.821582414,0.022384284,0.006153587,0.003149913
CbMPDiCbraya,Group,D1_vs_D5,DL,0.987002279,0.408462742,0.707879241,0.466316392,0.953550343,0.4309569,0.562433386,0.844222305,0.462021425,0.876923057,0.153578967,0.634822698,0.054143356,0,0,0,0.065185537,0.208570251,0.013857935,0,0,0.455254323,0.140000032,0.411296892,0,0,0.008120897,0,0,0.007400293,0.113338024,0,0,0,0,0.731034852,0.919027826,0.992966132,0.065242632,0.118717866,0.325879921,0.182726361,0.451011451,0.408271096,1,0,0.80161355,0.808733143,0.863203348,0.011038799,0,0.760911817,0,0,0.087839702,0.343395766,0,0.630562621,0.642898275,0.832135861,0.887296521,0.751894065,0,0.136649344,0.063791197,0.358905992,0,0.884279125,0.048242099,0,0,0.3231474,0.626448538,0,0.100222145,0.074268246,0.224998534,0,0,0.330344125,0,0.006161242,0.092883234,0.143501781,0,0,0,0.095471808,0.025804507,0.06022686,0.154945354,0.011396309,0,0,0.123576808,0.657983522,0.702475217,0.229726379,0.642915506,0,0.007666415,0,0.462791892,0.039251464,0,0,0.173152782,0.005151547,0.02573247,0.996438006,0,0,0.041362532,0,0.662629782,0.301541449,0.22269243,0.030934949,0,0,0,0.045344784,0.655560362,0.728666464,0.107520627
CbMPDiCbraya,Group,D1_vs_D5,HD,0,0,0.000838132,0.002703259,0,0.007912234,0.003878193,0,0.00777535,0,0,0,0,0.17488367,0.158855926,0,0,0.023551921,0.029088199,0.276299085,0.321011935,0,0,0,0.777596692,0.087261933,0.116847315,0.028086892,0,0.298011605,0.002978347,0.266667127,0.695548339,0.034669226,0.008366876,0,0,0,0,0.00122359,0,0.184335119,0,0,0,0,0,0,0,0,0.014091573,0.011522225,0.027519668,0,0.190355865,0,0,0,0,0,0,0,0.03708169,0.005403915,0.059775628,0,0.149906396,0,0,0,0.670176747,0.010452771,0.001293062,0.055031949,0.018411028,0.24582504,0,0.893876172,0,0,0.055767478,0,0,0.008436711,0.43935132,0.135823639,0.08965542,0,0,0,0,0,0.793535145,0.130199182,0,0,0,0,0.008390263,0.293127891,0.004559604,0.010403802,0,0,0,0.012042555,0,0,0,0,0.375243771,0.021369805,0,0.003362537,0,0.022703266,0.03697355,0,0.068637731,0,0.263211699,0,0,0.001136803,0.010788652
CbMPDiCbraya,Group,D1_vs_D5,DR,0.012997721,0.044934506,0.094820089,0.002873782,0.046449657,0.488025973,0.206361361,0.074505393,0.162850226,0.050893771,0.366431117,0.063999732,0.006116267,0.766068885,0.841144074,1,0.743947083,0.700801063,0.957053866,0.723700915,0.571599344,0.262367606,0.694744072,0.556809196,0.222403308,0.912738067,0.798704841,0.971913108,0.311721359,0.694588103,0.403923797,0.733332873,0.20595797,0.177565654,0.922890247,0.19267502,0.01624534,0.007033868,0.140637888,0.754221776,0.175871728,0.63293852,0.054812655,0.025834986,0,0,0.151137201,0.091366736,0.05776494,0.265114198,0.775109827,0.217415522,0.125075925,0,0.719645034,0.578739608,0.585922796,0.144155694,0.334846824,0.167864139,0.112703479,0.147645778,0.917779361,0.69239809,0.253738096,0.59836738,0.850093604,0.115720875,0.001850503,0,0.257828975,0.270629293,0.240538924,0.888514889,0.087512985,0.532209158,0.775001466,0.106123828,0.813120067,0.043139451,0.800698496,0.993838758,0.051230204,0.531965621,0.56064868,0.864176361,0.800000697,0.181995645,0.974195493,0.174182383,0.845054646,0.007597539,0.205397716,0.835221512,0.831407865,0.342016478,0.297524783,0.566872158,0.301356079,0.25791438,0.492007462,0.607746449,0,0.004617819,0,0.862568712,0.006911153,0.053868491,0,0.003561994,0.612386057,0.038248524,0.175553374,0.098905116,0.337370218,0.003174211,0.716138816,0.019020349,0.382034317,1,0.297749713,0.093588193,0.322055354,0.177235586,0.598421283
CbMPDiCbraya,Group,D1_vs_D5,DominantProcess,DL,HoS,DL,DL,DL,DR,DL,DL,DL,DL,DR,DL,HoS,DR,DR,DR,DR,DR,DR,DR,DR,DL,DR,DR,HD,DR,DR,DR,HoS,DR,DR,DR,HD,HoS,DR,DL,DL,DL,HoS,DR,HoS,DR,HoS,DL,DL,HoS,DL,DL,DL,HoS,DR,DL,HoS,HoS,DR,DR,DR,DL,DL,DL,DL,DL,DR,DR,HoS,DR,DR,DL,HeS,HoS,HD,DL,DL,DR,HoS,DR,DR,HD,DR,HoS,DR,DR,HoS,DR,DR,DR,DR,HeS,DR,HeS,DR,HeS,HD,DR,DR,DL,DL,DR,DL,HoS,HoS,DR,DL,HoS,HeS,DR,HeS,HoS,HoS,DL,DR,HoS,HeS,HoS,DL,HoS,DR,HoS,HoS,DR,HoS,HoS,DL,DL,DR
CbMPDiCbraya,Group,D1_vs_D5,DominantProcessImportance,0.987002279,0.439873438,0.707879241,0.466316392,0.953550343,0.488025973,0.562433386,0.844222305,0.462021425,0.876923057,0.366431117,0.634822698,0.606975962,0.766068885,0.841144074,1,0.743947083,0.700801063,0.957053866,0.723700915,0.571599344,0.455254323,0.694744072,0.556809196,0.777596692,0.912738067,0.798704841,0.971913108,0.48090902,0.694588103,0.403923797,0.733332873,0.695548339,0.787765121,0.922890247,0.731034852,0.919027826,0.992966132,0.404412171,0.754221776,0.46257531,0.63293852,0.494175893,0.408271096,1,1,0.80161355,0.808733143,0.863203348,0.409488,0.775109827,0.760911817,0.847404407,1,0.719645034,0.578739608,0.585922796,0.630562621,0.642898275,0.832135861,0.887296521,0.751894065,0.917779361,0.69239809,0.376753621,0.59836738,0.850093604,0.884279125,0.569815051,0.527145184,0.670176747,0.3231474,0.626448538,0.888514889,0.793853842,0.532209158,0.775001466,0.893876172,0.813120067,0.552025267,0.800698496,0.993838758,0.608319366,0.531965621,0.56064868,0.864176361,0.800000697,0.392001005,0.974195493,0.501200287,0.845054646,0.599802513,0.793535145,0.835221512,0.831407865,0.657983522,0.702475217,0.566872158,0.642915506,0.448957729,0.495766519,0.607746449,0.462791892,0.542567084,0.555029912,0.862568712,0.488570349,0.932373688,0.572914143,0.996438006,0.612386057,0.940381671,0.465707588,0.897732346,0.662629782,0.670296212,0.716138816,0.950044702,0.549327952,1,0.435611414,0.821582414,0.655560362,0.728666464,0.598421283
CbMPDiCbraya,Group,D1_vs_D5,DominantProcessPvalue,0,0.44,0.01,0.34,0,0.4,0.04,0,0.37,0,0.5,0.1,0.2,0.01,0,0,0.01,0.01,0,0.04,0.14,0.3,0,0.25,0,0,0,0,0.28,0.04,0.4,0.03,0.07,0,0,0,0,0,0.39,0,0.25,0.07,0.44,0.45,0,0,0,0,0,0.45,0,0.01,0,0,0,0.11,0.04,0.03,0.13,0,0,0,0,0.03,0.47,0.13,0,0,0.22,0.43,0.07,0.51,0.03,0,0,0.07,0.01,0,0,0.23,0,0,0.08,0.08,0.36,0,0,0.44,0,0.19,0,0.24,0,0,0,0.07,0.06,0.12,0.07,0.26,0.51,0.13,0.41,0.31,0.23,0,0.23,0,0.24,0,0.16,0,0.26,0,0.05,0.07,0.02,0,0.24,0,0.42,0,0.1,0,0.06
CbMPDiCbraya,Group,D1_vs_D6,HeS,0,0.106729315,0.106941104,0.225535183,0,0,0,0,0.007250224,0.092332676,0.276774283,0.180995898,0.350359705,0,0,0,0.0199303,0.067076765,0,0,0.102945849,0.109245348,0.115728869,0,0,0,0.001655623,0,0.132515422,0.022950865,0.103708722,0,0,0,0,0,0.086654919,0,0.486297409,0.366826807,0.021291223,0.008945888,0,0.353112738,0,0.008231363,0.033317045,0,0,0.311482353,0.103150794,0.014453492,0.029097165,0,0.009422425,0.00867616,0.176049492,0.116249933,0.013507796,0,0,0,0,0.094093947,0.245941459,0,0,0,0.569814256,0.498029455,0,0.165390521,0,0,0.000489425,0.047395334,0,0,0.064196074,0.074491157,0.00717699,0,0.254240662,0.006365286,0,0,0,0.436158698,0,0.475589574,0.017649541,0.584781545,0,0,0,0,0.000805442,0,0.00381787,0,0,0.013579219,0.401332946,0.435347724,0.555029912,0,0.502147223,0.146462639,0.390198027,0,0,0,0.428815964,0.038110447,0,0.009050275,0.011912607,0.093853554,0,0,0.004932478,0.621247373,0.046935012,0.128847104,0.405603914
