"Model","AIC","Common_n","Iteration","Group"
"PowerLaw",-40.8308188035011,8,47,"D5"
"Exponential",-8.65212910339081,8,47,"D6"
"PowerLaw",-38.8760481082038,8,47,"D6"
"Exponential",-5.05929942191844,8,47,"D7"
"PowerLaw",-33.0090466292019,8,47,"D7"
"Exponential",-32.2756002552884,8,48,"D0"
"PowerLaw",-79.5377612887182,8,48,"D0"
"Exponential",-19.8097587801259,8,48,"D1"
"PowerLaw",-65.9178009582063,8,48,"D1"
"Exponential",-14.458305985852,8,48,"D3"
"PowerLaw",-32.3059471405339,8,48,"D3"
"Exponential",-12.6484652595257,8,48,"D5"
"PowerLaw",-40.9222675667493,8,48,"D5"
"Exponential",-8.84761306361368,8,48,"D6"
"PowerLaw",-32.8106148434582,8,48,"D6"
"Exponential",-2.61333283811442,8,48,"D7"
"PowerLaw",-20.4566196032954,8,48,"D7"
"Exponential",-30.609564664711,8,49,"D0"
"PowerLaw",-59.8412310444668,8,49,"D0"
"Exponential",-19.4037361719539,8,49,"D1"
"PowerLaw",-63.3080097878999,8,49,"D1"
"Exponential",-14.1227092779219,8,49,"D3"
"PowerLaw",-28.8914534747795,8,49,"D3"
"Exponential",-12.5916622000528,8,49,"D5"
"PowerLaw",-46.2030476761428,8,49,"D5"
"Exponential",-8.59432642680058,8,49,"D6"
"PowerLaw",-33.1964335726508,8,49,"D6"
"Exponential",-2.0626045604208,8,49,"D7"
"PowerLaw",-21.710504585181,8,49,"D7"
"Exponential",-30.8752484337498,8,50,"D0"
"PowerLaw",-66.7972533846824,8,50,"D0"
"Exponential",-20.1340435576101,8,50,"D1"
"PowerLaw",-54.2479377978972,8,50,"D1"
"Exponential",-14.6423459166501,8,50,"D3"
"PowerLaw",-30.4317890448041,8,50,"D3"
"Exponential",-14.1370455329994,8,50,"D5"
"PowerLaw",-47.844700379674,8,50,"D5"
"Exponential",-8.91021063043157,8,50,"D6"
"PowerLaw",-37.484213334595,8,50,"D6"
"Exponential",-4.88479219449062,8,50,"D7"
"PowerLaw",-35.565807959192,8,50,"D7"
"Exponential",-30.2092146555934,8,51,"D0"
"PowerLaw",-56.6697036770464,8,51,"D0"
"Exponential",-20.4970454004462,8,51,"D1"
"PowerLaw",-58.7446967000557,8,51,"D1"
"Exponential",-13.7563718044349,8,51,"D3"
"PowerLaw",-28.3790542991144,8,51,"D3"
"Exponential",-12.4665934757311,8,51,"D5"
"PowerLaw",-35.4941743711649,8,51,"D5"
"Exponential",-6.65257434275436,8,51,"D6"
"PowerLaw",-25.5883610780723,8,51,"D6"
"Exponential",-1.6874492971102,8,51,"D7"
"PowerLaw",-18.3763876753456,8,51,"D7"
"Exponential",-31.9421037248882,8,52,"D0"
"PowerLaw",-73.1942734831646,8,52,"D0"
"Exponential",-19.4881761716811,8,52,"D1"
"PowerLaw",-62.3097371404958,8,52,"D1"
"Exponential",-14.8133879869968,8,52,"D3"
"PowerLaw",-30.6926558271173,8,52,"D3"
"Exponential",-12.4073643403161,8,52,"D5"
"PowerLaw",-35.9352900303368,8,52,"D5"
"Exponential",-6.77753619072191,8,52,"D6"
"PowerLaw",-33.5268418563171,8,52,"D6"
"Exponential",-2.47016741555012,8,52,"D7"
"PowerLaw",-20.5500327917603,8,52,"D7"
"Exponential",-32.050645985549,8,53,"D0"
"PowerLaw",-80.1400659698412,8,53,"D0"
"Exponential",-19.6953164906551,8,53,"D1"
"PowerLaw",-66.5585199238492,8,53,"D1"
"Exponential",-13.9348874607377,8,53,"D3"
"PowerLaw",-32.0182209788351,8,53,"D3"
"Exponential",-13.4171962860972,8,53,"D5"
"PowerLaw",-48.4942482811995,8,53,"D5"
"Exponential",-8.10379947298011,8,53,"D6"
"PowerLaw",-28.0083166520865,8,53,"D6"
"Exponential",-4.5003596109056,8,53,"D7"
"PowerLaw",-29.6765496292115,8,53,"D7"
"Exponential",-31.9160966538297,8,54,"D0"
"PowerLaw",-70.2714240126107,8,54,"D0"
"Exponential",-20.795657032592,8,54,"D1"
"PowerLaw",-62.2024491017007,8,54,"D1"
"Exponential",-14.1661215738274,8,54,"D3"
"PowerLaw",-29.9666052325927,8,54,"D3"
"Exponential",-13.1291557002726,8,54,"D5"
"PowerLaw",-38.9253923887034,8,54,"D5"
"Exponential",-8.63917533150758,8,54,"D6"
"PowerLaw",-42.4696149727601,8,54,"D6"
"Exponential",-8.36278031583281,8,54,"D7"
"PowerLaw",-45.9293322047313,8,54,"D7"
"Exponential",-32.9178198009372,8,55,"D0"
"PowerLaw",-77.4143770782471,8,55,"D0"
"Exponential",-21.3658271908967,8,55,"D1"
"PowerLaw",-61.2167160107768,8,55,"D1"
"Exponential",-14.1059556048194,8,55,"D3"
"PowerLaw",-29.9496762172024,8,55,"D3"
"Exponential",-12.9127240697354,8,55,"D5"
"PowerLaw",-43.4336201720623,8,55,"D5"
"Exponential",-8.34672807417392,8,55,"D6"
"PowerLaw",-34.4127780627161,8,55,"D6"
"Exponential",-3.61690480545469,8,55,"D7"
"PowerLaw",-26.8691567306022,8,55,"D7"
"Exponential",-34.659530701044,8,56,"D0"
"PowerLaw",-76.0928511364242,8,56,"D0"
"Exponential",-20.1781597159246,8,56,"D1"
"PowerLaw",-70.7219437205043,8,56,"D1"
"Exponential",-14.400969172618,8,56,"D3"
"PowerLaw",-31.7870584261274,8,56,"D3"
"Exponential",-13.2729083265933,8,56,"D5"
"PowerLaw",-34.1424416995234,8,56,"D5"
"Exponential",-7.79641262797998,8,56,"D6"
"PowerLaw",-34.596615618835,8,56,"D6"
"Exponential",-2.87760667129595,8,56,"D7"
"PowerLaw",-28.2067065382827,8,56,"D7"
"Exponential",-30.6397180127501,8,57,"D0"
"PowerLaw",-61.5321440603882,8,57,"D0"
"Exponential",-21.9266856092121,8,57,"D1"
"PowerLaw",-60.848633124949,8,57,"D1"
"Exponential",-14.4176610417212,8,57,"D3"
"PowerLaw",-29.8337096375722,8,57,"D3"
"Exponential",-12.8049001850697,8,57,"D5"
"PowerLaw",-32.767199822271,8,57,"D5"
"Exponential",-9.00063488138176,8,57,"D6"
"PowerLaw",-31.9811498379803,8,57,"D6"
"Exponential",-5.2304203020989,8,57,"D7"
"PowerLaw",-36.0030124875774,8,57,"D7"
"Exponential",-30.3650748270041,8,58,"D0"
"PowerLaw",-59.8227365546488,8,58,"D0"
"Exponential",-18.845285834285,8,58,"D1"
"PowerLaw",-56.223385636056,8,58,"D1"
"Exponential",-13.7897890847792,8,58,"D3"
"PowerLaw",-29.0117987388845,8,58,"D3"
"Exponential",-13.8789904800212,8,58,"D5"
"PowerLaw",-39.6791656154068,8,58,"D5"
"Exponential",-9.84891806265746,8,58,"D6"
"PowerLaw",-33.7575414436371,8,58,"D6"
"Exponential",-0.817002323693954,8,58,"D7"
"PowerLaw",-21.9323940409867,8,58,"D7"
"Exponential",-30.3506801717051,8,59,"D0"
"PowerLaw",-59.996528196442,8,59,"D0"
"Exponential",-21.08661668424,8,59,"D1"
"PowerLaw",-56.4836205242853,8,59,"D1"
"Exponential",-13.2687591255435,8,59,"D3"
"PowerLaw",-30.9166337555631,8,59,"D3"
"Exponential",-12.7799711967989,8,59,"D5"
"PowerLaw",-39.1106036654575,8,59,"D5"
"Exponential",-7.26671159983807,8,59,"D6"
"PowerLaw",-28.512923992549,8,59,"D6"
"Exponential",-4.46475289908153,8,59,"D7"
"PowerLaw",-38.5819445678548,8,59,"D7"
"Exponential",-31.0617957465755,8,60,"D0"
"PowerLaw",-66.8406570278469,8,60,"D0"
"Exponential",-19.1195780856019,8,60,"D1"
"PowerLaw",-62.7719330263987,8,60,"D1"
"Exponential",-15.6860115354171,8,60,"D3"
"PowerLaw",-33.6573201216894,8,60,"D3"
"Exponential",-14.0564818515337,8,60,"D5"
"PowerLaw",-39.1955822860128,8,60,"D5"
"Exponential",-8.1913555732269,8,60,"D6"
"PowerLaw",-38.1531610328018,8,60,"D6"
"Exponential",-6.80235069936137,8,60,"D7"
"PowerLaw",-32.7993490571722,8,60,"D7"
"Exponential",-31.1066449512362,8,61,"D0"
"PowerLaw",-70.2931109923512,8,61,"D0"
"Exponential",-19.7291492934687,8,61,"D1"
"PowerLaw",-67.3072774852805,8,61,"D1"
"Exponential",-14.6191866338823,8,61,"D3"
"PowerLaw",-31.2629974654536,8,61,"D3"
"Exponential",-12.7974372210212,8,61,"D5"
"PowerLaw",-42.0583749326614,8,61,"D5"
"Exponential",-7.22180944341326,8,61,"D6"
"PowerLaw",-38.5634401617804,8,61,"D6"
"Exponential",-1.53988746350296,8,61,"D7"
"PowerLaw",-16.4997962398534,8,61,"D7"
"Exponential",-32.6810834082424,8,62,"D0"
"PowerLaw",-80.7785202798531,8,62,"D0"
"Exponential",-19.7797904955973,8,62,"D1"
"PowerLaw",-66.6968935707264,8,62,"D1"
"Exponential",-14.5347527956541,8,62,"D3"
"PowerLaw",-31.6986709807846,8,62,"D3"
"Exponential",-13.6888742832936,8,62,"D5"
"PowerLaw",-37.2920119732991,8,62,"D5"
"Exponential",-7.01830471374738,8,62,"D6"
"PowerLaw",-24.6333118121559,8,62,"D6"
"Exponential",-7.56334516555626,8,62,"D7"
"PowerLaw",-31.5224939570465,8,62,"D7"
"Exponential",-30.7180590768278,8,63,"D0"
"PowerLaw",-63.478564114552,8,63,"D0"
"Exponential",-18.4589047380886,8,63,"D1"
"PowerLaw",-55.053931030425,8,63,"D1"
"Exponential",-15.2687806149989,8,63,"D3"
"PowerLaw",-32.6522617684213,8,63,"D3"
"Exponential",-13.4694848511964,8,63,"D5"
"PowerLaw",-41.8502067994538,8,63,"D5"
"Exponential",-8.31669692362771,8,63,"D6"
"PowerLaw",-36.6567783076287,8,63,"D6"
"Exponential",-3.30012641192248,8,63,"D7"
"PowerLaw",-20.9212265125776,8,63,"D7"
"Exponential",-31.0528347887546,8,64,"D0"
"PowerLaw",-67.5353448947294,8,64,"D0"
"Exponential",-20.3277911837857,8,64,"D1"
"PowerLaw",-59.4837556385368,8,64,"D1"
"Exponential",-13.9090290355542,8,64,"D3"
"PowerLaw",-29.2003994666188,8,64,"D3"
"Exponential",-13.7777131534994,8,64,"D5"
"PowerLaw",-49.9204496925203,8,64,"D5"
"Exponential",-7.43271690099184,8,64,"D6"
"PowerLaw",-31.1001413720268,8,64,"D6"
"Exponential",-1.24099877300916,8,64,"D7"
"PowerLaw",-22.9896240420278,8,64,"D7"
"Exponential",-31.9738730742794,8,65,"D0"
"PowerLaw",-78.0590118337896,8,65,"D0"
"Exponential",-21.6498680219333,8,65,"D1"
"PowerLaw",-59.7633744489351,8,65,"D1"
"Exponential",-13.4574494879246,8,65,"D3"
"PowerLaw",-27.5177757756872,8,65,"D3"
"Exponential",-12.6664357249975,8,65,"D5"
"PowerLaw",-37.1781686126172,8,65,"D5"
"Exponential",-7.07947505188556,8,65,"D6"
"PowerLaw",-26.8539792429316,8,65,"D6"
"Exponential",-1.69796675366341,8,65,"D7"
"PowerLaw",-26.3447229903252,8,65,"D7"
"Exponential",-31.5721127278606,8,66,"D0"
"PowerLaw",-64.9688964060496,8,66,"D0"
"Exponential",-19.4037781253531,8,66,"D1"
"PowerLaw",-64.5414604971775,8,66,"D1"
"Exponential",-13.1191575103832,8,66,"D3"
"PowerLaw",-28.0016832431504,8,66,"D3"
"Exponential",-13.4818538599155,8,66,"D5"
"PowerLaw",-39.2050772988786,8,66,"D5"
"Exponential",-7.4717379186874,8,66,"D6"
"PowerLaw",-29.6658072191432,8,66,"D6"
"Exponential",-2.15036178765218,8,66,"D7"
"PowerLaw",-23.1059517841542,8,66,"D7"
"Exponential",-32.842685372151,8,67,"D0"
"PowerLaw",-90.4306064031577,8,67,"D0"
"Exponential",-19.4247300736606,8,67,"D1"
"PowerLaw",-62.7940409396207,8,67,"D1"
"Exponential",-13.6365160053141,8,67,"D3"
"PowerLaw",-29.545384769663,8,67,"D3"
"Exponential",-12.078667041458,8,67,"D5"
"PowerLaw",-29.8458442548222,8,67,"D5"
"Exponential",-6.21928485341752,8,67,"D6"
"PowerLaw",-29.8870558059677,8,67,"D6"
"Exponential",-3.36477760952729,8,67,"D7"
"PowerLaw",-23.6800251742835,8,67,"D7"
"Exponential",-30.6507955118912,8,68,"D0"
"PowerLaw",-60.4819545913728,8,68,"D0"
"Exponential",-19.2571387071654,8,68,"D1"
"PowerLaw",-61.8406796456714,8,68,"D1"
"Exponential",-13.7325429154712,8,68,"D3"
"PowerLaw",-32.2065221332853,8,68,"D3"
"Exponential",-13.9722524314038,8,68,"D5"
"PowerLaw",-39.1631304187881,8,68,"D5"
"Exponential",-7.42471639932858,8,68,"D6"
"PowerLaw",-41.64697144205,8,68,"D6"
"Exponential",-1.1279466097551,8,68,"D7"
"PowerLaw",-27.6678088360329,8,68,"D7"
"Exponential",-33.2688121414541,8,69,"D0"
"PowerLaw",-85.1544738267491,8,69,"D0"
"Exponential",-19.2895820232502,8,69,"D1"
"PowerLaw",-60.9373068209003,8,69,"D1"
"Exponential",-13.3289146300475,8,69,"D3"
"PowerLaw",-28.1822638916365,8,69,"D3"
"Exponential",-13.6972518619172,8,69,"D5"
"PowerLaw",-40.9722367938456,8,69,"D5"
"Exponential",-8.17245827896718,8,69,"D6"
"PowerLaw",-25.6155321070884,8,69,"D6"
"Exponential",-4.86161015803671,8,69,"D7"
"PowerLaw",-48.0521593647967,8,69,"D7"
"Exponential",-30.9007785190082,8,70,"D0"
"PowerLaw",-61.2013770956368,8,70,"D0"
"Exponential",-20.3329955171895,8,70,"D1"
"PowerLaw",-69.9411439355081,8,70,"D1"
"Exponential",-13.5178370406119,8,70,"D3"
"PowerLaw",-28.6944920842509,8,70,"D3"
"Exponential",-13.7277970431577,8,70,"D5"
"PowerLaw",-41.8660441877253,8,70,"D5"
"Exponential",-7.1863942884586,8,70,"D6"
"PowerLaw",-34.5494623434996,8,70,"D6"
"Exponential",-8.78595507327913,8,70,"D7"
"PowerLaw",-25.0215314167719,8,70,"D7"
"Exponential",-32.0534452003115,8,71,"D0"
"PowerLaw",-69.9760848037757,8,71,"D0"
"Exponential",-20.6656561167709,8,71,"D1"
"PowerLaw",-58.4501251506669,8,71,"D1"
"Exponential",-13.9444693835803,8,71,"D3"
"PowerLaw",-31.4003977752998,8,71,"D3"
"Exponential",-13.3320231061087,8,71,"D5"
"PowerLaw",-38.0263665119592,8,71,"D5"
"Exponential",-7.53972684233036,8,71,"D6"
"PowerLaw",-35.3816319194439,8,71,"D6"
"Exponential",-2.31449667789034,8,71,"D7"
"PowerLaw",-20.9988379974693,8,71,"D7"
"Exponential",-31.590181105482,8,72,"D0"
"PowerLaw",-66.5358518115885,8,72,"D0"
"Exponential",-19.4252890435051,8,72,"D1"
"PowerLaw",-64.0472331299907,8,72,"D1"
"Exponential",-14.6592173228591,8,72,"D3"
"PowerLaw",-30.6252085832621,8,72,"D3"
"Exponential",-13.1572224817415,8,72,"D5"
"PowerLaw",-39.9348276442651,8,72,"D5"
"Exponential",-6.17769492543998,8,72,"D6"
"PowerLaw",-33.146030954905,8,72,"D6"
"Exponential",-2.03813942488891,8,72,"D7"
"PowerLaw",-20.6810830965343,8,72,"D7"
"Exponential",-30.8064838455315,8,73,"D0"
"PowerLaw",-64.4918604623791,8,73,"D0"
"Exponential",-19.8516998111708,8,73,"D1"
"PowerLaw",-67.6174218668381,8,73,"D1"
"Exponential",-13.804987159108,8,73,"D3"
"PowerLaw",-30.3385958570807,8,73,"D3"
"Exponential",-12.7440648855681,8,73,"D5"
"PowerLaw",-35.3425319556598,8,73,"D5"
"Exponential",-6.85405568609546,8,73,"D6"
"PowerLaw",-22.8388851326356,8,73,"D6"
"Exponential",-6.98992359194943,8,73,"D7"
"PowerLaw",-30.5281250234296,8,73,"D7"
"Exponential",-33.1592276915428,8,74,"D0"
"PowerLaw",-93.525017695527,8,74,"D0"
"Exponential",-19.0378383798558,8,74,"D1"
"PowerLaw",-60.5802447307895,8,74,"D1"
"Exponential",-15.0641026457098,8,74,"D3"
"PowerLaw",-31.119650193038,8,74,"D3"
"Exponential",-13.0616203284065,8,74,"D5"
"PowerLaw",-33.5715419404969,8,74,"D5"
"Exponential",-8.35711899872479,8,74,"D6"
"PowerLaw",-32.2601048541665,8,74,"D6"
"Exponential",-5.29666166395186,8,74,"D7"
"PowerLaw",-27.531040187677,8,74,"D7"
"Exponential",-30.6428333546944,8,75,"D0"
"PowerLaw",-60.7938972748168,8,75,"D0"
"Exponential",-19.5711904433168,8,75,"D1"
"PowerLaw",-64.1918927240942,8,75,"D1"
"Exponential",-14.6972232476305,8,75,"D3"
"PowerLaw",-32.1192547074968,8,75,"D3"
"Exponential",-13.6542555297191,8,75,"D5"
"PowerLaw",-46.5073934248947,8,75,"D5"
"Exponential",-7.35523029731158,8,75,"D6"
"PowerLaw",-38.0574878456352,8,75,"D6"
"Exponential",-1.31593288051813,8,75,"D7"
"PowerLaw",-18.95444826349,8,75,"D7"
"Exponential",-32.7198441983727,8,76,"D0"
"PowerLaw",-84.4479564483982,8,76,"D0"
"Exponential",-19.5496361634732,8,76,"D1"
"PowerLaw",-63.0136992964475,8,76,"D1"
"Exponential",-14.411159262127,8,76,"D3"
"PowerLaw",-28.720709420052,8,76,"D3"
"Exponential",-13.0968556660937,8,76,"D5"
"PowerLaw",-37.1112848039306,8,76,"D5"
"Exponential",-7.99679546292001,8,76,"D6"
"PowerLaw",-30.2708044358612,8,76,"D6"
"Exponential",-3.65546472584479,8,76,"D7"
"PowerLaw",-25.7845276620734,8,76,"D7"
"Exponential",-31.9985845394045,8,77,"D0"
"PowerLaw",-71.2922032550008,8,77,"D0"
"Exponential",-19.858707608732,8,77,"D1"
"PowerLaw",-65.7062258201471,8,77,"D1"
"Exponential",-14.1604249856269,8,77,"D3"
"PowerLaw",-31.200207814892,8,77,"D3"
"Exponential",-12.6358964170441,8,77,"D5"
"PowerLaw",-37.0575773862712,8,77,"D5"
"Exponential",-7.97141474896876,8,77,"D6"
"PowerLaw",-28.9347658802926,8,77,"D6"
"Exponential",-4.4474076907759,8,77,"D7"
"PowerLaw",-23.1002158437655,8,77,"D7"
"Exponential",-30.75033184996,8,78,"D0"
"PowerLaw",-63.8371727611163,8,78,"D0"
"Exponential",-19.0773730284569,8,78,"D1"
"PowerLaw",-61.4960078331312,8,78,"D1"
"Exponential",-14.8464965844666,8,78,"D3"
"PowerLaw",-30.5609294614994,8,78,"D3"
"Exponential",-14.0748871213891,8,78,"D5"
"PowerLaw",-46.2712352199895,8,78,"D5"
"Exponential",-8.00599460718906,8,78,"D6"
"PowerLaw",-31.6289184908668,8,78,"D6"
"Exponential",-4.75973789103224,8,78,"D7"
"PowerLaw",-27.13016521696,8,78,"D7"
"Exponential",-30.3533775281987,8,79,"D0"
"PowerLaw",-56.8288034609364,8,79,"D0"
"Exponential",-21.5018277725088,8,79,"D1"
"PowerLaw",-57.8549985018407,8,79,"D1"
"Exponential",-14.0769041370609,8,79,"D3"
"PowerLaw",-30.3577196352758,8,79,"D3"
"Exponential",-14.9349022273267,8,79,"D5"
"PowerLaw",-36.5418139931021,8,79,"D5"
"Exponential",-6.91746260805974,8,79,"D6"
"PowerLaw",-32.8145026332784,8,79,"D6"
"Exponential",-5.43115795432083,8,79,"D7"
"PowerLaw",-39.3471613277217,8,79,"D7"
"Exponential",-32.1407385411527,8,80,"D0"
"PowerLaw",-72.9322841804953,8,80,"D0"
"Exponential",-19.5000156755647,8,80,"D1"
"PowerLaw",-61.6984054705658,8,80,"D1"
"Exponential",-14.0195618861178,8,80,"D3"
"PowerLaw",-31.5842758453916,8,80,"D3"
"Exponential",-13.9879628920464,8,80,"D5"
"PowerLaw",-41.6801623370503,8,80,"D5"
"Exponential",-7.17417839147465,8,80,"D6"
"PowerLaw",-26.4651481283011,8,80,"D6"
"Exponential",-2.0970556057647,8,80,"D7"
"PowerLaw",-18.708462382234,8,80,"D7"
"Exponential",-31.3147981293605,8,81,"D0"
"PowerLaw",-72.7613565698228,8,81,"D0"
"Exponential",-19.306834125106,8,81,"D1"
"PowerLaw",-60.6594107330008,8,81,"D1"
"Exponential",-14.0629335406766,8,81,"D3"
"PowerLaw",-29.3712661388818,8,81,"D3"
"Exponential",-13.0496988682217,8,81,"D5"
"PowerLaw",-32.9962864585269,8,81,"D5"
"Exponential",-6.18819078433235,8,81,"D6"
"PowerLaw",-33.3524522559531,8,81,"D6"
"Exponential",-4.21307671597062,8,81,"D7"
"PowerLaw",-27.7385995464303,8,81,"D7"
"Exponential",-30.7303954264318,8,82,"D0"
"PowerLaw",-64.3629299656496,8,82,"D0"
"Exponential",-21.6080266028668,8,82,"D1"
"PowerLaw",-69.8266764842358,8,82,"D1"
"Exponential",-13.0536776142221,8,82,"D3"
"PowerLaw",-29.1171655399816,8,82,"D3"
"Exponential",-14.5046130421139,8,82,"D5"
"PowerLaw",-39.1295833244414,8,82,"D5"
"Exponential",-8.49625703175488,8,82,"D6"
"PowerLaw",-30.7252084017187,8,82,"D6"
"Exponential",-1.87295416662885,8,82,"D7"
"PowerLaw",-17.49889910465,8,82,"D7"
"Exponential",-32.990113102679,8,83,"D0"
"PowerLaw",-90.8719000754379,8,83,"D0"
"Exponential",-21.8558904563888,8,83,"D1"
"PowerLaw",-67.3422660292307,8,83,"D1"
"Exponential",-14.035005560372,8,83,"D3"
"PowerLaw",-27.4843600733736,8,83,"D3"
"Exponential",-12.4648870786385,8,83,"D5"
"PowerLaw",-35.7550133926726,8,83,"D5"
"Exponential",-7.88907127968166,8,83,"D6"
"PowerLaw",-40.2354638629767,8,83,"D6"
"Exponential",-5.85553172622595,8,83,"D7"
"PowerLaw",-35.7815104531963,8,83,"D7"
"Exponential",-31.4443008802373,8,84,"D0"
"PowerLaw",-64.7655481216591,8,84,"D0"
"Exponential",-19.4574126066593,8,84,"D1"
"PowerLaw",-64.1523113614124,8,84,"D1"
"Exponential",-13.3399412624755,8,84,"D3"
"PowerLaw",-29.6488524611114,8,84,"D3"
"Exponential",-13.6146951852031,8,84,"D5"
"PowerLaw",-39.0704665255482,8,84,"D5"
"Exponential",-7.95295846508252,8,84,"D6"
"PowerLaw",-27.7990322890174,8,84,"D6"
"Exponential",-1.5030408859678,8,84,"D7"
"PowerLaw",-21.8093463636016,8,84,"D7"
"Exponential",-30.3427684037819,8,85,"D0"
"PowerLaw",-57.7955247237632,8,85,"D0"
"Exponential",-19.0445838492808,8,85,"D1"
"PowerLaw",-60.72080320863,8,85,"D1"
"Exponential",-14.6311615932551,8,85,"D3"
"PowerLaw",-31.2757296907394,8,85,"D3"
"Exponential",-13.980254806149,8,85,"D5"
"PowerLaw",-35.8237435527224,8,85,"D5"
"Exponential",-6.53700188443808,8,85,"D6"
"PowerLaw",-28.0435953717432,8,85,"D6"
"Exponential",-5.01367404509793,8,85,"D7"
"PowerLaw",-25.3035428947684,8,85,"D7"
"Exponential",-32.8007634224065,8,86,"D0"
"PowerLaw",-86.640380692553,8,86,"D0"
"Exponential",-18.5719664225146,8,86,"D1"
"PowerLaw",-54.3924911507532,8,86,"D1"
"Exponential",-14.5508508919401,8,86,"D3"
"PowerLaw",-32.3678980776344,8,86,"D3"
"Exponential",-12.882168843661,8,86,"D5"
"PowerLaw",-42.0299666515018,8,86,"D5"
"Exponential",-8.71015808755225,8,86,"D6"
"PowerLaw",-30.9848794738841,8,86,"D6"
"Exponential",-2.40975287280241,8,86,"D7"
"PowerLaw",-24.4557982947093,8,86,"D7"
"Exponential",-32.8355680482366,8,87,"D0"
"PowerLaw",-75.0326195314833,8,87,"D0"
"Exponential",-20.6936703046014,8,87,"D1"
"PowerLaw",-56.1587840289179,8,87,"D1"
"Exponential",-14.9514839981539,8,87,"D3"
"PowerLaw",-31.0308551522129,8,87,"D3"
"Exponential",-14.2851003746664,8,87,"D5"
"PowerLaw",-49.3150176991349,8,87,"D5"
"Exponential",-7.26930358908611,8,87,"D6"
"PowerLaw",-27.2246798022827,8,87,"D6"
"Exponential",-4.73579936112089,8,87,"D7"
"PowerLaw",-26.0432797437015,8,87,"D7"
"Exponential",-32.1917633968962,8,88,"D0"
"PowerLaw",-75.313281822421,8,88,"D0"
"Exponential",-19.3091376626541,8,88,"D1"
"PowerLaw",-62.495725727021,8,88,"D1"
"Exponential",-12.9311092202155,8,88,"D3"
"PowerLaw",-27.9845757504413,8,88,"D3"
"Exponential",-12.2096302495622,8,88,"D5"
"PowerLaw",-38.4331300455641,8,88,"D5"
"Exponential",-9.14644322320688,8,88,"D6"
"PowerLaw",-44.5746748941941,8,88,"D6"
"Exponential",-5.95391992115825,8,88,"D7"
"PowerLaw",-44.2750556629118,8,88,"D7"
"Exponential",-31.7390310781991,8,89,"D0"
"PowerLaw",-67.0124533501289,8,89,"D0"
"Exponential",-20.9750269299474,8,89,"D1"
"PowerLaw",-56.186740572786,8,89,"D1"
"Exponential",-13.4852690801557,8,89,"D3"
"PowerLaw",-29.6992751505933,8,89,"D3"
"Exponential",-12.7074205141092,8,89,"D5"
"PowerLaw",-36.8215447883788,8,89,"D5"
"Exponential",-7.95881835461551,8,89,"D6"
"PowerLaw",-27.5054228401914,8,89,"D6"
"Exponential",-7.13438704074577,8,89,"D7"
"PowerLaw",-24.3512045155877,8,89,"D7"
"Exponential",-30.4494007413941,8,90,"D0"
"PowerLaw",-59.9432599714621,8,90,"D0"
"Exponential",-21.4837720751337,8,90,"D1"
"PowerLaw",-57.0176906182057,8,90,"D1"
"Exponential",-14.8337830206154,8,90,"D3"
"PowerLaw",-31.566353905883,8,90,"D3"
"Exponential",-12.3169307840226,8,90,"D5"
"PowerLaw",-40.9052225371408,8,90,"D5"
"Exponential",-9.57232538951355,8,90,"D6"
"PowerLaw",-35.2261154525923,8,90,"D6"
"Exponential",-4.23363121624713,8,90,"D7"
"PowerLaw",-24.4021141036546,8,90,"D7"
"Exponential",-30.5194052731253,8,91,"D0"
"PowerLaw",-61.4730152682912,8,91,"D0"
"Exponential",-19.3226924903219,8,91,"D1"
"PowerLaw",-63.4198346242142,8,91,"D1"
"Exponential",-14.6763246619126,8,91,"D3"
"PowerLaw",-32.3155346419639,8,91,"D3"
"Exponential",-12.0789392234468,8,91,"D5"
"PowerLaw",-36.3171034094597,8,91,"D5"
"Exponential",-8.07812968783532,8,91,"D6"
"PowerLaw",-41.7576910351811,8,91,"D6"
"Exponential",-1.15272362131663,8,91,"D7"
"PowerLaw",-20.3535361953147,8,91,"D7"
"Exponential",-30.8248727763048,8,92,"D0"
"PowerLaw",-62.6226746922721,8,92,"D0"
"Exponential",-21.769637928748,8,92,"D1"
"PowerLaw",-61.1457612789461,8,92,"D1"
"Exponential",-14.3707019363113,8,92,"D3"
"PowerLaw",-31.384002955821,8,92,"D3"
"Exponential",-13.1601631665684,8,92,"D5"
"PowerLaw",-41.0299607329879,8,92,"D5"
"Exponential",-7.4533363927504,8,92,"D6"
"PowerLaw",-35.2977667867408,8,92,"D6"
"Exponential",-3.07111701383627,8,92,"D7"
"PowerLaw",-21.6434396130293,8,92,"D7"
"Exponential",-33.125474833299,8,93,"D0"
"PowerLaw",-93.5912309094253,8,93,"D0"
"Exponential",-18.7634638575203,8,93,"D1"
"PowerLaw",-57.8274769585439,8,93,"D1"
"Exponential",-13.8874029280952,8,93,"D3"
"PowerLaw",-29.7175224976786,8,93,"D3"
"Exponential",-14.0281059799207,8,93,"D5"
"PowerLaw",-37.9559871264086,8,93,"D5"
"Exponential",-7.15038980314063,8,93,"D6"
"PowerLaw",-25.6913149317528,8,93,"D6"
"Exponential",-2.85168737288116,8,93,"D7"
"PowerLaw",-22.6065800058932,8,93,"D7"
"Exponential",-30.8141133208303,8,94,"D0"
"PowerLaw",-63.7952360893038,8,94,"D0"
"Exponential",-19.5809792002878,8,94,"D1"
"PowerLaw",-61.4005899421606,8,94,"D1"
