"Exp_slope","Power_slope","Zeta_order1","Zeta_order2","Zeta_order3","Zeta_last","Zeta_half_order","Last_over_first","Common_n","Iteration","Group","DeltaAIC_ExpMinusPower","PowerLaw_better","Dilution_rank"
-0.128193430443473,-0.5600908170299,1,0.683166380261816,0.537244855190913,0.279768640764491,0.39888611465375,0.279768640764491,10,58,"D1",49.7018399663681,TRUE,1
-0.109367728708201,-0.503710926257254,1,0.594486790700216,0.469490205720843,0.299975411851488,0.373886215415598,0.299975411851488,10,58,"D3",19.063163982093,TRUE,3
-0.152348291215398,-0.674875238258992,1,0.573379719108362,0.428875144955547,0.204870506378044,0.31051165473276,0.204870506378044,10,58,"D5",33.8658567969263,TRUE,5
-0.187408651403964,-0.846733073366053,1,0.465629265629266,0.316420966420966,0.137592137592138,0.210853710853711,0.137592137592138,10,58,"D6",24.5859164197171,TRUE,6
-0.283795803261097,-1.26248551249418,1,0.337211557106845,0.203025014543339,0.0523560209424084,0.108971162636084,0.0523560209424084,10,58,"D7",31.287640443876,TRUE,7
-0.0562908000345749,-0.248851462417606,1,0.82882490683025,0.741500939942614,0.563371920451172,0.652890264644494,0.563371920451172,10,59,"D0",36.8983199005171,TRUE,0
-0.129433463592361,-0.566611223771078,1,0.677617572715298,0.530305457652462,0.275552707465556,0.392090447200989,0.275552707465556,10,59,"D1",46.6762920153326,TRUE,1
-0.118788499508724,-0.54250135358869,1,0.578999418266434,0.452268760907504,0.272251308900524,0.35481592287875,0.272251308900524,10,59,"D3",20.6647778070906,TRUE,3
-0.14812039543894,-0.664116386638044,1,0.555866791160909,0.41359877284247,0.208083233293317,0.301803260986934,0.208083233293317,10,59,"D5",27.0591980626692,TRUE,5
-0.187927697774233,-0.851260479788028,1,0.465116279069767,0.311846983485002,0.136501516683519,0.206758470155841,0.136501516683519,10,59,"D6",23.8024631229741,TRUE,6
-0.261724936958852,-1.19056763845451,1,0.330898974091462,0.193466353677621,0.0625978090766823,0.10752788334948,0.0625978090766823,10,59,"D7",22.5783541883189,TRUE,7
-0.0577654051788042,-0.254066058968176,1,0.830814499550091,0.742931173769975,0.557427439853402,0.6519857455307,0.557427439853402,10,60,"D0",42.3446345829364,TRUE,0
-0.116159347971994,-0.509577206989744,1,0.698585583541336,0.559713884935124,0.312519339068012,0.427986467809477,0.312519339068012,10,60,"D1",44.8927823293869,TRUE,1
-0.117802261041411,-0.539772673219959,1,0.581126487840993,0.453015547582436,0.276781137878011,0.3542851447772,0.276781137878011,10,60,"D3",20.217817555454,TRUE,3
-0.163263285801391,-0.721872969695681,1,0.563364739835328,0.414183855360326,0.18716577540107,0.289661319073084,0.18716577540107,10,60,"D5",36.5520955341839,TRUE,5
-0.230019436402878,-1.02562017827588,1,0.43260332241191,0.27414209346439,0.0931195033626487,0.164272986311269,0.0931195033626487,10,60,"D6",30.7858968049669,TRUE,6
-0.209885768364471,-0.965002426762707,1,0.367385017259073,0.238245172124265,0.100755667506297,0.153832313781936,0.100755667506297,10,60,"D7",19.4243265995753,TRUE,7
-0.0567565373197252,-0.250176367475113,1,0.829652436497128,0.742411234136617,0.560719995263189,0.653766845518873,0.560719995263189,10,61,"D0",39.6538511211053,TRUE,0
-0.127336420026158,-0.558558329111024,1,0.676726928631904,0.530340867857676,0.279823269513991,0.394609659193126,0.279823269513991,10,61,"D1",44.599485137379,TRUE,1
-0.106606292543088,-0.491053078658253,1,0.594915404375941,0.473403312959518,0.305607228275312,0.382198853498349,0.305607228275312,10,61,"D3",18.6911494461515,TRUE,3
-0.143727001658299,-0.640588380531665,1,0.572021585720216,0.43437802684378,0.220008302200083,0.321825561551589,0.220008302200083,10,61,"D5",29.5399923694148,TRUE,5
-0.198762318454287,-0.889926791520789,1,0.466380070546737,0.31208664021164,0.124007936507937,0.203117126480222,0.124007936507937,10,61,"D6",28.1353496557377,TRUE,6
-0.257066580555968,-1.15342781929578,1,0.336341756919374,0.207430806257521,0.0631768953068592,0.123416996160678,0.0631768953068592,10,61,"D7",25.4506545732652,TRUE,7
-0.0557571438117933,-0.246767100012352,1,0.829915085603956,0.742616781921705,0.566227318399433,0.654190789541579,0.566227318399433,10,62,"D0",35.8760486045027,TRUE,0
-0.127690226670198,-0.55870076825699,1,0.679453970700519,0.533978763941515,0.279365487123499,0.397488004256998,0.279365487123499,10,62,"D1",48.7078496106823,TRUE,1
-0.111312119576774,-0.511559908892191,1,0.588125207522111,0.464457122158834,0.293398533007335,0.370381150739749,0.293398533007335,10,62,"D3",19.3361332757764,TRUE,3
-0.179960155817835,-0.788776495876581,1,0.544797314743093,0.392718822618126,0.158791634391944,0.267941671892098,0.158791634391944,10,62,"D5",45.0187276856185,TRUE,5
-0.195693368861525,-0.883532059606087,1,0.465406807474459,0.308400825790059,0.128632682229633,0.198204738462004,0.128632682229633,10,62,"D6",25.0855498087639,TRUE,6
-0.255453104957473,-1.13643529187048,1,0.361297817608497,0.226350510331093,0.0672143390589992,0.135228848821082,0.0672143390589992,10,62,"D7",29.3888240827376,TRUE,7
-0.0561995981674848,-0.24649832419419,1,0.8378351870378,0.752996331822907,0.567880892132054,0.663083491895356,0.567880892132054,10,63,"D0",46.3592200091078,TRUE,0
-0.114542630555352,-0.50192197699759,1,0.703552644227468,0.566761422156305,0.318254851069089,0.43487472853435,0.318254851069089,10,63,"D1",46.4901024429838,TRUE,1
-0.107857547599824,-0.499042566277111,1,0.591927484179921,0.466628185394219,0.30271934325295,0.37248446496779,0.30271934325295,10,63,"D3",18.2031763457392,TRUE,3
-0.149389478156507,-0.666767017094977,1,0.559384006538478,0.416021422118983,0.205187766163376,0.304893411745909,0.205187766163376,10,63,"D5",28.5127398660392,TRUE,5
-0.192660990113168,-0.876504855520891,1,0.449532658591892,0.297826447652232,0.129417620706819,0.193198069006929,0.129417620706819,10,63,"D6",22.5823277666871,TRUE,6
-0.251647428837416,-1.16783562403557,1,0.300191397199557,0.172257479601088,0.0634632819582956,0.0978212378937674,0.0634632819582956,10,63,"D7",18.0109002427153,TRUE,7
-0.0583471018972462,-0.256371236316339,1,0.830118616490841,0.741733585262163,0.554440245630609,0.650424848730234,0.554440245630609,10,64,"D0",43.6757539985427,TRUE,0
-0.129083067222881,-0.5653133300532,1,0.6768916593478,0.52991452991453,0.276331855279224,0.392474878690418,0.276331855279224,10,64,"D1",46.3511253474781,TRUE,1
-0.112276122084311,-0.511404312307242,1,0.600727026798546,0.477914447544171,0.294192239411615,0.379575619240849,0.294192239411615,10,64,"D3",21.3613203699146,TRUE,3
-0.154287820008531,-0.686812369530709,1,0.551901817500468,0.412767003934795,0.19814502529511,0.29827150084317,0.19814502529511,10,64,"D5",30.4487289605939,TRUE,5
-0.244557736947475,-1.0746593259762,1,0.425444031391987,0.270844397238449,0.079660116834838,0.162713164571901,0.079660116834838,10,64,"D6",39.4583578703377,TRUE,6
-0.197026920814307,-0.881865554023215,1,0.414356329249946,0.292472598323662,0.11605415860735,0.20251911209358,0.11605415860735,10,64,"D7",23.6557862625029,TRUE,7
-0.0566496644482977,-0.250017135624115,1,0.828672985781991,0.741256911532385,0.561018957345972,0.652878864816069,0.561018957345972,10,65,"D0",38.4047236301073,TRUE,0
-0.129798053376209,-0.569119039859449,1,0.674546887312845,0.526208897485493,0.274016763378466,0.388489760830186,0.274016763378466,10,65,"D1",44.407744374197,TRUE,1
-0.111042137604337,-0.510241160654967,1,0.592007951123973,0.466697360343769,0.294659300184162,0.371393492940454,0.294659300184162,10,65,"D3",19.4446716434121,TRUE,3
-0.143983346583499,-0.643166784550892,1,0.579111457521434,0.436152247336971,0.222135619641465,0.318821215157926,0.222135619641465,10,65,"D5",29.39425964944,TRUE,5
-0.211897930440239,-0.946493267498062,1,0.449902902430064,0.294520547945205,0.108644307982995,0.185516341633489,0.108644307982995,10,65,"D6",29.3055834905367,TRUE,6
-0.297643428254164,-1.31463541048971,1,0.309496996996997,0.184051238738739,0.0422297297297297,0.102759009009009,0.0422297297297297,10,65,"D7",30.2571838585255,TRUE,7
-0.0575335637275905,-0.251954600579698,1,0.836868865100838,0.750921460220366,0.56169862369133,0.65876470181846,0.56169862369133,10,66,"D0",48.6647230272544,TRUE,0
-0.108932015919668,-0.479696027563644,1,0.706228852450034,0.571929067521473,0.333497719146838,0.444874000230923,0.333497719146838,10,66,"D1",40.5229339807305,TRUE,1
-0.113573054941591,-0.52088255770173,1,0.589800192449199,0.462578536254033,0.287824758023433,0.365855630756293,0.287824758023433,10,66,"D3",19.889800285131,TRUE,3
-0.170933222304707,-0.753706013621607,1,0.547833059037009,0.397550322825674,0.170907709836688,0.276300797569313,0.170907709836688,10,66,"D5",37.7632621929829,TRUE,5
-0.20620860817845,-0.932763422773764,1,0.447219331714649,0.286723898716615,0.114464099895942,0.179005004707398,0.114464099895942,10,66,"D6",24.3879671586877,TRUE,6
-0.315614096223244,-1.38099077450479,1,0.32163177670424,0.190740740740741,0.0386473429951691,0.100414078674948,0.0386473429951691,10,66,"D7",39.5458380278087,TRUE,7
-0.058334296006361,-0.256840672307743,1,0.82693730838355,0.738503013003489,0.553044719314938,0.647762712760334,0.553044719314938,10,67,"D0",41.1100279426293,TRUE,0
-0.110107121715639,-0.485128762116071,1,0.702987122003153,0.567384272055361,0.329218106995885,0.440117655890643,0.329218106995885,10,67,"D1",39.9195617864488,TRUE,1
-0.112035133749395,-0.517281819745571,1,0.583318933241173,0.456972524624158,0.290305857957491,0.36160688571264,0.290305857957491,10,67,"D3",18.6082655897483,TRUE,3
-0.145762018954386,-0.651521756222457,1,0.566285912080305,0.424389927310488,0.21417445482866,0.312252756762103,0.21417445482866,10,67,"D5",28.2988295032188,TRUE,5
-0.211278095196043,-0.955837273820124,1,0.435158190260231,0.274416909620991,0.10689990281827,0.170877874959508,0.10689990281827,10,67,"D6",24.1917658914911,TRUE,6
-0.262496230291722,-1.20819836762832,1,0.317487922705314,0.178115942028986,0.0608695652173913,0.0964458247066943,0.0608695652173913,10,67,"D7",19.775315270743,TRUE,7
-0.0583393119109569,-0.256346012969503,1,0.829322946530373,0.741453625165589,0.554006761966902,0.650264989638618,0.554006761966902,10,68,"D0",43.7114422181803,TRUE,0
-0.128694245342401,-0.563797093189309,1,0.677216465169833,0.530532167530224,0.27720207253886,0.392967657702114,0.27720207253886,10,68,"D1",45.8006474133103,TRUE,1
-0.113072053042227,-0.518110543991839,1,0.587469200985568,0.462535198873636,0.287750791974657,0.368268215417107,0.287750791974657,10,68,"D3",19.8321194776452,TRUE,3
-0.145598662060518,-0.655241483183606,1,0.55473443104715,0.413943990665111,0.213924542979385,0.303476505343483,0.213924542979385,10,68,"D5",25.7898907197852,TRUE,5
-0.209329942557605,-0.932331491668163,1,0.469088994207478,0.308925750394945,0.113744075829384,0.193372451666291,0.113744075829384,10,68,"D6",31.1999796668587,TRUE,6
-0.306180111088979,-1.32838403448275,1,0.358272506082725,0.221943430656934,0.0456204379562044,0.118106244931062,0.0456204379562044,10,68,"D7",44.1033345899747,TRUE,7
-0.0583562703556097,-0.256709002814697,1,0.828986082184535,0.740722007339086,0.554596846176733,0.649180846592331,0.554596846176733,10,69,"D0",42.1917293686156,TRUE,0
-0.126132385888358,-0.551809513354354,1,0.682531580962103,0.538253370762622,0.283909659308409,0.402316747378633,0.283909659308409,10,69,"D1",49.0278807033278,TRUE,1
-0.114193165219632,-0.520371260636181,1,0.596000449387709,0.471288338388945,0.288169868554095,0.372811241112556,0.288169868554095,10,69,"D3",21.2829263309538,TRUE,3
-0.140320112290918,-0.634529868436457,1,0.567993676941636,0.425028079371022,0.228378884312991,0.31110160275267,0.228378884312991,10,69,"D5",24.4696623250164,TRUE,5
-0.235421348151924,-1.03576913046484,1,0.440166721509268,0.285538005923001,0.0888450148075025,0.173439727980695,0.0888450148075025,10,69,"D6",40.1230158034259,TRUE,6
-0.295330429645404,-1.30607618750826,1,0.321995464852608,0.188257911860396,0.0443655723158829,0.104259094942325,0.0443655723158829,10,69,"D7",31.8254469399041,TRUE,7
-0.0581726454335437,-0.255869097115405,1,0.828887167365208,0.741101046818823,0.555390024432394,0.650192063397474,0.555390024432394,10,70,"D0",42.4392026284713,TRUE,0
-0.129525101435581,-0.565259595997384,1,0.68107389009185,0.534884091198573,0.275761049547828,0.396726834919422,0.275761049547828,10,70,"D1",52.8249799137453,TRUE,1
-0.108381695806791,-0.500184794803334,1,0.590264720804608,0.466984510699257,0.300832661831856,0.374068957872342,0.300832661831856,10,70,"D3",18.5338146093653,TRUE,3
-0.150411821153169,-0.671861086901995,1,0.560076821510023,0.415736406193734,0.205257472092186,0.302227480837492,0.205257472092186,10,70,"D5",28.8453774600814,TRUE,5
-0.196103693953223,-0.886315986582012,1,0.458690842372241,0.302007446980735,0.126274890723652,0.195868698782735,0.126274890723652,10,70,"D6",24.5928080888147,TRUE,6
-0.212891097315301,-0.959941679739197,1,0.386766786375014,0.257427358798564,0.0979431929480901,0.170001399188471,0.0979431929480901,10,70,"D7",23.0248165565874,TRUE,7
-0.0561995981674848,-0.24649832419419,1,0.8378351870378,0.752996331822907,0.567880892132054,0.663083491895356,0.567880892132054,10,71,"D0",46.3592200091078,TRUE,0
-0.128956834236558,-0.560138591319173,1,0.691437536124185,0.547167863925357,0.279910824869953,0.406360215624521,0.279910824869953,10,71,"D1",57.3777433222549,TRUE,1
-0.106774248040364,-0.491211764449118,1,0.597897737395332,0.477128986281846,0.307322287546766,0.383855929687036,0.307322287546766,10,71,"D3",19.0824007819554,TRUE,3
-0.15096674943108,-0.676437223146533,1,0.552674897119342,0.409753086419753,0.203703703703704,0.296634332745444,0.203703703703704,10,71,"D5",27.605319385841,TRUE,5
-0.19455056208519,-0.881954308876577,1,0.467228464419476,0.307623283395755,0.131086142322097,0.195533113370192,0.131086142322097,10,71,"D6",23.7398044431039,TRUE,6
-0.255102687989725,-1.14846371942895,1,0.356373815676141,0.213662790697674,0.0678294573643411,0.123777224067922,0.0678294573643411,10,71,"D7",25.7605950398127,TRUE,7
-0.058243762752289,-0.256167516899027,1,0.829479181017234,0.741020645135896,0.554407510184802,0.64955001307366,0.554407510184802,10,72,"D0",42.3143646717799,TRUE,0
-0.11422249820963,-0.503092327639356,1,0.695758695758696,0.557477057477057,0.316890316890317,0.427625427625428,0.316890316890317,10,72,"D1",40.0378108452194,TRUE,1
-0.11196445269631,-0.509983345869019,1,0.604935187498265,0.481430593721376,0.297277042218336,0.381271585993045,0.297277042218336,10,72,"D3",21.5894199108934,TRUE,3
-0.163178785623891,-0.724927693217922,1,0.547732103287659,0.40038665038665,0.183150183150183,0.281734726179171,0.183150183150183,10,72,"D5",32.3916927914708,TRUE,5
-0.19691661946055,-0.893911223754203,1,0.448328347241904,0.290387340576287,0.122815304676429,0.188665452009807,0.122815304676429,10,72,"D6",23.0620107705979,TRUE,6
-0.24098644793975,-1.11428020408043,1,0.325544710637878,0.188627624963029,0.0709849157054126,0.110808298474669,0.0709849157054126,10,72,"D7",18.5774456256759,TRUE,7
-0.0587998109117356,-0.258060832820454,1,0.828854855092538,0.740838576912422,0.551466223435831,0.649400545369915,0.551466223435831,10,73,"D0",45.4553465822613,TRUE,0
-0.128273964689046,-0.559570540786838,1,0.683523630992956,0.53881752726653,0.279268916155419,0.40091081166618,0.279268916155419,10,73,"D1",53.9536402145117,TRUE,1
-0.114930879365469,-0.524182799819902,1,0.58552593367021,0.46242812336644,0.282279142707789,0.368437756702263,0.282279142707789,10,73,"D3",20.5983892503374,TRUE,3
-0.148970911827975,-0.660145525392364,1,0.581581581581582,0.439095345345345,0.213963963963964,0.318815839649173,0.213963963963964,10,73,"D5",34.1781490240849,TRUE,5
-0.233484048847119,-1.03557898843652,1,0.434815908966574,0.273756770064008,0.0886262924667651,0.165236454010457,0.0886262924667651,10,73,"D6",33.4991316054619,TRUE,6
-0.272203030796486,-1.22034767178104,1,0.330112721417069,0.195652173913043,0.0563607085346216,0.111507297497636,0.0563607085346216,10,73,"D7",26.8532360402043,TRUE,7
-0.0591332128792946,-0.259222511849779,1,0.829813338582161,0.741452612931798,0.550339533510481,0.649329134271561,0.550339533510481,10,74,"D0",47.3028758040789,TRUE,0
-0.112895426883498,-0.49768981376853,1,0.696506534917131,0.558882581730264,0.320403658152003,0.430393496618662,0.320403658152003,10,74,"D1",39.236969713182,TRUE,1
-0.113579241084898,-0.5193436499478,1,0.59257382540889,0.467696985051938,0.28882695718267,0.369891136929394,0.28882695718267,10,74,"D3",20.5083980962893,TRUE,3
-0.168559738085266,-0.742317071807403,1,0.54856317950106,0.402118013262958,0.174583840844499,0.283078449948121,0.174583840844499,10,74,"D5",37.789037976396,TRUE,5
-0.207127361129289,-0.926271428042509,1,0.460826925220105,0.302866934135741,0.115346038114343,0.191964783238605,0.115346038114343,10,74,"D6",28.9852183822196,TRUE,6
-0.267003994815434,-1.18427242723665,1,0.372366148531952,0.226597582037997,0.0621761658031088,0.127148614195246,0.0621761658031088,10,74,"D7",33.2488067388634,TRUE,7
-0.0580818991854184,-0.255652969602603,1,0.828864705727729,0.74034973582525,0.55476697421339,0.649314591383435,0.55476697421339,10,75,"D0",41.3479002058242,TRUE,0
-0.128040486426571,-0.561187338006034,1,0.678601693406539,0.531543079322353,0.278792539896174,0.394027807025308,0.278792539896174,10,75,"D1",45.0085360702475,TRUE,1
-0.110021880387887,-0.508463008737317,1,0.586517235523858,0.460477160808287,0.295466123280693,0.36674510184444,0.295466123280693,10,75,"D3",18.359970731365,TRUE,3
-0.174901391252015,-0.772400991749572,1,0.537037037037037,0.385832004253057,0.16347687400319,0.265784410521253,0.16347687400319,10,75,"D5",36.4141748802201,TRUE,5
-0.203161878619919,-0.913817965424688,1,0.465946189350445,0.306399864910503,0.121580547112462,0.191497402743603,0.121580547112462,10,75,"D6",26.5726549742895,TRUE,6
-0.234754485466304,-1.07194797522897,1,0.345084551447406,0.211163657208369,0.0773860705073087,0.129454475972103,0.0773860705073087,10,75,"D7",20.9264512953263,TRUE,7
-0.0566980759792717,-0.249170688987802,1,0.833336612688481,0.7469895519745,0.56313086594652,0.65806819746965,0.56313086594652,10,76,"D0",43.4832950394054,TRUE,0
-0.127753397078971,-0.55864177402151,1,0.680727630285152,0.534718710493047,0.279393173198483,0.398337948748821,0.279393173198483,10,76,"D1",49.7398965901669,TRUE,1
-0.109190209394282,-0.501193418051205,1,0.595618597320725,0.473498817966903,0.300709219858156,0.379004840706968,0.300709219858156,10,76,"D3",19.5732679785086,TRUE,3
-0.152157952752096,-0.679281543513141,1,0.568802183686577,0.420460019267823,0.205924855491329,0.300271240480778,0.205924855491329,10,76,"D5",29.978697102215,TRUE,5
-0.212094830603312,-0.946821331743728,1,0.45461285880733,0.296274229424849,0.109628217349857,0.186723561366078,0.109628217349857,10,76,"D6",29.7873588584154,TRUE,6
-0.246846506109215,-1.09734307213008,1,0.367606915377616,0.237261146496815,0.0727934485896269,0.144756416366971,0.0727934485896269,10,76,"D7",28.8424576397798,TRUE,7
-0.0583314931979599,-0.255861940833176,1,0.830592040389697,0.742984065002169,0.554372263637439,0.652446972557019,0.554372263637439,10,77,"D0",46.3444074164561,TRUE,0
-0.128809078578496,-0.565147074003187,1,0.67640419223121,0.528299683671953,0.2770524170435,0.390486704415754,0.2770524170435,10,77,"D1",43.1944391290853,TRUE,1
-0.110554857521257,-0.509152074796769,1,0.593272706074385,0.466181357117873,0.296432318992655,0.370103182931095,0.296432318992655,10,77,"D3",19.1118421662984,TRUE,3
-0.153204364323998,-0.683049789028231,1,0.557952405410032,0.413231895223421,0.200308166409861,0.298551495585394,0.200308166409861,10,77,"D5",29.8770967641444,TRUE,5
-0.212096530876891,-0.94299303025622,1,0.462732305258996,0.305011862396204,0.111209964412811,0.192410890809467,0.111209964412811,10,77,"D6",32.2836270120768,TRUE,6
-0.261545152523833,-1.15121074249779,1,0.385496183206107,0.243082061068702,0.066793893129771,0.141955955410154,0.066793893129771,10,77,"D7",37.2559534600365,TRUE,7
-0.0584825731103097,-0.257899881183499,1,0.826899752148922,0.737506921373201,0.552918841955387,0.645406279898449,0.552918841955387,10,78,"D0",39.2291086328568,TRUE,0
-0.128659394174705,-0.564910615967244,1,0.674467213997888,0.52656388044907,0.276682397052169,0.389493785317691,0.276682397052169,10,78,"D1",42.6529675381759,TRUE,1
-0.107841513837242,-0.495756931619272,1,0.604737704462773,0.479921686245105,0.307423144213947,0.382017590840385,0.307423144213947,10,78,"D3",19.5714876890124,TRUE,3
-0.147710068897482,-0.659674243967061,1,0.566670893030726,0.425288449347027,0.213008748573602,0.309807579682057,0.213008748573602,10,78,"D5",29.2902985133466,TRUE,5
-0.19983855954128,-0.905986334389994,1,0.443055555555556,0.288862179487179,0.120192307692308,0.185916514041514,0.120192307692308,10,78,"D6",23.5603544237197,TRUE,6
-0.212225075834079,-0.956599722350297,1,0.389144121150247,0.26059213884635,0.0995405819295559,0.171643695763144,0.0995405819295559,10,78,"D7",23.3439155024499,TRUE,7
-0.0581553127254001,-0.255931542140966,1,0.82892520270846,0.740315222307435,0.554539555188485,0.649242962675799,0.554539555188485,10,79,"D0",41.5738416282306,TRUE,0
-0.128749599408089,-0.562163294549194,1,0.682233230308932,0.536527795418942,0.278165883398958,0.39822408916147,0.278165883398958,10,79,"D1",51.3148479452231,TRUE,1
-0.108593105240342,-0.496944455080266,1,0.597267959507257,0.477794548115624,0.301866081229418,0.384628787482794,0.301866081229418,10,79,"D3",19.9459166437859,TRUE,3
-0.164980260515278,-0.733187850230977,1,0.547152945383034,0.398330651649236,0.181013676588898,0.277729890561749,0.181013676588898,10,79,"D5",32.5164723193243,TRUE,5
-0.190543115184773,-0.85942949271562,1,0.464332825976662,0.311453576864536,0.132420091324201,0.207218960643618,0.132420091324201,10,79,"D6",25.0365251716525,TRUE,6
-0.271101207742365,-1.23936480174522,1,0.324883819180397,0.180846007604563,0.0570342205323194,0.0948307079485787,0.0570342205323194,10,79,"D7",21.3533004199923,TRUE,7
-0.0583562703556097,-0.256709002814697,1,0.828986082184535,0.740722007339086,0.554596846176733,0.649180846592331,0.554596846176733,10,80,"D0",42.1917293686156,TRUE,0
-0.130166001858964,-0.569248241248082,1,0.678071782635249,0.530705398610934,0.274191486641953,0.391788357083001,0.274191486641953,10,80,"D1",47.8982225955619,TRUE,1
-0.11458581263266,-0.520397276894903,1,0.60076520652768,0.475384555321309,0.288123682361209,0.376458930569964,0.288123682361209,10,80,"D3",22.1052526493326,TRUE,3
-0.162997910980991,-0.721857482313395,1,0.555108967488389,0.40718783494105,0.184887459807074,0.287028530597662,0.184887459807074,10,80,"D5",34.5893886989153,TRUE,5
-0.232125356969582,-1.03985662119661,1,0.414104985975156,0.256912244547484,0.0875837197320969,0.154784393578829,0.0875837197320969,10,80,"D6",27.9588091375188,TRUE,6
-0.262253986602434,-1.16489683240307,1,0.361687045897572,0.224215842636895,0.0637958532695375,0.130218222323485,0.0637958532695375,10,80,"D7",31.0528783114283,TRUE,7
-0.0575335637275905,-0.251954600579698,1,0.836868865100838,0.750921460220366,0.56169862369133,0.65876470181846,0.56169862369133,10,81,"D0",48.6647230272544,TRUE,0
-0.128809078578496,-0.565147074003187,1,0.67640419223121,0.528299683671953,0.2770524170435,0.390486704415754,0.2770524170435,10,81,"D1",43.1944391290853,TRUE,1
-0.113998537632519,-0.524644794722502,1,0.58693507006118,0.458259325044405,0.286729256533875,0.359962220530604,0.286729256533875,10,81,"D3",19.3451678868975,TRUE,3
-0.150475673261141,-0.671032500760564,1,0.567685957375116,0.423742734394743,0.208491281273692,0.305486359315017,0.208491281273692,10,81,"D5",30.3182359810523,TRUE,5
-0.208983533911557,-0.939983302183657,1,0.455159981973862,0.291535226077813,0.112663361874718,0.182210633990715,0.112663361874718,10,81,"D6",26.4715571722804,TRUE,6
-0.245550225875125,-1.13330840215011,1,0.316990238016892,0.186327739387957,0.069101678183613,0.108862564440057,0.069101678183613,10,81,"D7",18.9936468633084,TRUE,7
-0.0575047670412544,-0.252770353217211,1,0.831505155723906,0.744204742739899,0.558712121212121,0.653857680224868,0.558712121212121,10,82,"D0",43.1580853501401,TRUE,0
-0.113097307519632,-0.497092867567517,1,0.701360572236638,0.564402364183039,0.321265290992216,0.434563771552527,0.321265290992216,10,82,"D1",42.5209979410589,TRUE,1
-0.118985068617247,-0.54270405103137,1,0.585672368930964,0.456485633615679,0.274040857000498,0.356618897351334,0.274040857000498,10,82,"D3",21.20270898053,TRUE,3
-0.168627166445301,-0.74247845485331,1,0.555418775361328,0.407981124333197,0.17644645055396,0.283509519250184,0.17644645055396,10,82,"D5",39.7464688664642,TRUE,5
-0.179316796906309,-0.821060128302885,1,0.466864197530864,0.310333333333333,0.146666666666667,0.208553791887125,0.146666666666667,10,82,"D6",20.8540289391507,TRUE,6
-0.205444447875344,-0.935725713597219,1,0.390578413834228,0.259317233154442,0.107334525939177,0.170443251838601,0.107334525939177,10,82,"D7",21.3721836397309,TRUE,7
-0.0579042776867706,-0.255440298818367,1,0.827181750413954,0.738377961170813,0.555126758890934,0.647506523834969,0.555126758890934,10,83,"D0",38.8906053586031,TRUE,0
-0.128079689342817,-0.562802163849207,1,0.673366834170854,0.525764506292144,0.277670403298544,0.38986395142174,0.277670403298544,10,83,"D1",42.0372808695236,TRUE,1
-0.113765398427667,-0.519881293237812,1,0.592386571147633,0.467530552043826,0.288242730720607,0.370196456163586,0.288242730720607,10,83,"D3",20.6107296400113,TRUE,3
-0.157087145862119,-0.706089990336394,1,0.537520391517129,0.391856987493203,0.191680261011419,0.278457495015407,0.191680261011419,10,83,"D5",26.5359745685388,TRUE,5
-0.203969015064439,-0.911729275794078,1,0.45578013046733,0.301411613731152,0.115495668912416,0.195815573582657,0.115495668912416,10,83,"D6",28.1956833446973,TRUE,6
-0.286154603785443,-1.26704284616627,1,0.338087341072416,0.200580431177446,0.0497512437810945,0.110913685540551,0.0497512437810945,10,83,"D7",32.6689808286493,TRUE,7
-0.0581553127254001,-0.255931542140966,1,0.82892520270846,0.740315222307435,0.554539555188485,0.649242962675799,0.554539555188485,10,84,"D0",41.5738416282306,TRUE,0
-0.130147183897295,-0.567015377541614,1,0.683605489355442,0.537234936847193,0.274888090284345,0.397756101368736,0.274888090284345,10,84,"D1",55.1463281037805,TRUE,1
-0.11239874777916,-0.514378646079793,1,0.595233993683606,0.469444444444444,0.291989664082687,0.372574955908289,0.291989664082687,10,84,"D3",20.3068421155211,TRUE,3
-0.159230589808532,-0.712489459969701,1,0.547742725621859,0.398517673888255,0.190041809198024,0.280341833933624,0.190041809198024,10,84,"D5",28.7345663707957,TRUE,5
-0.192210337651903,-0.875207529610838,1,0.453699271315356,0.296194351364289,0.12924844423169,0.192675921493538,0.12924844423169,10,84,"D6",22.2836517785456,TRUE,6
-0.284769917341207,-1.25968812634777,1,0.336075650118203,0.202978723404255,0.051063829787234,0.113677811550152,0.051063829787234,10,84,"D7",32.7907051991908,TRUE,7
-0.0570142409104092,-0.251737236038185,1,0.828262419776563,0.740452420568893,0.559781316852864,0.650821476677193,0.559781316852864,10,85,"D0",38.0541924745429,TRUE,0
-0.127747675810286,-0.560778414704825,1,0.676847710330138,0.529856230031949,0.279872204472843,0.392801359095289,0.279872204472843,10,85,"D1",42.7104938076775,TRUE,1
-0.113947784581192,-0.522783859170527,1,0.591102596849723,0.46264367816092,0.28735632183908,0.364231739950131,0.28735632183908,10,85,"D3",19.9252961347024,TRUE,3
-0.179908786525944,-0.790105607871451,1,0.539944182801326,0.387231815803244,0.156985871271586,0.264275123969001,0.156985871271586,10,85,"D5",41.6789113081403,TRUE,5
-0.180199381413416,-0.820999047251672,1,0.46390760346487,0.313723131215913,0.14436958614052,0.212181279313137,0.14436958614052,10,85,"D6",21.943834746781,TRUE,6
