"Model","AIC","Common_n","Iteration","Group"
"PowerLaw",-42.6031996990284,12,94,"D3"
"Exponential",-19.5920749408763,12,94,"D5"
"PowerLaw",-71.3450904110761,12,94,"D5"
"Exponential",-10.8717439649197,12,94,"D6"
"PowerLaw",-44.306507220006,12,94,"D6"
"Exponential",-3.52898044691332,12,94,"D7"
"PowerLaw",-27.4424417974971,12,94,"D7"
"Exponential",-44.9122862813817,12,95,"D0"
"PowerLaw",-93.6962452853871,12,95,"D0"
"Exponential",-29.064272857622,12,95,"D1"
"PowerLaw",-76.6713898644939,12,95,"D1"
"Exponential",-21.9283759080862,12,95,"D3"
"PowerLaw",-46.427064296629,12,95,"D3"
"Exponential",-19.4982359598665,12,95,"D5"
"PowerLaw",-54.7401260724559,12,95,"D5"
"Exponential",-11.277884256571,12,95,"D6"
"PowerLaw",-40.2156907163371,12,95,"D6"
"Exponential",-1.73703837398969,12,95,"D7"
"PowerLaw",-29.896561923288,12,95,"D7"
"Exponential",-45.1060931780832,12,96,"D0"
"PowerLaw",-97.1678853392449,12,96,"D0"
"Exponential",-27.1275140707164,12,96,"D1"
"PowerLaw",-79.5834527802351,12,96,"D1"
"Exponential",-20.701222701455,12,96,"D3"
"PowerLaw",-45.2233918889496,12,96,"D3"
"Exponential",-19.2329797490931,12,96,"D5"
"PowerLaw",-50.4072967612252,12,96,"D5"
"Exponential",-8.55228422464113,12,96,"D6"
"PowerLaw",-32.9165785224634,12,96,"D6"
"Exponential",-6.92876896150886,12,96,"D7"
"PowerLaw",-42.2416078078754,12,96,"D7"
"Exponential",-45.1905807271864,12,97,"D0"
"PowerLaw",-94.3796446988331,12,97,"D0"
"Exponential",-26.8430206265484,12,97,"D1"
"PowerLaw",-77.4216216992281,12,97,"D1"
"Exponential",-21.3076305810595,12,97,"D3"
"PowerLaw",-44.8952547684983,12,97,"D3"
"Exponential",-19.4072563465604,12,97,"D5"
"PowerLaw",-64.7363869161168,12,97,"D5"
"Exponential",-9.24270336027829,12,97,"D6"
"PowerLaw",-38.3213103123487,12,97,"D6"
"Exponential",-4.61493828307474,12,97,"D7"
"PowerLaw",-34.2696518403192,12,97,"D7"
"Exponential",-44.7998234378804,12,98,"D0"
"PowerLaw",-91.4807804066079,12,98,"D0"
"Exponential",-26.5675837168294,12,98,"D1"
"PowerLaw",-75.2956466061037,12,98,"D1"
"Exponential",-21.6499757969755,12,98,"D3"
"PowerLaw",-44.5544088100503,12,98,"D3"
"Exponential",-19.7741029487852,12,98,"D5"
"PowerLaw",-63.7717820369949,12,98,"D5"
"Exponential",-9.47786611501459,12,98,"D6"
"PowerLaw",-36.1272395480942,12,98,"D6"
"Exponential",-4.43778277944057,12,98,"D7"
"PowerLaw",-31.3774436314404,12,98,"D7"
"Exponential",-46.0301950614951,12,99,"D0"
"PowerLaw",-105.313725471806,12,99,"D0"
"Exponential",-26.6656565902693,12,99,"D1"
"PowerLaw",-76.4168689303778,12,99,"D1"
"Exponential",-21.7973716193878,12,99,"D3"
"PowerLaw",-45.76920631089,12,99,"D3"
"Exponential",-20.7879331561419,12,99,"D5"
"PowerLaw",-63.0477966916719,12,99,"D5"
"Exponential",-10.1760901526912,12,99,"D6"
"PowerLaw",-39.8294798779281,12,99,"D6"
"Exponential",-7.15140388958811,12,99,"D7"
"PowerLaw",-42.1260838868027,12,99,"D7"
"Exponential",-44.9202003179175,12,100,"D0"
"PowerLaw",-95.0586020858085,12,100,"D0"
"Exponential",-27.3977293386356,12,100,"D1"
"PowerLaw",-83.2544910562143,12,100,"D1"
"Exponential",-21.5892760039719,12,100,"D3"
"PowerLaw",-46.5771735760697,12,100,"D3"
"Exponential",-17.7530117081617,12,100,"D5"
"PowerLaw",-56.4216172722124,12,100,"D5"
"Exponential",-11.405798885523,12,100,"D6"
"PowerLaw",-44.2286762494904,12,100,"D6"
"Exponential",-9.42103029513219,12,100,"D7"
"PowerLaw",-32.56845763206,12,100,"D7"
