"Common_n","Iteration","Group","Order","Zeta","Ratio"
14,30,"D5",5,0.299741299303944,0.86228566088866
14,30,"D5",6,0.265914733178654,0.887147462815963
14,30,"D5",7,0.240598607888631,0.904796078850529
14,30,"D5",8,0.22159222737819,0.921003780207911
14,30,"D5",9,0.204258700696056,0.92177737059093
14,30,"D5",10,0.189154292343387,0.926052558342941
14,30,"D5",11,0.177326878457969,0.937472135900848
14,30,"D5",12,0.16700874531501,0.941812920676857
14,30,"D5",13,0.158062645011601,0.946433342238846
14,30,"D5",14,0.150232018561485,0.95045871559633
14,30,"D6",1,1,NA
14,30,"D6",2,0.455747111027697,0.455747111027697
14,30,"D6",3,0.305024532804247,0.669284621720202
14,30,"D6",4,0.238717323109097,0.782616797784907
14,30,"D6",5,0.203705123736494,0.853331970564186
14,30,"D6",6,0.180736144998257,0.887243981315127
14,30,"D6",7,0.164837922621122,0.912036287056536
14,30,"D6",8,0.153053328685953,0.928507992895204
14,30,"D6",9,0.145709306378529,0.952016578989319
14,30,"D6",10,0.139785291042175,0.95934360348292
14,30,"D6",11,0.135118106013889,0.966611758694423
14,30,"D6",12,0.131645976888222,0.97430300625062
14,30,"D6",13,0.128964796096201,0.979633401221996
14,30,"D6",14,0.126873475078425,0.983783783783784
14,30,"D7",1,1,NA
14,30,"D7",2,0.342910101946247,0.342910101946247
14,30,"D7",3,0.208809597363814,0.608933933933934
14,30,"D7",4,0.151751004016064,0.726743434841573
14,30,"D7",5,0.123291834002677,0.812461405458812
14,30,"D7",6,0.102488621151272,0.831268526259786
14,30,"D7",7,0.0907001338688086,0.884977598975953
14,30,"D7",8,0.0810013386880857,0.893067465647278
14,30,"D7",9,0.0753694779116466,0.93047200370199
14,30,"D7",10,0.0715180722891566,0.948899664304364
14,30,"D7",11,0.069071156420554,0.965786048333218
14,30,"D7",12,0.0673463083101637,0.975027953783079
14,30,"D7",13,0.0662650602409638,0.98394495412844
14,30,"D7",14,0.0655957161981258,0.98989898989899
14,31,"D0",1,1,NA
14,31,"D0",2,0.830800464603281,0.830800464603281
14,31,"D0",3,0.743340848974652,0.894728494560493
14,31,"D0",4,0.690790424227044,0.929305076103251
14,31,"D0",5,0.653301357695724,0.945730187888362
14,31,"D0",6,0.625358795415134,0.95722867869256
14,31,"D0",7,0.604122234910967,0.966040998128013
14,31,"D0",8,0.58621824641543,0.970363632621176
14,31,"D0",9,0.570689337224549,0.973510020737437
14,31,"D0",10,0.558159032271708,0.978043562170306
14,31,"D0",11,0.546156123620912,0.978495539878762
14,31,"D0",12,0.535692789213916,0.980841861961326
14,31,"D0",13,0.526202258596625,0.982283631946553
14,31,"D0",14,0.517531616123165,0.983522224901535
14,31,"D1",1,1,NA
14,31,"D1",2,0.686104834202844,0.686104834202844
14,31,"D1",3,0.542404709590306,0.790556606732705
14,31,"D1",4,0.463586300257209,0.854687085234509
14,31,"D1",5,0.408865574658183,0.881962159863946
14,31,"D1",6,0.373159604710979,0.912670637587781
14,31,"D1",7,0.342608636794368,0.918128951979481
14,31,"D1",8,0.319830603312125,0.933515880698843
14,31,"D1",9,0.303433780064077,0.948732788300291
14,31,"D1",10,0.289118541582059,0.952822528595877
14,31,"D1",11,0.279060928241922,0.965212838702418
14,31,"D1",12,0.269600441524091,0.966098848816165
14,31,"D1",13,0.261540544199269,0.970104287369641
14,31,"D1",14,0.254591399305086,0.973429951690821
14,31,"D3",1,1,NA
14,31,"D3",2,0.585599633767757,0.585599633767757
14,31,"D3",3,0.457933362898957,0.781990521327014
14,31,"D3",4,0.396137251255347,0.865054358013121
14,31,"D3",5,0.357975079040357,0.903664267639423
14,31,"D3",6,0.334049841919286,0.933165076224834
14,31,"D3",7,0.314787799888414,0.942337820248014
14,31,"D3",8,0.302266691463641,0.960223654064069
14,31,"D3",9,0.28874576901618,0.955268235537333
14,31,"D3",10,0.279763064906081,0.968890612178649
14,31,"D3",11,0.271870216448978,0.97178738208436
14,31,"D3",12,0.265318092731148,0.975899810566197
14,31,"D3",13,0.259810303143017,0.979240806642942
14,31,"D3",14,0.255160870373814,0.982104509663565
14,31,"D5",1,1,NA
14,31,"D5",2,0.560129136400323,0.560129136400323
14,31,"D5",3,0.410566834295648,0.732986034138772
14,31,"D5",4,0.336003766478343,0.818389939009023
14,31,"D5",5,0.287231638418079,0.854846484099138
14,31,"D5",6,0.251551789077213,0.875780225544191
14,31,"D5",7,0.228086629001883,0.906718373336128
14,31,"D5",8,0.205973634651601,0.903050018990373
14,31,"D5",9,0.190952919020716,0.927074571188238
14,31,"D5",10,0.176045197740113,0.921929859166042
14,31,"D5",11,0.16495933445086,0.93702831186785
14,31,"D5",12,0.155087850003104,0.940158073014678
14,31,"D5",13,0.146623621199892,0.945423005070723
14,31,"D5",14,0.139359698681733,0.95045871559633
14,31,"D6",1,1,NA
14,31,"D6",2,0.458864598549182,0.458864598549182
14,31,"D6",3,0.301799905919636,0.657710154310996
14,31,"D6",4,0.234557450917284,0.777195242001641
14,31,"D6",5,0.196063083360154,0.835885121506099
14,31,"D6",6,0.171212745413582,0.873253355396213
14,31,"D6",7,0.154063083360155,0.89983419743664
14,31,"D6",8,0.142284518828452,0.923547132286274
14,31,"D6",9,0.131844222722884,0.926623808468189
14,31,"D6",10,0.124305761184422,0.942822966507177
14,31,"D6",11,0.117996583397291,0.94924468723722
14,31,"D6",12,0.112549825456166,0.953839697859841
14,31,"D6",13,0.107821049243643,0.957985041794985
14,31,"D6",14,0.103636948825233,0.961194029850746
14,31,"D7",1,1,NA
14,31,"D7",2,0.327745574181419,0.327745574181419
14,31,"D7",3,0.195806569533657,0.597434671765456
14,31,"D7",4,0.144315003394433,0.737028403787172
14,31,"D7",5,0.112902919212492,0.782336670179136
14,31,"D7",6,0.0954718262050238,0.845609899823218
14,31,"D7",7,0.0833727087576375,0.873270283723245
14,31,"D7",8,0.0742009504412763,0.889990880072959
14,31,"D7",9,0.0666259334691107,0.897912130139618
14,31,"D7",10,0.061408010862186,0.921683309557775
14,31,"D7",11,0.0567914773617421,0.924821966456388
14,31,"D7",12,0.053266489111703,0.937931034482759
14,31,"D7",13,0.0502376103190767,0.943137254901961
14,31,"D7",14,0.0475220638153428,0.945945945945946
14,32,"D0",1,1,NA
14,32,"D0",2,0.830800464603281,0.830800464603281
14,32,"D0",3,0.743340848974652,0.894728494560493
14,32,"D0",4,0.690187032102525,0.928493346026327
14,32,"D0",5,0.651533815505646,0.943996026005982
14,32,"D0",6,0.625763820158186,0.96044718672436
14,32,"D0",7,0.603810176373557,0.964917045253463
14,32,"D0",8,0.585902042887958,0.97034145135951
14,32,"D0",9,0.5708652032314,0.974335573942633
14,32,"D0",10,0.557977244850484,0.977423815100371
14,32,"D0",11,0.546156123620912,0.978814330980935
14,32,"D0",12,0.535692789213916,0.980841861961326
14,32,"D0",13,0.526202258596625,0.982283631946553
14,32,"D0",14,0.517531616123165,0.983522224901535
14,32,"D1",1,1,NA
14,32,"D1",2,0.686104834202844,0.686104834202844
14,32,"D1",3,0.542404709590306,0.790556606732705
14,32,"D1",4,0.461554622986327,0.850941400075514
14,32,"D1",5,0.40494057127386,0.877340516391827
14,32,"D1",6,0.370354045395063,0.914588637611702
14,32,"D1",7,0.342443120797798,0.924637181787788
14,32,"D1",8,0.320456658093046,0.935795285787814
14,32,"D1",9,0.306678398989215,0.957004297598864
14,32,"D1",10,0.289719958485628,0.944702853022968
14,32,"D1",11,0.279060928241922,0.963209195875144
14,32,"D1",12,0.269600441524091,0.966098848816165
14,32,"D1",13,0.261540544199269,0.970104287369641
14,32,"D1",14,0.254591399305086,0.973429951690821
14,32,"D3",1,1,NA
14,32,"D3",2,0.593951398332644,0.593951398332644
14,32,"D3",3,0.470606929580796,0.792332387636255
14,32,"D3",4,0.41126479631053,0.873902976050255
14,32,"D3",5,0.375218293620292,0.912352083101659
14,32,"D3",6,0.349577632590315,0.931664683023359
14,32,"D3",7,0.329642966948501,0.942974996729335
14,32,"D3",8,0.31516948501153,0.956093460537161
14,32,"D3",9,0.302775557263643,0.960675356158186
14,32,"D3",10,0.291420061491161,0.962495335240702
14,32,"D3",11,0.283738839945604,0.973642097574708
14,32,"D3",12,0.276059835629398,0.972936365293949
14,32,"D3",13,0.269408147578786,0.975904904690512
14,32,"D3",14,0.263643351268255,0.978601997146933
14,32,"D5",1,1,NA
14,32,"D5",2,0.554231840582815,0.554231840582815
14,32,"D5",3,0.408238697235912,0.736584705791386
14,32,"D5",4,0.334564902506964,0.819532554782837
14,32,"D5",5,0.290825626740947,0.869265199552406
14,32,"D5",6,0.256979944289694,0.883622076807552
14,32,"D5",7,0.232715877437326,0.90557992017846
14,32,"D5",8,0.212764902506964,0.914268956849602
14,32,"D5",9,0.197965459610028,0.93044227350208
14,32,"D5",10,0.183793871866295,0.928413836577102
14,32,"D5",11,0.171587743732591,0.933587948228305
14,32,"D5",12,0.161388472251982,0.940559440559441
14,32,"D5",13,0.152367688022284,0.944105151354222
14,32,"D5",14,0.144289693593315,0.946983546617916
14,32,"D6",1,1,NA
14,32,"D6",2,0.449795233631026,0.449795233631026
14,32,"D6",3,0.292001776286574,0.64918824045634
14,32,"D6",4,0.221817831943554,0.759645488340656
14,32,"D6",5,0.17859653624118,0.805149589085462
14,32,"D6",6,0.154440025657473,0.864742558326629
14,32,"D6",7,0.133574727389352,0.864897081055937
14,32,"D6",8,0.11939063502245,0.893811556690981
14,32,"D6",9,0.107182168056446,0.897743512598721
14,32,"D6",10,0.0973669018601668,0.90842444807507
14,32,"D6",11,0.0884072630384369,0.907980652043368
14,32,"D6",12,0.0807223565401885,0.913073810520441
14,32,"D6",13,0.0737652341244387,0.913814180929095
14,32,"D6",14,0.0673508659397049,0.91304347826087
14,32,"D7",1,1,NA
14,32,"D7",2,0.367897368553967,0.367897368553967
14,32,"D7",3,0.22874892671347,0.621773750686436
14,32,"D7",4,0.167981615233093,0.734349304482226
14,32,"D7",5,0.12917137229153,0.768961365875014
14,32,"D7",6,0.111760998030204,0.865214916026188
14,32,"D7",7,0.0947458962573867,0.847754564895542
14,32,"D7",8,0.0778594878529219,0.821771611526147
14,32,"D7",9,0.0695771503611293,0.893624557260921
14,32,"D7",10,0.0646224556795798,0.928788479323557
14,32,"D7",11,0.0569978281731401,0.882012724117987
14,32,"D7",12,0.0522248598414061,0.9162605228179
14,32,"D7",13,0.0485883125410374,0.93036750483559
14,32,"D7",14,0.0459619172685489,0.945945945945946
14,33,"D0",1,1,NA
14,33,"D0",2,0.830800464603281,0.830800464603281
14,33,"D0",3,0.743340848974652,0.894728494560493
14,33,"D0",4,0.68938112760648,0.927409180535951
14,33,"D0",5,0.653682104639851,0.948215839486968
14,33,"D0",6,0.624440976187455,0.955267050688948
14,33,"D0",7,0.603833269889608,0.966998151813053
14,33,"D0",8,0.586318318318318,0.970993728824363
14,33,"D0",9,0.570848623271158,0.97361553517289
14,33,"D0",10,0.557697161950683,0.976961560763494
14,33,"D0",11,0.546156123620912,0.97930590449949
14,33,"D0",12,0.535692789213916,0.980841861961326
14,33,"D0",13,0.526202258596625,0.982283631946553
14,33,"D0",14,0.517531616123165,0.983522224901535
14,33,"D1",1,1,NA
14,33,"D1",2,0.686104834202844,0.686104834202844
14,33,"D1",3,0.542404709590306,0.790556606732705
14,33,"D1",4,0.45965813817066,0.847444961379213
14,33,"D1",5,0.404704300347457,0.880446285489674
14,33,"D1",6,0.369491087947295,0.912990268771717
14,33,"D1",7,0.340325526826407,0.921065589746922
14,33,"D1",8,0.320864130680024,0.942815349974291
14,33,"D1",9,0.303312485898651,0.945298825567773
14,33,"D1",10,0.290943007987004,0.959218698580777
14,33,"D1",11,0.279060928241922,0.959160112396951
14,33,"D1",12,0.269600441524091,0.966098848816165
14,33,"D1",13,0.261540544199269,0.970104287369641
14,33,"D1",14,0.254591399305086,0.973429951690821
14,33,"D3",1,1,NA
14,33,"D3",2,0.586768461813089,0.586768461813089
14,33,"D3",3,0.459252190151869,0.782680426846391
14,33,"D3",4,0.399704748304177,0.870338251782751
14,33,"D3",5,0.360698679043199,0.902412794878047
14,33,"D3",6,0.335887540164227,0.931213668581247
14,33,"D3",7,0.317341663691539,0.944785458657917
14,33,"D3",8,0.300842556229918,0.948008379140351
14,33,"D3",9,0.288694394858979,0.959619538129257
14,33,"D3",10,0.278830417707961,0.96583246046105
14,33,"D3",11,0.27030181528575,0.969412941054572
14,33,"D3",12,0.262708373383132,0.971907543815087
14,33,"D3",13,0.255980007140307,0.974388459126072
14,33,"D3",14,0.249910746162085,0.97629009762901
14,33,"D5",1,1,NA
14,33,"D5",2,0.561782906472285,0.561782906472285
14,33,"D5",3,0.415027857913629,0.738769110152881
14,33,"D5",4,0.340801603206413,0.821153560437228
14,33,"D5",5,0.293955911823647,0.862542632012231
14,33,"D5",6,0.26225250501002,0.892149109650678
14,33,"D5",7,0.236813627254509,0.902998532827974
14,33,"D5",8,0.217891783567134,0.92009816366252
14,33,"D5",9,0.203002004008016,0.9316643366934
14,33,"D5",10,0.190673346693387,0.93926829749847
14,33,"D5",11,0.178389746526019,0.935577780636953
14,33,"D5",12,0.168644982272237,0.945373742361583
14,33,"D5",13,0.160034354423132,0.948942282580308
14,33,"D5",14,0.152304609218437,0.95169946332737
14,33,"D6",1,1,NA
14,33,"D6",2,0.445787273039693,0.445787273039693
14,33,"D6",3,0.291626095423564,0.654182191956829
14,33,"D6",4,0.223796723752792,0.767409800648139
14,33,"D6",5,0.18594043186895,0.830845191792626
14,33,"D6",6,0.163746835443038,0.880641363457981
14,33,"D6",7,0.147198064035741,0.898936847466259
14,33,"D6",8,0.135553983618764,0.920895152437945
14,33,"D6",9,0.126312732688012,0.931826046833545
14,33,"D6",10,0.11934921816828,0.94487084261781
14,33,"D6",11,0.1130219371098,0.946985148662151
14,33,"D6",12,0.107738129331577,0.953249714937286
14,33,"D6",13,0.103127326880119,0.957203615098352
14,33,"D6",14,0.0990320178704393,0.96028880866426
14,33,"D7",1,1,NA
14,33,"D7",2,0.324846642418978,0.324846642418978
14,33,"D7",3,0.188806253732154,0.581216577540107
14,33,"D7",4,0.130525052928723,0.691317423806785
14,33,"D7",5,0.100519407198306,0.770115812580425
14,33,"D7",6,0.0790204657727594,0.786121486141144
14,33,"D7",7,0.0667297106563162,0.84446111527882
14,33,"D7",8,0.0580254057868737,0.869558779982233
14,33,"D7",9,0.0519195483415667,0.894772688574834
14,33,"D7",10,0.0477896965419901,0.920456707897241
14,33,"D7",11,0.0446501275717931,0.934304479890587
14,33,"D7",12,0.0425601216003474,0.953191489361702
14,33,"D7",13,0.0409315455187015,0.961734693877551
14,33,"D7",14,0.0395201129146083,0.96551724137931
14,34,"D0",1,1,NA
14,34,"D0",2,0.830800464603281,0.830800464603281
14,34,"D0",3,0.743340848974652,0.894728494560493
14,34,"D0",4,0.688267309563084,0.925910785761963
14,34,"D0",5,0.653679736074102,0.949746889023484
14,34,"D0",6,0.626267140379816,0.958064180084698
14,34,"D0",7,0.604468045510299,0.96519201876647
14,34,"D0",8,0.58561070930085,0.968803419222054
14,34,"D0",9,0.57104580636975,0.975128694370209
14,34,"D0",10,0.557833354481242,0.976862710939947
14,34,"D0",11,0.546156123620912,0.979066811321835
14,34,"D0",12,0.535692789213916,0.980841861961326
14,34,"D0",13,0.526202258596625,0.982283631946553
14,34,"D0",14,0.517531616123165,0.983522224901535
14,34,"D1",1,1,NA
14,34,"D1",2,0.686104834202844,0.686104834202844
14,34,"D1",3,0.542404709590306,0.790556606732705
14,34,"D1",4,0.460684716393665,0.849337603911355
14,34,"D1",5,0.403412391137584,0.87567999714768
14,34,"D1",6,0.372604936600334,0.923632850120503
14,34,"D1",7,0.343179730156581,0.9210284042068
14,34,"D1",8,0.320188800144398,0.933006153942444
14,34,"D1",9,0.303608772167321,0.948217963996243
14,34,"D1",10,0.290919633590542,0.958205625989667
14,34,"D1",11,0.279060928241922,0.959237177627858
14,34,"D1",12,0.269600441524091,0.966098848816165
14,34,"D1",13,0.261540544199269,0.970104287369641
14,34,"D1",14,0.254591399305086,0.973429951690821
14,34,"D3",1,1,NA
14,34,"D3",2,0.587283462373977,0.587283462373977
14,34,"D3",3,0.460897900072411,0.784796320007588
14,34,"D3",4,0.400475018102824,0.868901806755695
14,34,"D3",5,0.361318609703114,0.902225091130012
14,34,"D3",6,0.336537291817524,0.931414222184813
14,34,"D3",7,0.317554670528602,0.943594300689821
14,34,"D3",8,0.302756335988414,0.953399096553816
14,34,"D3",9,0.290254163649529,0.958705497283587
14,34,"D3",10,0.281094858797972,0.968443846812078
14,34,"D3",11,0.272113295827995,0.96804792870142
14,34,"D3",12,0.264858240962513,0.97333810961568
14,34,"D3",13,0.258689355539464,0.9767087276551
14,34,"D3",14,0.253439536567705,0.979706088173548
14,34,"D5",1,1,NA
14,34,"D5",2,0.554659213618751,0.554659213618751
14,34,"D5",3,0.408329627982807,0.736181096350588
14,34,"D5",4,0.336547206165703,0.824204718693285
14,34,"D5",5,0.288986512524085,0.85868046808803
14,34,"D5",6,0.258381502890173,0.894095370172818
14,34,"D5",7,0.235583815028902,0.911767337807606
14,34,"D5",8,0.21888246628131,0.929106552818399
14,34,"D5",9,0.203055876685934,0.927693661971831
14,34,"D5",10,0.189610789980732,0.933786271421251
14,34,"D5",11,0.178820216392471,0.943090930693565
14,34,"D5",12,0.169472146350759,0.947723639808182
14,34,"D5",13,0.16129920176163,0.951774112943528
14,34,"D5",14,0.154142581888247,0.955631399317406
14,34,"D6",1,1,NA
14,34,"D6",2,0.445317357146894,0.445317357146894
14,34,"D6",3,0.290284293223309,0.65185937301688
14,34,"D6",4,0.220749448934607,0.760459501557632
14,34,"D6",5,0.185152828802351,0.838746505125816
14,34,"D6",6,0.162841293166789,0.879496652684797
14,34,"D6",7,0.14655767817781,0.900003158459935
14,34,"D6",8,0.135648787656135,0.925565888752413
14,34,"D6",9,0.12604628949302,0.929210586183362
14,34,"D6",10,0.119241734019104,0.946015424164524
14,34,"D6",11,0.112558639009778,0.943953389605564
14,34,"D6",12,0.107047985078845,0.951041928194828
14,34,"D6",13,0.102130786186627,0.954065469904963
14,34,"D6",14,0.097722263041881,0.956834532374101
14,34,"D7",1,1,NA
14,34,"D7",2,0.363626751255617,0.363626751255617
14,34,"D7",3,0.225852498017446,0.621110788019773
14,34,"D7",4,0.166383505154639,0.736691011235955
14,34,"D7",5,0.129762199312715,0.779898218829516
14,34,"D7",6,0.105534020618557,0.813287854070888
14,34,"D7",7,0.0916302405498282,0.86825309992706
14,34,"D7",8,0.078592439862543,0.857712905596976
14,34,"D7",9,0.0705676975945017,0.897894221351616
14,34,"D7",10,0.0641883161512027,0.909599127352059
14,34,"D7",11,0.0584192439862543,0.910122705955415
14,34,"D7",12,0.0542426645519429,0.928506787330317
14,34,"D7",13,0.0508591065292096,0.937621832358674
14,34,"D7",14,0.0481099656357388,0.945945945945946
14,35,"D0",1,1,NA
14,35,"D0",2,0.830800464603281,0.830800464603281
14,35,"D0",3,0.743340848974652,0.894728494560493
14,35,"D0",4,0.688983800702111,0.926874665441136
14,35,"D0",5,0.65217865753077,0.946580539144993
14,35,"D0",6,0.625896459840122,0.95970092337864
14,35,"D0",7,0.603772279321575,0.964652012052923
14,35,"D0",8,0.585967770587489,0.970511218643406
14,35,"D0",9,0.570482679862962,0.973573477071952
14,35,"D0",10,0.557598866472106,0.977415942945103
14,35,"D0",11,0.546156123620912,0.979478539969798
14,35,"D0",12,0.535692789213916,0.980841861961326
14,35,"D0",13,0.526202258596625,0.982283631946553
14,35,"D0",14,0.517531616123165,0.983522224901535
14,35,"D1",1,1,NA
14,35,"D1",2,0.686104834202844,0.686104834202844
14,35,"D1",3,0.542404709590306,0.790556606732705
14,35,"D1",4,0.461143359956681,0.85018317835956
14,35,"D1",5,0.406560353774649,0.881635493597568
14,35,"D1",6,0.369539731961554,0.908941879183785
14,35,"D1",7,0.341945309327196,0.925327589301741
14,35,"D1",8,0.322185731690808,0.942214216433421
14,35,"D1",9,0.303259419701277,0.941256517195199
14,35,"D1",10,0.290471097874645,0.957830421758277
14,35,"D1",11,0.279060928241922,0.960718399468277
14,35,"D1",12,0.269600441524091,0.966098848816165
14,35,"D1",13,0.261540544199269,0.970104287369641
14,35,"D1",14,0.254591399305086,0.973429951690821
14,35,"D3",1,1,NA
14,35,"D3",2,0.590950385767943,0.590950385767943
14,35,"D3",3,0.463457131622124,0.784257262172457
14,35,"D3",4,0.398909924202362,0.860726692900715
14,35,"D3",5,0.363864269346025,0.912146445274801
14,35,"D3",6,0.339195839943592,0.932204309461962
14,35,"D3",7,0.319050943063635,0.940609835063697
14,35,"D3",8,0.303868852459016,0.952414838649794
14,35,"D3",9,0.29189247311828,0.96058701231199
14,35,"D3",10,0.28119442975498,0.963349368865141
14,35,"D3",11,0.272207080773977,0.968038666381712
14,35,"D3",12,0.264491721921653,0.971656288916563
14,35,"D3",13,0.257711968975851,0.974366861478519
14,35,"D3",14,0.251718667371761,0.976744186046512
14,35,"D5",1,1,NA
14,35,"D5",2,0.552591973244147,0.552591973244147
14,35,"D5",3,0.407044314381271,0.736609169314571
14,35,"D5",4,0.33601902173913,0.82550968006984
14,35,"D5",5,0.292386956521739,0.870150014152279
14,35,"D5",6,0.263934239130435,0.902688144061622
14,35,"D5",7,0.241347826086957,0.914424088674921
14,35,"D5",8,0.224875,0.931746532156368
14,35,"D5",9,0.21080652173913,0.937438673659279
14,35,"D5",10,0.199199456521739,0.944939724247455
14,35,"D5",11,0.18813754180602,0.944468148112082
14,35,"D5",12,0.179055183946488,0.951724904171991
14,35,"D5",13,0.170923913043478,0.954587905673593
14,35,"D5",14,0.163586956521739,0.957074721780604
14,35,"D6",1,1,NA
14,35,"D6",2,0.465124993308709,0.465124993308709
14,35,"D6",3,0.311158396231465,0.668978018183911
14,35,"D6",4,0.242720250521921,0.780053675110748
14,35,"D6",5,0.207023660403619,0.852931141750457
14,35,"D6",6,0.184172581767571,0.88962093225723
14,35,"D6",7,0.169295755045233,0.919223444773593
14,35,"D6",8,0.157653444676409,0.931230937446049
14,35,"D6",9,0.147969380654141,0.938573723890743
14,35,"D6",10,0.141251913709116,0.954602317619173
14,35,"D6",11,0.135284513676998,0.957753492498466
14,35,"D6",12,0.130078689577646,0.961519438124443
14,35,"D6",13,0.125608907446068,0.965637860082305
14,35,"D6",14,0.12178148921364,0.969529085872576
14,35,"D7",1,1,NA
14,35,"D7",2,0.368754465348893,0.368754465348893
14,35,"D7",3,0.231983805668016,0.629101007491604
14,35,"D7",4,0.176625386996904,0.76136946925367
14,35,"D7",5,0.145721362229102,0.825030674846626
14,35,"D7",6,0.124491640866873,0.854312908982748
14,35,"D7",7,0.111393188854489,0.894784485760045
14,35,"D7",8,0.0996037151702786,0.894163424124514
14,35,"D7",9,0.0916891640866873,0.920539599651871
14,35,"D7",10,0.084225386996904,0.918596955658504
14,35,"D7",11,0.0768040009526078,0.91188659014925
14,35,"D7",12,0.070969278399619,0.924031007751938
14,35,"D7",13,0.0656346749226006,0.924832214765101
14,35,"D7",14,0.0606811145510836,0.924528301886792
14,36,"D0",1,1,NA
14,36,"D0",2,0.830800464603281,0.830800464603281
14,36,"D0",3,0.743340848974652,0.894728494560493
14,36,"D0",4,0.689314807765512,0.927319961921019
14,36,"D0",5,0.652286427272343,0.946282337074405
14,36,"D0",6,0.625940870447913,0.959610447614863
14,36,"D0",7,0.603207968531912,0.963682029742309
14,36,"D0",8,0.586543332064459,0.972373315113838
14,36,"D0",9,0.570412215031933,0.972497996054701
14,36,"D0",10,0.558005075498033,0.978248818649149
14,36,"D0",11,0.546156123620912,0.978765512362866
14,36,"D0",12,0.535692789213916,0.980841861961326
14,36,"D0",13,0.526202258596625,0.982283631946553
14,36,"D0",14,0.517531616123165,0.983522224901535
14,36,"D1",1,1,NA
14,36,"D1",2,0.686104834202844,0.686104834202844
14,36,"D1",3,0.542404709590306,0.790556606732705
14,36,"D1",4,0.461479445873381,0.850802800407006
14,36,"D1",5,0.403298046117052,0.873924179556434
14,36,"D1",6,0.371167727088128,0.920331081843131
14,36,"D1",7,0.340784802129868,0.918142330970909
14,36,"D1",8,0.320986056585894,0.941902498526244
14,36,"D1",9,0.302247371508506,0.941621498214911
14,36,"D1",10,0.290663146969902,0.961673034637862
14,36,"D1",11,0.279060928241922,0.9600836265315
14,36,"D1",12,0.269600441524091,0.966098848816165
14,36,"D1",13,0.261540544199269,0.970104287369641
14,36,"D1",14,0.254591399305086,0.973429951690821
14,36,"D3",1,1,NA
14,36,"D3",2,0.586979174101089,0.586979174101089
14,36,"D3",3,0.459147551279672,0.782221195467147
14,36,"D3",4,0.398034885878642,0.866899724869041
14,36,"D3",5,0.361989237335313,0.909440981627125
14,36,"D3",6,0.336945629987011,0.930816707334577
14,36,"D3",7,0.318931898311375,0.946538164996145
14,36,"D3",8,0.305313787344591,0.957300881351514
14,36,"D3",9,0.29348042308406,0.961241959089207
14,36,"D3",10,0.284107255520505,0.968062034717489
14,36,"D3",11,0.276096607048546,0.971804139752494
14,36,"D3",12,0.269009520818762,0.974331136099263
14,36,"D3",13,0.262757468918167,0.976758993950971
14,36,"D3",14,0.257190573390239,0.978813559322034
14,36,"D5",1,1,NA
14,36,"D5",2,0.550918127560463,0.550918127560463
14,36,"D5",3,0.401532638758916,0.728842669485128
14,36,"D5",4,0.327139767504731,0.81472771059378
14,36,"D5",5,0.282562314138956,0.863735755191762
14,36,"D5",6,0.251050013517167,0.88847663313554
14,36,"D5",7,0.226217896728846,0.901086972908595
14,36,"D5",8,0.208626115166261,0.92223523506776
14,36,"D5",9,0.192953230602866,0.924875730198469
14,36,"D5",10,0.181224114625574,0.939212647849199
14,36,"D5",11,0.170534655936116,0.941015252238676
14,36,"D5",12,0.161665314949986,0.94799097615999
14,36,"D5",13,0.154095701540957,0.953177257525084
14,36,"D5",14,0.147607461476075,0.957894736842105
14,36,"D6",1,1,NA
14,36,"D6",2,0.450235478806907,0.450235478806907
14,36,"D6",3,0.293642072213501,0.652196652719665
14,36,"D6",4,0.225480952380952,0.767876860019603
14,36,"D6",5,0.187742857142857,0.832632890540854
14,36,"D6",6,0.163209523809524,0.869324811038401
14,36,"D6",7,0.145995238095238,0.894526463208263
14,36,"D6",8,0.134147619047619,0.918849277536775
14,36,"D6",9,0.1249,0.93106385999787
14,36,"D6",10,0.115657142857143,0.925997941210111
14,36,"D6",11,0.109536891679749,0.947082808495852
14,36,"D6",12,0.104029304029304,0.949719335960826
14,36,"D6",13,0.0993197278911565,0.954728370221328
14,36,"D6",14,0.0952380952380952,0.958904109589041
14,36,"D7",1,1,NA
14,36,"D7",2,0.371911015813455,0.371911015813455
14,36,"D7",3,0.23956043956044,0.644133756125685
14,36,"D7",4,0.178575609756098,0.745430297605728
14,36,"D7",5,0.147190243902439,0.824246066433566
14,36,"D7",6,0.121609756097561,0.826207993636906
14,36,"D7",7,0.105482926829268,0.867388688327317
14,36,"D7",8,0.0909560975609756,0.86228264890862
14,36,"D7",9,0.0817853658536585,0.899174085594766
14,36,"D7",10,0.071590243902439,0.875342955982345
14,36,"D7",11,0.0652640042883945,0.911632657339934
14,36,"D7",12,0.0590726346823908,0.905133470225873
14,36,"D7",13,0.0536585365853659,0.908348457350272
14,36,"D7",14,0.0487804878048781,0.909090909090909
14,37,"D0",1,1,NA
14,37,"D0",2,0.830800464603281,0.830800464603281
14,37,"D0",3,0.743340848974652,0.894728494560493
14,37,"D0",4,0.69103971577211,0.929640442504021
14,37,"D0",5,0.652218331007063,0.943821774814099
14,37,"D0",6,0.625183521549719,0.958549448593999
14,37,"D0",7,0.604238294632661,0.966497474429367
14,37,"D0",8,0.586499513598105,0.97064273947526
14,37,"D0",9,0.570809541936303,0.973248107972765
