"Common_n","Iteration","Mean_Zeta_last_D3D7","Mean_Zeta_last_D5D7","D0_Zeta_last","D1_Zeta_last","D7_Zeta_last","Mean_Exp_slope_D3D7","D0_Exp_slope","D7_Exp_slope","Mean_Power_slope_D3D7","D0_Power_slope","D7_Power_slope","Spearman_ZetaLast_vs_DilutionRank","Spearman_ExpSlope_vs_DilutionRank","Spearman_PowerSlope_vs_DilutionRank","Prop_Groups_PowerLawBetter","ZetaLast_D3D7_minus_D0","ZetaLast_D5D7_minus_D0","ZetaLast_D7_minus_D0","ExpSlope_D3D7_minus_D0","ExpSlope_D7_minus_D0","PowerSlope_D3D7_minus_D0","PowerSlope_D7_minus_D0","Stronger_lower_high_order_zeta","D7_lower_high_order_zeta","Stronger_more_negative_exp_slope","D7_more_negative_exp_slope","ZetaLast_decreases_with_dilution"
10,27,0.16549020956677,0.123305509365294,0.562248995983936,0.272867025365104,0.0469043151969981,-0.1892148419305,-0.0567730546830401,-0.295706386257644,-0.84945332982157,-0.250323248460927,-1.32632628426199,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.396758786417166,-0.438943486618642,-0.515344680786938,-0.13244178724746,-0.238933331574604,-0.599130081360643,-1.07600303580106,TRUE,TRUE,TRUE,TRUE,TRUE
10,28,0.153977809698117,0.115449432384717,0.564477753985249,0.333882683269243,0.045662100456621,-0.194170927893007,-0.0561440377764675,-0.293368268595889,-0.869980818559693,-0.247844063685737,-1.29447903622258,-1,-1,-1,1,-0.410499944287132,-0.449028321600532,-0.518815653528628,-0.138026890116539,-0.237224230819421,-0.622136754873956,-1.04663497253684,TRUE,TRUE,TRUE,TRUE,TRUE
10,29,0.162341278883206,0.118390070469614,0.555325810834761,0.271518987341772,0.0548947849954254,-0.188079211373368,-0.0580942717630694,-0.276942389015965,-0.840546609763952,-0.255640123692952,-1.22867342579507,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.392984531951555,-0.436935740365147,-0.500431025839336,-0.129984939610299,-0.218848117252896,-0.584906486071,-0.973033302102118,TRUE,TRUE,TRUE,TRUE,TRUE
10,30,0.148683792569742,0.110687049579899,0.559432288586635,0.273753045262213,0.0572519083969466,-0.196111191167409,-0.0574361825619174,-0.267724586928746,-0.872218399201065,-0.252502474486319,-1.18288556468565,-1,-0.942857142857143,-0.942857142857143,1,-0.410748496016893,-0.448745239006736,-0.502180380189688,-0.138675008605492,-0.210288404366829,-0.619715924714746,-0.930383090199331,TRUE,TRUE,TRUE,TRUE,TRUE
10,31,0.155309619945292,0.114248136891126,0.551451031384834,0.273079406068431,0.0538116591928251,-0.195618193623774,-0.0587637181624719,-0.278324114760114,-0.884043776316943,-0.257976513921958,-1.26904868166686,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.396141411439542,-0.437202894493708,-0.497639372192009,-0.136854475461302,-0.219560396597642,-0.626067262394985,-1.0110721677449,TRUE,TRUE,TRUE,TRUE,TRUE
10,32,0.166015971035833,0.123187657324122,0.550774526678141,0.312519339068012,0.0624442462087422,-0.187375743462539,-0.0586572797672082,-0.265545106756358,-0.834324067354128,-0.258058756526703,-1.1683809467787,-1,-0.942857142857143,-0.942857142857143,1,-0.384758555642308,-0.427586869354019,-0.488330280469399,-0.128718463695331,-0.20688782698915,-0.576265310827425,-0.910322190251997,TRUE,TRUE,TRUE,TRUE,TRUE
10,33,0.162900161110251,0.11383395063511,0.552900218327728,0.281442392260334,0.0412201154163232,-0.19666160545536,-0.0587436743788339,-0.311861977468807,-0.868298064989615,-0.25749380580728,-1.33690043178207,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.390000057217477,-0.439066267692618,-0.511680102911405,-0.137917931076526,-0.253118303089973,-0.610804259182335,-1.07940662597479,TRUE,TRUE,TRUE,TRUE,TRUE
10,34,0.173572226088396,0.130013156702222,0.55506242972957,0.271970515346,0.0636942675159236,-0.182763914417347,-0.0583616454449924,-0.27094928671027,-0.819787380580534,-0.25646005370778,-1.19844316137655,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.381490203641174,-0.425049273027348,-0.491368162213646,-0.124402268972355,-0.212587641265278,-0.563327326872754,-0.94198310766877,TRUE,TRUE,TRUE,TRUE,TRUE
10,35,0.17093521203847,0.128993568860078,0.555686783984882,0.281743765467352,0.053134962805526,-0.183676400917247,-0.0580362607745156,-0.278134372069611,-0.825343287367539,-0.255308846630232,-1.23494987026837,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.384751571946412,-0.426693215124804,-0.502551821179356,-0.125640140142732,-0.220098111295095,-0.570034440737307,-0.979641023638138,TRUE,TRUE,TRUE,TRUE,TRUE
10,36,0.180521048483881,0.145506999952772,0.551022821331441,0.316126199586025,0.10597302504817,-0.164486217348958,-0.059229204871668,-0.201558435944383,-0.750549118398048,-0.259118166631226,-0.927862141734844,-1,-0.942857142857143,-1,1,-0.37050177284756,-0.405515821378669,-0.445049796283271,-0.10525701247729,-0.142329231072715,-0.491430951766822,-0.668743975103618,TRUE,TRUE,TRUE,TRUE,TRUE
10,37,0.164673717954997,0.118331752782256,0.554997340268337,0.277832126785365,0.0594227504244482,-0.187079108067861,-0.0583369427865088,-0.268944497434263,-0.835699758459262,-0.255929225019116,-1.1937548100443,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.39032362231334,-0.436665587486081,-0.495574589843889,-0.128742165281353,-0.210607554647754,-0.579770533440146,-0.937825585025184,TRUE,TRUE,TRUE,TRUE,TRUE
10,38,0.166528256818592,0.125015824749939,0.551560178306092,0.27369615942486,0.0863723608445297,-0.178437465975717,-0.0585311297524543,-0.231929336959241,-0.802045483855538,-0.257549829477299,-1.03241403457978,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.3850319214875,-0.426544353556153,-0.465187817461562,-0.119906336223263,-0.173398207206787,-0.544495654378239,-0.774864205102481,TRUE,TRUE,TRUE,TRUE,TRUE
10,39,0.171961416027115,0.132027391091493,0.555950687529635,0.280752899423284,0.0392541707556428,-0.188826299329895,-0.0578135360646694,-0.314894328288442,-0.833678032816824,-0.254454271653512,-1.34835037747736,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.38398927150252,-0.423923296438142,-0.516696516773992,-0.131012763265226,-0.257080792223773,-0.579223761163312,-1.09389610582385,TRUE,TRUE,TRUE,TRUE,TRUE
10,40,0.15746675685825,0.110691295770231,0.552692376044073,0.271893567553604,0.0458015267175573,-0.198538950386134,-0.0583720569612239,-0.303360386566913,-0.888817141040731,-0.256909135873023,-1.35291279792043,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.395225619185823,-0.442001080273842,-0.506890849326516,-0.14016689342491,-0.244988329605689,-0.631908005167708,-1.09600366204741,TRUE,TRUE,TRUE,TRUE,TRUE
10,41,0.156886345936339,0.119978731382256,0.55798359576124,0.272727272727273,0.0590219224283305,-0.189205873680562,-0.0579658876006941,-0.270566612756893,-0.841805405772053,-0.252554721391885,-1.18535315191817,-1,-0.942857142857143,-0.942857142857143,1,-0.401097249824901,-0.438004864378984,-0.49896167333291,-0.131239986079868,-0.212600725156199,-0.589250684380168,-0.932798430526285,TRUE,TRUE,TRUE,TRUE,TRUE
10,42,0.156179352602951,0.111954201561944,0.563840532351019,0.280504908835905,0.0468164794007491,-0.197486433689883,-0.0560919513506856,-0.2897947699933,-0.888211188174879,-0.248265889787361,-1.31048310162424,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.407661179748068,-0.451886330789075,-0.51702405295027,-0.141394482339198,-0.233702818642614,-0.639945298387518,-1.06221721183688,TRUE,TRUE,TRUE,TRUE,TRUE
10,43,0.158940214106358,0.118810415828961,0.557919621749409,0.277706680317379,0.0559701492537313,-0.189697706887978,-0.057569075418333,-0.280064776623939,-0.852722472508485,-0.253600158951297,-1.26082069472747,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.398979407643051,-0.439109205920448,-0.501949472495678,-0.132128631469645,-0.222495701205606,-0.599122313557188,-1.00722053577617,TRUE,TRUE,TRUE,TRUE,TRUE
10,44,0.167030613881918,0.130373728293214,0.570469798657718,0.280105039389771,0.0423370025402202,-0.190133662235047,-0.0556508637806562,-0.306197749867232,-0.848878135703719,-0.243098109092313,-1.34072061347468,-1,-0.942857142857143,-0.942857142857143,1,-0.4034391847758,-0.440096070364504,-0.528132796117498,-0.134482798454391,-0.250546886086576,-0.605780026611406,-1.09762250438237,TRUE,TRUE,TRUE,TRUE,TRUE
10,45,0.152181491645705,0.103727974199449,0.563896441659771,0.314298088226196,0.048582995951417,-0.201425893809272,-0.0564734036398152,-0.29418614131238,-0.892343767139551,-0.249066547598636,-1.28412720263776,-1,-0.942857142857143,-1,1,-0.411714950014066,-0.460168467460323,-0.515313445708354,-0.144952490169457,-0.237712737672565,-0.643277219540915,-1.03506065503912,TRUE,TRUE,TRUE,TRUE,TRUE
10,46,0.156810119114593,0.122160327595828,0.561685055165496,0.329051987767584,0.0715563506261181,-0.185931995927263,-0.0566893307995066,-0.248333304384626,-0.83812199885623,-0.249928406450036,-1.1300330388367,-1,-1,-1,1,-0.404874936050904,-0.439524727569668,-0.490128704539378,-0.129242665127756,-0.191643973585119,-0.588193592406194,-0.880104632386664,TRUE,TRUE,TRUE,TRUE,TRUE
10,47,0.183125147639907,0.139575026785181,0.56123353222662,0.280695173793448,0.0875,-0.173220114348111,-0.0569363353506481,-0.235807500327137,-0.783912094336405,-0.250554841959747,-1.06506055628848,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.378108384586713,-0.421658505441439,-0.47373353222662,-0.116283778997463,-0.178871164976489,-0.533357252376658,-0.814505714328733,TRUE,TRUE,TRUE,TRUE,TRUE
10,48,0.158437811777537,0.108519948009411,0.555456965394854,0.273556231003039,0.0586510263929619,-0.199769856952177,-0.0580533556137277,-0.270230979248782,-0.884722145411958,-0.255364352033102,-1.19606184293205,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.397019153617317,-0.446937017385443,-0.496805939001892,-0.14171650133845,-0.212177623635054,-0.629357793378856,-0.940697490898948,TRUE,TRUE,TRUE,TRUE,TRUE
10,49,0.154624540190607,0.105533762199106,0.554564907275321,0.276925044768483,0.0247933884297521,-0.210018145934257,-0.0581166811371537,-0.357790763164408,-0.921615547531651,-0.256417294768867,-1.53985823292218,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.399940367084714,-0.449031145076215,-0.529771518845569,-0.151901464797104,-0.299674082027254,-0.665198252762784,-1.28344093815331,TRUE,TRUE,TRUE,TRUE,TRUE
10,50,0.167354383193292,0.130546584998463,0.5625484698443,0.27947542653425,0.0574712643678161,-0.185140360481942,-0.0565628996519408,-0.270711455787948,-0.83860515465624,-0.249504813522832,-1.22861952602207,-1,-0.942857142857143,-0.942857142857143,1,-0.395194086651008,-0.432001884845837,-0.505077205476484,-0.128577460830001,-0.214148556136007,-0.589100341133408,-0.979114712499238,TRUE,TRUE,TRUE,TRUE,TRUE
10,51,0.164999314619492,0.122817356324532,0.555390024432394,0.277175990824519,0.0352422907488987,-0.195804694571033,-0.0583073797252862,-0.329333500389411,-0.87006085929455,-0.256180085620217,-1.42877383167569,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.390390709812902,-0.432572668107862,-0.520147733683495,-0.137497314845746,-0.271026120664125,-0.613880773674333,-1.17259374605547,TRUE,TRUE,TRUE,TRUE,TRUE
10,52,0.164188503958618,0.126350376986615,0.561227500737681,0.273294321908559,0.0431965442764579,-0.191563669643174,-0.0570327007217254,-0.306217882121888,-0.860647318300767,-0.250219899114735,-1.36129721376038,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.397038996779063,-0.434877123751066,-0.518030956461223,-0.134530968921448,-0.249185181400163,-0.610427419186031,-1.11107731464564,TRUE,TRUE,TRUE,TRUE,TRUE
10,53,0.165045224160743,0.124375323262259,0.553481481481481,0.277169492585872,0.037243947858473,-0.196303486755923,-0.0583729596413368,-0.330052259658848,-0.868923767468592,-0.257168829711451,-1.41495082821661,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.388436257320738,-0.429106158219222,-0.516237533623008,-0.137930527114586,-0.271679300017511,-0.611754937757141,-1.15778199850516,TRUE,TRUE,TRUE,TRUE,TRUE
10,54,0.163844720149025,0.123795976031824,0.559313062400753,0.279543390841873,0.0945179584120983,-0.182986145204141,-0.0579503630710773,-0.227833804529624,-0.817911241809037,-0.25322683450778,-1.02391836120832,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.395468342251728,-0.435517086368929,-0.464795103988655,-0.125035782133063,-0.169883441458547,-0.564684407301257,-0.77069152670054,TRUE,TRUE,TRUE,TRUE,TRUE
10,55,0.148344072076367,0.110523102261987,0.55614846436618,0.275317060735453,0.0403225806451613,-0.200655223729939,-0.0578725931178286,-0.30750225074679,-0.894698097065576,-0.255065844293451,-1.35698862135123,-1,-0.942857142857143,-0.942857142857143,1,-0.407804392289813,-0.445625362104193,-0.515825883721019,-0.142782630612111,-0.249629657628961,-0.639632252772125,-1.10192277705778,TRUE,TRUE,TRUE,TRUE,TRUE
10,56,0.166504468040559,0.129058059374279,0.553214222116697,0.284216509821259,0.103270223752151,-0.175421122971484,-0.0583696335868214,-0.207028449023341,-0.787716973888282,-0.256849430042467,-0.939818182744075,-1,-0.885714285714286,-0.942857142857143,1,-0.386709754076139,-0.424156162742418,-0.449943998364546,-0.117051489384663,-0.14865881543652,-0.530867543845815,-0.682968752701608,TRUE,TRUE,TRUE,TRUE,TRUE
10,57,0.147047774625623,0.102362502207754,0.555851851851852,0.316985280644964,0.0577081615828524,-0.198320847145532,-0.0582696094864985,-0.265933445142625,-0.888258284773447,-0.255646166001976,-1.21470792990317,-1,-1,-1,1,-0.408804077226229,-0.453489349644098,-0.498143690269,-0.140051237659033,-0.207663835656127,-0.632612118771471,-0.959061763901194,TRUE,TRUE,TRUE,TRUE,TRUE
10,58,0.17369851919102,0.13160622163753,0.553954719200235,0.279768640764491,0.0523560209424084,-0.183230118647165,-0.0590592169862824,-0.283795803261097,-0.82195118759412,-0.257522451946287,-1.26248551249418,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.380256200009215,-0.422348497562705,-0.501598698257827,-0.124170901660883,-0.224736586274815,-0.564428735647833,-1.00496306054789,TRUE,TRUE,TRUE,TRUE,TRUE
10,59,0.169858466988511,0.135727519684506,0.563371920451172,0.275552707465556,0.0625978090766823,-0.179140382420187,-0.0562908000345749,-0.261724936958852,-0.812111464617318,-0.248851462417606,-1.19056763845451,-1,-0.942857142857143,-0.942857142857143,1,-0.393513453462661,-0.427644400766666,-0.50077411137449,-0.122849582385612,-0.205434136924277,-0.563260002199712,-0.941716176036904,TRUE,TRUE,TRUE,TRUE,TRUE
10,60,0.164455521037007,0.127013648756672,0.557427439853402,0.312519339068012,0.100755667506297,-0.180242687902538,-0.0577654051788042,-0.209885768364471,-0.813067061988557,-0.254066058968176,-0.965002426762707,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.392971918816395,-0.43041379109673,-0.456671772347105,-0.122477282723734,-0.152120363185667,-0.559001003020381,-0.710936367794531,TRUE,TRUE,TRUE,TRUE,TRUE
10,61,0.178200090572548,0.135731044671626,0.560719995263189,0.279823269513991,0.0631768953068592,-0.17654054830291,-0.0567565373197252,-0.257066580555968,-0.793749017501622,-0.250176367475113,-1.15342781929578,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.382519904690641,-0.424988950591563,-0.49754309995633,-0.119784010983185,-0.200310043236243,-0.543572650026509,-0.903251451820667,TRUE,TRUE,TRUE,TRUE,TRUE
10,62,0.162009297171978,0.118212885226859,0.566227318399433,0.279365487123499,0.0672143390589992,-0.185604687303402,-0.0557571438117933,-0.255453104957473,-0.830075939061335,-0.246767100012352,-1.13643529187048,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.404218021227455,-0.448014433172574,-0.499012979340434,-0.129847543491608,-0.19969596114568,-0.583308839048983,-0.889668191858128,TRUE,TRUE,TRUE,TRUE,TRUE
10,63,0.17519700302036,0.132689556276164,0.567880892132054,0.318254851069089,0.0634632819582956,-0.175388861176729,-0.0561995981674848,-0.251647428837416,-0.802537515732137,-0.24649832419419,-1.16783562403557,-1,-0.942857142857143,-0.942857142857143,1,-0.392683889111694,-0.43519133585589,-0.504417610173758,-0.119189263009244,-0.195447830669931,-0.556039191537947,-0.92133729984138,TRUE,TRUE,TRUE,TRUE,TRUE
10,64,0.172012885037228,0.131286433579099,0.554440245630609,0.276331855279224,0.11605415860735,-0.177037149963656,-0.0583471018972462,-0.197026920814307,-0.788685390459341,-0.256371236316339,-0.881865554023215,-0.885714285714286,-0.885714285714286,-0.885714285714286,1,-0.382427360593381,-0.42315381205151,-0.438386087023259,-0.11869004806641,-0.138679818917061,-0.532314154143003,-0.625494317706876,TRUE,TRUE,TRUE,TRUE,TRUE
10,65,0.166917239384588,0.124336552451397,0.561018957345972,0.274016763378466,0.0422297297297297,-0.19114171072056,-0.0566496644482977,-0.297643428254164,-0.853634155798408,-0.250017135624115,-1.31463541048971,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.394101717961384,-0.436682404894575,-0.518789227616242,-0.134492046272262,-0.240993763805866,-0.603617020174293,-1.0646182748656,TRUE,TRUE,TRUE,TRUE,TRUE
10,66,0.152960977687808,0.1080063842426,0.56169862369133,0.333497719146838,0.0386473429951691,-0.201582245411998,-0.0575335637275905,-0.315614096223244,-0.897085692150473,-0.251954600579698,-1.38099077450479,-1,-1,-1,1,-0.408737646003522,-0.45369223944873,-0.523051280696161,-0.144048681684407,-0.258080532495653,-0.645131091570775,-1.12903617392509,TRUE,TRUE,TRUE,TRUE,TRUE
10,67,0.168062445205453,0.127314640954774,0.553044719314938,0.329218106995885,0.0608695652173913,-0.182892869547886,-0.058334296006361,-0.262496230291722,-0.833209804354118,-0.256840672307743,-1.20819836762832,-1,-1,-1,1,-0.384982274109485,-0.425730078360164,-0.492175154097547,-0.124558573541525,-0.204161934285361,-0.576369132046375,-0.951357695320577,TRUE,TRUE,TRUE,TRUE,TRUE
10,68,0.165259962184908,0.124429685588324,0.554006761966902,0.27720207253886,0.0456204379562044,-0.193545192187332,-0.0583393119109569,-0.306180111088979,-0.858516888331589,-0.256346012969503,-1.32838403448275,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.388746799781994,-0.429577076378578,-0.508386324010698,-0.135205880276375,-0.247840799178022,-0.602170875362086,-1.07203802151325,TRUE,TRUE,TRUE,TRUE,TRUE
10,69,0.162439834997618,0.120529823812125,0.554596846176733,0.283909659308409,0.0443655723158829,-0.19631626382697,-0.0583562703556097,-0.295330429645404,-0.874186611761435,-0.256709002814697,-1.30607618750826,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.392157011179115,-0.434067022364608,-0.51023127386085,-0.13795999347136,-0.236974159289794,-0.617477608946738,-1.04936718469356,TRUE,TRUE,TRUE,TRUE,TRUE
10,70,0.182577054398946,0.143158518587976,0.555390024432394,0.275761049547828,0.0979431929480901,-0.166947077057121,-0.0581726454335437,-0.212891097315301,-0.754575887006634,-0.255869097115405,-0.959941679739197,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.372812970033448,-0.412231505844418,-0.457446831484304,-0.108774431623577,-0.154718451881757,-0.498706789891229,-0.704072582623792,TRUE,TRUE,TRUE,TRUE,TRUE
10,71,0.177485397734227,0.134206434463381,0.567880892132054,0.279910824869953,0.0678294573643411,-0.17684856188659,-0.0561995981674848,-0.255102687989725,-0.799516753975295,-0.24649832419419,-1.14846371942895,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.390395494397827,-0.433674457668673,-0.500051434767713,-0.120648963719105,-0.19890308982224,-0.553018429781104,-0.90196539523476,TRUE,TRUE,TRUE,TRUE,TRUE
10,72,0.16855686143759,0.125650134510675,0.554407510184802,0.316890316890317,0.0709849157054126,-0.178261576430125,-0.058243762752289,-0.24098644793975,-0.810775616730393,-0.256167516899027,-1.11428020408043,-1,-0.942857142857143,-1,1,-0.385850648747212,-0.428757375674127,-0.483422594479389,-0.120017813677836,-0.182742685187461,-0.554608099831366,-0.858112687181403,TRUE,TRUE,TRUE,TRUE,TRUE
10,73,0.160307526918285,0.119650321655117,0.551466223435831,0.279268916155419,0.0563607085346216,-0.192397217709262,-0.0587998109117356,-0.272203030796486,-0.860063746357457,-0.258060832820454,-1.22034767178104,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.391158696517546,-0.431815901780714,-0.495105514901209,-0.133597406797527,-0.21340321988475,-0.602002913537003,-0.962286838960586,TRUE,TRUE,TRUE,TRUE,TRUE
10,74,0.160233250486155,0.117368681587317,0.550339533510481,0.320403658152003,0.0621761658031088,-0.189067583778722,-0.0591332128792946,-0.267003994815434,-0.843051144258591,-0.259222511849779,-1.18427242723665,-1,-1,-1,1,-0.390106283024326,-0.432970851923164,-0.488163367707372,-0.129934370899427,-0.207870781936139,-0.583828632408812,-0.925049915386871,TRUE,TRUE,TRUE,TRUE,TRUE
10,75,0.164477403725913,0.120814497207654,0.55476697421339,0.278792539896174,0.0773860705073087,-0.180709908931531,-0.0580818991854184,-0.234754485466304,-0.816657485285137,-0.255652969602603,-1.07194797522897,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.390289570487477,-0.433952477005736,-0.477380903706081,-0.122628009746113,-0.176672586280886,-0.561004515682534,-0.816295005626367,TRUE,TRUE,TRUE,TRUE,TRUE
10,76,0.172263935322242,0.129448840476938,0.56313086594652,0.279393173198483,0.0727934485896269,-0.180072374714726,-0.0566980759792717,-0.246846506109215,-0.806159841359539,-0.249170688987802,-1.09734307213008,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.390866930624278,-0.433682025469582,-0.490337417356893,-0.123374298735455,-0.190148430129943,-0.556989152371737,-0.848172383142278,TRUE,TRUE,TRUE,TRUE,TRUE
10,77,0.168686085736274,0.126104007984148,0.554372263637439,0.2770524170435,0.066793893129771,-0.184350226311495,-0.0583314931979599,-0.261545152523833,-0.821601409144753,-0.255861940833176,-1.15121074249779,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.385686177901164,-0.428268255653291,-0.487578370507668,-0.126018733113535,-0.203213659325873,-0.565739468311577,-0.895348801664614,TRUE,TRUE,TRUE,TRUE,TRUE
10,78,0.185041195602353,0.144247212731822,0.552918841955387,0.276682397052169,0.0995405819295559,-0.166903804527521,-0.0584825731103097,-0.212225075834079,-0.754504308081656,-0.257899881183499,-0.956599722350297,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.367877646353034,-0.408671629223565,-0.453378260025831,-0.108421231417211,-0.153742502723769,-0.496604426898157,-0.698699841166798,TRUE,TRUE,TRUE,TRUE,TRUE
10,79,0.168083517418709,0.123489329481806,0.554539555188485,0.278165883398958,0.0570342205323194,-0.18380442217069,-0.0581553127254001,-0.271101207742365,-0.832231649943021,-0.255931542140966,-1.23936480174522,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.386456037769776,-0.431050225706679,-0.497505334656166,-0.125649109445289,-0.212945895016965,-0.576300107802055,-0.983433259604254,TRUE,TRUE,TRUE,TRUE,TRUE
10,80,0.156097678792479,0.112089010936236,0.554596846176733,0.274191486641953,0.0637958532695375,-0.192990766796417,-0.0583562703556097,-0.262253986602434,-0.861752053201994,-0.256709002814697,-1.16489683240307,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.398499167384254,-0.442507835240497,-0.490800992907195,-0.134634496440807,-0.203897716246824,-0.605043050387297,-0.908187829588373,TRUE,TRUE,TRUE,TRUE,TRUE
10,81,0.169246394466474,0.130085440444008,0.56169862369133,0.2770524170435,0.069101678183613,-0.179751992670086,-0.0575335637275905,-0.245550225875125,-0.817242249954208,-0.251954600579698,-1.13330840215011,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.392452229224855,-0.431613183247322,-0.492596945507717,-0.122218428942495,-0.188016662147535,-0.56528764937451,-0.881353801570412,TRUE,TRUE,TRUE,TRUE,TRUE
10,82,0.176122125040076,0.143482547719935,0.558712121212121,0.321265290992216,0.107334525939177,-0.16809336996105,-0.0575047670412544,-0.205444447875344,-0.760492086946196,-0.252770353217211,-0.935725713597219,-1,-1,-1,1,-0.382589996172045,-0.415229573492186,-0.451377595272944,-0.110588602919796,-0.14793968083409,-0.507721733728985,-0.682955360380008,TRUE,TRUE,TRUE,TRUE,TRUE
10,83,0.161292476106384,0.11897572456831,0.555126758890934,0.277670403298544,0.0497512437810945,-0.190244040784917,-0.0579042776867706,-0.286154603785443,-0.851185851383638,-0.255440298818367,-1.26704284616627,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.39383428278455,-0.436151034322624,-0.505375515109839,-0.132339763098146,-0.228250326098672,-0.595745552565272,-1.0116025473479,TRUE,TRUE,TRUE,TRUE,TRUE
10,84,0.165585936824909,0.123451361072316,0.554539555188485,0.274888090284345,0.051063829787234,-0.1871523981452,-0.0581553127254001,-0.284769917341207,-0.840440940502025,-0.255931542140966,-1.25968812634777,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.388953618363576,-0.431088194116169,-0.503475725401251,-0.1289970854198,-0.226614604615807,-0.584509398361059,-1.0037565842068,TRUE,TRUE,TRUE,TRUE,TRUE
10,85,0.156830454465306,0.113321832007382,0.559781316852864,0.279872204472843,0.0386100386100386,-0.197120402899885,-0.0570142409104092,-0.314425659078986,-0.889655724742042,-0.251737236038185,-1.42473438467452,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.402950862387558,-0.446459484845482,-0.521171278242825,-0.140106161989475,-0.257411418168577,-0.637918488703857,-1.17299714863633,TRUE,TRUE,TRUE,TRUE,TRUE
10,86,0.16176018751679,0.121464076245889,0.554735038695575,0.277830517055883,0.081447963800905,-0.181106001283295,-0.0581804528375944,-0.229083501309933,-0.815287621123164,-0.256068218691085,-1.04026901777782,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.392974851178784,-0.433270962449686,-0.47328707489467,-0.1229255484457,-0.170903048472339,-0.559219402432079,-0.784200799086735,TRUE,TRUE,TRUE,TRUE,TRUE
10,87,0.163663471543406,0.121122594658879,0.545282124229493,0.275761049547828,0.0478468899521531,-0.190896873945874,-0.0600107420105676,-0.292700486529652,-0.857004514539777,-0.263022640554305,-1.30196452289516,-0.942857142857143,-0.942857142857143,-0.942857142857143,1,-0.381618652686087,-0.424159529570614,-0.49743523427734,-0.130886131935307,-0.232689744519084,-0.593981873985472,-1.03894188234085,TRUE,TRUE,TRUE,TRUE,TRUE
10,88,0.167938926995278,0.123047409308697,0.566315417672338,0.320981534266948,0.100840336134454,-0.180731373765154,-0.0565125310189414,-0.209454463354663,-0.808763712281712,-0.247845802296465,-0.949360050040763,-0.942857142857143,-0.885714285714286,-0.942857142857143,1,-0.39837649067706,-0.443268008363641,-0.465475081537884,-0.124218842746213,-0.152941932335722,-0.560917909985246,-0.701514247744298,TRUE,TRUE,TRUE,TRUE,TRUE
10,89,0.147920364777351,0.106881257321444,0.55354708706217,0.311988929425085,0.0342759211653813,-0.203522280431865,-0.0583085711402722,-0.318139019000828,-0.914486467905211,-0.257028235537649,-1.42945806080977,-1,-1,-1,1,-0.405626722284819,-0.446665829740726,-0.519271165896789,-0.145213709291593,-0.259830447860556,-0.657458232367563,-1.17242982527212,TRUE,TRUE,TRUE,TRUE,TRUE
