"Model","AIC","Common_n","Iteration","Group"
"Exponential",-13.6814033744785,14,94,"D6"
"PowerLaw",-65.1101677383968,14,94,"D6"
"Exponential",-3.38664545501894,14,94,"D7"
"PowerLaw",-33.3215230585773,14,94,"D7"
"Exponential",-52.0833603159291,14,95,"D0"
"PowerLaw",-110.79609830521,14,95,"D0"
"Exponential",-30.3479214910222,14,95,"D1"
"PowerLaw",-83.0719425810503,14,95,"D1"
"Exponential",-24.8977648563551,14,95,"D3"
"PowerLaw",-50.5242273646822,14,95,"D3"
"Exponential",-22.2907648631593,14,95,"D5"
"PowerLaw",-64.5033771625004,14,95,"D5"
"Exponential",-12.3232080920593,14,95,"D6"
"PowerLaw",-42.8140554713566,14,95,"D6"
"Exponential",-2.2750438775277,14,95,"D7"
"PowerLaw",-28.6466337134667,14,95,"D7"
"Exponential",-52.099949614021,14,96,"D0"
"PowerLaw",-111.011000209135,14,96,"D0"
"Exponential",-30.3416445854283,14,96,"D1"
"PowerLaw",-83.1325397458123,14,96,"D1"
"Exponential",-25.8745101805693,14,96,"D3"
"PowerLaw",-52.3704811088154,14,96,"D3"
"Exponential",-21.9708729890215,14,96,"D5"
"PowerLaw",-63.8186453483459,14,96,"D5"
"Exponential",-12.9894687472465,14,96,"D6"
"PowerLaw",-50.1734374900143,14,96,"D6"
"Exponential",-4.28999373626754,14,96,"D7"
"PowerLaw",-40.6067415975798,14,96,"D7"
"Exponential",-52.0938662088364,14,97,"D0"
"PowerLaw",-111.166332262591,14,97,"D0"
"Exponential",-30.2896691567134,14,97,"D1"
"PowerLaw",-82.7275772788294,14,97,"D1"
"Exponential",-24.9086014214931,14,97,"D3"
"PowerLaw",-50.0319442210763,14,97,"D3"
"Exponential",-22.3761579118341,14,97,"D5"
"PowerLaw",-71.9170754483025,14,97,"D5"
"Exponential",-12.8659919966462,14,97,"D6"
"PowerLaw",-68.5541512704434,14,97,"D6"
"Exponential",-4.18756531713922,14,97,"D7"
"PowerLaw",-46.8176799304709,14,97,"D7"
"Exponential",-52.1337478037998,14,98,"D0"
"PowerLaw",-111.358626262303,14,98,"D0"
"Exponential",-30.1960103087035,14,98,"D1"
"PowerLaw",-81.9197041640747,14,98,"D1"
"Exponential",-24.554147066238,14,98,"D3"
"PowerLaw",-52.7047433226922,14,98,"D3"
"Exponential",-22.0413815149971,14,98,"D5"
"PowerLaw",-86.77084141255,14,98,"D5"
"Exponential",-12.6964524954139,14,98,"D6"
"PowerLaw",-48.7981061598331,14,98,"D6"
"Exponential",-1.94462012587914,14,98,"D7"
"PowerLaw",-37.1315253786714,14,98,"D7"
"Exponential",-51.9683353180578,14,99,"D0"
"PowerLaw",-109.401127086145,14,99,"D0"
"Exponential",-30.4632849094166,14,99,"D1"
"PowerLaw",-84.13573777804,14,99,"D1"
"Exponential",-24.4343329546101,14,99,"D3"
"PowerLaw",-51.8176515163956,14,99,"D3"
"Exponential",-22.1669002426208,14,99,"D5"
"PowerLaw",-71.5860857408636,14,99,"D5"
"Exponential",-12.1381268493999,14,99,"D6"
"PowerLaw",-50.0168237947428,14,99,"D6"
"Exponential",-3.16920460371201,14,99,"D7"
"PowerLaw",-35.2712299068207,14,99,"D7"
"Exponential",-51.9974867435893,14,100,"D0"
"PowerLaw",-110.019202718154,14,100,"D0"
"Exponential",-30.2952670494652,14,100,"D1"
"PowerLaw",-82.6649609059417,14,100,"D1"
"Exponential",-25.4185597448715,14,100,"D3"
"PowerLaw",-53.115311709899,14,100,"D3"
"Exponential",-24.4412683132038,14,100,"D5"
"PowerLaw",-68.9443024337296,14,100,"D5"
"Exponential",-13.2320986806432,14,100,"D6"
"PowerLaw",-63.4062003696202,14,100,"D6"
"Exponential",-7.21671745123128,14,100,"D7"
"PowerLaw",-40.4601951555981,14,100,"D7"
