"Method","samp1","samp2","HeS","HoS","DL","HD","DR"
"CbMPDiCbraya","D315","D619",0.00173811412603766,0.0843220249412452,0.179062944011558,0.000143728900570761,0.734733188020588
"CbMPDiCbraya","D315","D620",0.196725303690121,0.223927481732878,0,0.00353042571203367,0.575816788864967
"CbMPDiCbraya","D315","D621",0.00173450916771897,0.851775913226109,0,0.00191208991354473,0.144577487692628
"CbMPDiCbraya","D315","D622",0,0.596478208146202,0.18408434070455,0.000470991043651373,0.218966460105597
"CbMPDiCbraya","D315","D623",0.00428686863894571,0.930866720480799,0,5.73000229200092e-05,0.0647891108573353
"CbMPDiCbraya","D315","D624",0.201993176348656,0.204170111138285,0,0.000113481210808116,0.593723231302251
"CbMPDiCbraya","D315","D625",0.200235313335005,0.280919814464378,0.0210795058006179,4.29750171900069e-05,0.49772239138281
"CbMPDiCbraya","D315","D626",0.00170820912687491,0.459511331663363,0.00534554046072061,0.000697317248802859,0.532737601500238
"CbMPDiCbraya","D315","D627",0.00159007563603025,0.110869611172945,0.117523230051515,0.000158339475477856,0.769858743664032
"CbMPDiCbraya","D315","D628",0,0.159905844817715,0.1536331030298,0.000259415647307483,0.686201636505177
"CbMPDiCbraya","D315","D629",0.00159007563603025,0.93021375171101,0,0.000807151897602219,0.0673890207553576
"CbMPDiCbraya","D315","D630",0.00159007563603025,0.932361715181781,0,0.000961494978615737,0.0650867142035731
"CbMPDiCbraya","D315","D631",0.00335855073447094,0.355896195782334,0.00213312296201195,0.000999697037087486,0.637612433484095
"CbMPDiCbraya","D315","D632",0.00159007563603025,0.95070516041289,0,0.000160373570344786,0.047544390380735
"CbMPDiCbraya","D315","D633",0.20245072695006,0.441392669728459,0,8.59500343800138e-05,0.356070653287101
"CbMPDiCbraya","D315","D634",0,0.510325997690814,0.0356858124427216,0.00130264102040136,0.452685548846063
"CbMPDiCbraya","D315","D635",0.00685280022792431,0.919958690230357,0.00476939517791162,0.000216885673366553,0.0682022286904404
"CbMPDiCbraya","D315","D636",0.00159007563603025,0.948522992476167,0,0.00127618780061518,0.0486107440871879
"CbMPDiCbraya","D315","D637",0.201853655741462,0.478922937529683,0,0.000128925051570021,0.319094481677284
"CbMPDiCbraya","D315","D638",0,0.706323350228151,0,0.000257872271081277,0.293418777500768
"CbMPDiCbraya","D315","D639",0.202445030764208,0.690528808590064,0.0461749890498464,0.000354700070611756,0.0604964715252702
"CbMPDiCbraya","D315","D640",0.00909637863855146,0.434837005379744,0,0.000129101964444508,0.55593751401726
"CbMPDiCbraya","D315","D701",0.00726277790511116,0.573544109663003,0,0.000100904176041239,0.419092208255844
"CbMPDiCbraya","D315","D702",0.00289365115746046,0.926911771807838,0.00155866150261325,9.97038740478887e-05,0.0685362116580406
"CbMPDiCbraya","D315","D703",0.205821682328673,0.335218186291959,0.00251930478480889,0.000115365279743021,0.456325461314817
"CbMPDiCbraya","D315","D704",0.0104429291771717,0.798170096172287,0.0996945469064723,7.16250286500115e-05,0.0916208027154189
"CbMPDiCbraya","D315","D705",0.00643192757277103,0.938683787211853,0,1.43250057300023e-05,0.0548699602096456
"CbMPDiCbraya","D315","D706",0.384095678138801,0.562601243435262,0,0.00449890844149439,0.0488041699844422
"CbMPDiCbraya","D315","D707",0.00289365115746046,0.537519882714423,0,0.000143560086569299,0.459442906041547
"CbMPDiCbraya","D315","D708",0.200449805179922,0.438073200147046,0,7.32678318172723e-05,0.361403726841215
"CbMPDiCbraya","D315","D709",0.203157231262893,0.202317765272709,0.196422650738858,1.43250057300023e-05,0.398088027719811
"CbMPDiCbraya","D315","D710",0.203157231262893,0.71978507985067,0.0003148073951119,4.29594385105455e-05,0.0766999220528153
"CbMPDiCbraya","D315","D711",0.00726298539065064,0.0616303651780869,0.335112064912688,0.00020261133000571,0.595791973188569
"CbMPDiCbraya","D315","D712",0.00909637863855146,0.517243553163724,0.0381150364462533,7.86110790959533e-05,0.435466420672375
"CbMPDiCbraya","D315","D713",0.200263580105432,0.714197359938963,0,0.000151967110329287,0.0853870928452758
"CbMPDiCbraya","D315","D714",0.0037245014898006,0.875027133193662,0,5.6961780662462e-05,0.121191403535875
"CbMPDiCbraya","D315","D715",0.00283635113454045,0.92030118997141,0,0.000130124004350957,0.0767323348896983
"CbMPDiCbraya","D315","D716",0.0103426541370617,0.621465792074485,0.0029852150394962,8.59500343800138e-05,0.365120388714577
"CbMPDiCbraya","D315","D717",0.204031700770216,0.211676311570111,0,4.29750171900069e-05,0.584249012642483
"CbMPDiCbraya","D315","D718",0.00289365115746046,0.906609913219519,0,4.29750171900069e-05,0.0904534606058302
"CbMPDiCbraya","D315","D719",0.00643192757277103,0.92088959220498,0,0.000184741633572302,0.0724937385886771
"CbMPDiCbraya","D315","D720",0.202684506073802,0.0568522455471112,0.361679519088402,5.80112545219769e-05,0.378725718036163
"CbMPDiCbraya","D315","D721",0.203157231262893,0.14832155941169,0,4.29750171900069e-05,0.648478234308228
"CbMPDiCbraya","D315","D722",0.00643192757277103,0.941967631996219,0,0.000100753006816879,0.0514996874241933
"CbMPDiCbraya","D315","D723",0.00909637863855146,0.599329560408244,0.000103908146864442,2.86500114600046e-05,0.39144150279488
"CbMPDiCbraya","D315","D724",0.20328419568464,0.489985076595983,0,7.16250286500115e-05,0.306659102690727
"CbMPDiCbraya","D315","D725",0.00159007563603025,0.937567267125106,0,1.43250057300023e-05,0.0608283322331336
"CbMPDiCbraya","D315","D726",0.00643192757277103,0.832164059572208,0.0277117464973665,5.73000229200092e-05,0.133634966334734
"CbMPDiCbraya","D315","D727",0.00643192757277103,0.366021077990214,0,0.000113600682770622,0.627433393754245
"CbMPDiCbraya","D315","D728",0.00257954074283428,0.907732668942553,0,8.61759861030119e-05,0.0896016143285102
"CbMPDiCbraya","D315","D729",0.200449805179922,0.102391668086213,0,0.00415798637705618,0.693000540356809
"CbMPDiCbraya","D315","D730",0.00726277790511116,0.951143166101853,0,1.43250057300023e-05,0.0415797309873062
"CbMPDiCbraya","D315","D731",0.0104429291771717,0.659750309499443,0,1.43250057300023e-05,0.329792436317655
"CbMPDiCbraya","D315","D732",0.00743753688335367,0.507528765803135,0.215383761133116,0.000143964784670643,0.269505971395724
"CbMPDiCbraya","D315","D733",0.205821682328673,0.075580467708164,0,1.43250057300023e-05,0.718583524957433
"CbMPDiCbraya","D315","D734",0.00726277790511116,0.807007284094386,0.0665429458808648,7.16250286500115e-05,0.119115367090988
"CbMPDiCbraya","D315","D735",0.205821682328673,0.703204172568602,0.0182331774599755,4.29750171900069e-05,0.0726979926255597
"CbMPDiCbraya","D315","D736",0.0103856291542517,0.601834118506692,0.338677163346142,5.73000229200092e-05,0.0490457889699939
"CbMPDiCbraya","D315","D737",0.00159007563603025,0.808088388364879,0,0.000100280787024657,0.190221255212066
"CbMPDiCbraya","D315","D738",0.0037245014898006,0.885347912511918,0,5.68878670981821e-05,0.110870698131183
"CbMPDiCbraya","D315","D739",0.203988081595233,0.73743193651829,0,0,0.0585799818864772
"CbMPDiCbraya","D315","D740",0.00643192757277103,0.463629757421909,0.00272958303266087,0.000133011810805201,0.527075720161854
"CbMPDiCbraya","D316","D317",2.90175367079986e-05,0.891824496609793,0,0.00129169738561126,0.106854788467887
"CbMPDiCbraya","D316","D318",0.000235751753403666,0.913213235796933,0,0.00149593935876365,0.0850550730909
"CbMPDiCbraya","D316","D319",0.000518791791560987,0.894044319812935,0,0.00877322184843623,0.0966636665470677
"CbMPDiCbraya","D316","D320",0,0.884029402627213,0,0.00111568909186582,0.114854908280922
"CbMPDiCbraya","D316","D501",0,0.921401669981825,0,0.00078405149480914,0.0778142785233658
"CbMPDiCbraya","D316","D502",0,0.727231549019813,0.226685445333371,0.00128220887697277,0.0448007967698435
"CbMPDiCbraya","D316","D503",0,0.533733077728835,0,0.000717117686998236,0.465549804584167
"CbMPDiCbraya","D316","D504",0,0.913614184267371,0,0.000444120309875237,0.0859416954227537
"CbMPDiCbraya","D316","D505",0,0.424084408905447,0.208871271379801,0.000165644277515013,0.366878675437237
"CbMPDiCbraya","D316","D506",0,0.837300040697341,0.0541676038359297,0.00123009920483763,0.107302256261892
"CbMPDiCbraya","D316","D507",8.74100404999854e-05,0.844878107230189,0.0197033676733788,0.000938219511811637,0.134392895544121
"CbMPDiCbraya","D316","D508",0,0.522991007445422,0.163507577377449,0.00587698432053309,0.307624430856596
"CbMPDiCbraya","D316","D509",0,0.812770519925854,0.154085496320149,0.00144981081187346,0.0316941729421237
"CbMPDiCbraya","D316","D510",0,0.817078216176425,0,0.00013142413080709,0.182790359692767
"CbMPDiCbraya","D316","D511",0,0.813570446651454,0.14237656771847,0.000223643183071949,0.0438293424470037
"CbMPDiCbraya","D316","D512",0.000539028583083243,0.837976954007401,0,0.000308505367454206,0.161175512042062
"CbMPDiCbraya","D316","D513",0,0.87080298318172,0,0.000638205231290442,0.128558811586989
"CbMPDiCbraya","D316","D514",0.000796593032874782,0.314311103074156,0.0313107506175405,0.000740429111410107,0.652841124164019
"CbMPDiCbraya","D316","D515",0,0.544881338163934,0.13260094691584,0.00180866948681023,0.320709045433416
"CbMPDiCbraya","D316","D516",0,0.904035331120164,0,0.0019114140973398,0.0940532547824962
"CbMPDiCbraya","D316","D517",0,0.868983354993054,0,0.00105842809835465,0.129958216908592
"CbMPDiCbraya","D316","D518",0,0.948186146274953,0,0.000973484221115638,0.0508403695039313
"CbMPDiCbraya","D316","D519",0,0.945566250164676,0,0.000377162742251041,0.0540565870930729
"CbMPDiCbraya","D316","D520",0,0.95526262953412,0.000206808781419026,0.00863325673652699,0.0358973049479339
"CbMPDiCbraya","D316","D601",0.00374717635290104,0.898211845083009,0.00210713616782169,0.000949007704488073,0.0949848346917799
"CbMPDiCbraya","D316","D602",0.000684711983916553,0.92903961572037,0.00275442157146999,0.000510003602441076,0.0670112471218025
"CbMPDiCbraya","D316","D603",0,0.941724981779219,0.00134820443681824,0.000265238781022007,0.0566615750029411
"CbMPDiCbraya","D316","D604",0.00349983993964667,0.920834100149206,0.000199914322433243,2.91366801666618e-05,0.0754370089085472
"CbMPDiCbraya","D316","D605",0.237201713236794,0.256849755216015,0.00039714058776807,0.000462724153699205,0.505088666805724
"CbMPDiCbraya","D316","D606",0.00305935141749949,0.854987371587359,0.000920757322898084,0.000782515705499757,0.140250003966743
"CbMPDiCbraya","D316","D607",0.00562337927216573,0.927605795933982,0.000989564591579705,0.00137738395717754,0.0644038762450946
"CbMPDiCbraya","D316","D608",0.0048075522274992,0.939455581040869,0.000855179735189172,0.00196677703426197,0.0529149099621808
"CbMPDiCbraya","D316","D609",0.00339495347618078,0.816612229294577,0.073255716760212,0.000509987073617934,0.106227113395412
"CbMPDiCbraya","D316","D610",0.00167535910958305,0.920733461374159,0.00154273372415921,4.37050202499927e-05,0.076004740771849
"CbMPDiCbraya","D316","D611",0.236633547973544,0.687068003324498,0.00173839899060704,5.71753735635495e-05,0.0745028743377874
"CbMPDiCbraya","D316","D612",0.234404591940794,0.699022198191022,0.000184377112654416,5.82733603333236e-05,0.0663305593951959
"CbMPDiCbraya","D316","D613",0.0033944232394161,0.928523685423478,0,8.74100404999854e-05,0.0679944812966056
"CbMPDiCbraya","D316","D614",0.00167535910958305,0.941046650077278,0.00161700524349273,0.000541421342258599,0.0551195642273873
"CbMPDiCbraya","D316","D615",0.00506978234899916,0.894465263243922,0.0491031526426401,0.00125771441470542,0.050104087349733
"CbMPDiCbraya","D316","D616",0.00390431514233268,0.912155563716435,0,8.73888322951241e-05,0.0838527323089371
"CbMPDiCbraya","D316","D617",0.0033944232394161,0.944164207845668,0,0.000203956761166633,0.0522374121537497
"CbMPDiCbraya","D316","D618",0.0033944232394161,0.94008250417926,0.000260960334029228,0.00410016565900496,0.0521619465882896
"CbMPDiCbraya","D316","D619",0.000597301943416567,0.549724785184919,0.17293214791832,0.00035034668875217,0.276395418264592
"CbMPDiCbraya","D316","D620",0.233807289997378,0.707429203141253,0,0.000677953561120608,0.0580855533002491
"CbMPDiCbraya","D316","D621",0.00241709458468834,0.84033304676457,0,0.00156650644870448,0.155683352202037
"CbMPDiCbraya","D316","D622",0,0.507271117836962,0.187996737759791,0.00078837405122936,0.303943770352017
"CbMPDiCbraya","D316","D623",0.00488039392791585,0.933432143347709,0,0.00185090166132593,0.0598365610630488
"CbMPDiCbraya","D316","D624",0.240691952063154,0.699837523067802,0,0.000174203801636008,0.0592963210674083
"CbMPDiCbraya","D316","D625",0.2402801211983,0.641414537430837,0.019770185418057,0.000501716838714565,0.0980334391140919
"CbMPDiCbraya","D316","D626",0.00239079454384428,0.922661507776215,0.00104843473124631,0.000482341992927927,0.0734169209557664
"CbMPDiCbraya","D316","D627",0.00610413449491565,0.551502331970093,0.116213909668954,0.000276832870971132,0.325902790995066
"CbMPDiCbraya","D316","D628",0.00447248040558259,0.147612272220412,0.147385030212836,0.000207001325770519,0.700323215835399
"CbMPDiCbraya","D316","D629",0.00163165408933306,0.927864427164148,0,0.000396388508949887,0.0701075302375691
"CbMPDiCbraya","D316","D630",0.00476384720724921,0.918830317325063,0,0.000547152063994423,0.075858683403693
"CbMPDiCbraya","D316","D631",0,0.676560587678328,0.00228075303767189,0.000885458244110178,0.32027320103989
"CbMPDiCbraya","D316","D632",0.000684711983916553,0.947216817450621,0,0.00107943299877452,0.0510190375666883
"CbMPDiCbraya","D316","D633",0.239430669269543,0.444377997445586,0,0.000218525101249964,0.315972808183621
"CbMPDiCbraya","D316","D634",0.00176276915008304,0.876130021078194,0.0343764920601607,0.000462756821339569,0.0872679608902225
"CbMPDiCbraya","D316","D635",0.00450161708574925,0.891482028568375,0.00197893974123496,0.000423762446773129,0.101613652157868
"CbMPDiCbraya","D316","D636",0.000597301943416567,0.950966796406647,0,0.00149959987670868,0.0469363017732278
"CbMPDiCbraya","D316","D637",0.236633547973544,0.481417661162929,0,0.000451107643401315,0.281497683220126
"CbMPDiCbraya","D316","D638",0.00167535910958305,0.639314856080143,0,0.000115827801577279,0.358893957008697
"CbMPDiCbraya","D316","D639",0.238900282105872,0.570158597787644,0.0489775271438519,0.000191173787198324,0.141772419175433
"CbMPDiCbraya","D316","D640",0.00846420558841526,0.864896840043269,0,0.000145683400833309,0.126493270967482
"CbMPDiCbraya","D316","D701",0.0109555342098894,0.872189165380539,0,2.91366801666618e-05,0.116826163729405
"CbMPDiCbraya","D316","D702",0.00639550129658227,0.916404178699646,0.00154433649688325,7.23127830322622e-05,0.075583670723856
"CbMPDiCbraya","D316","D703",0.245097753561959,0.511172642213085,0.0190267045790211,0.000897019137877977,0.223805880508056
"CbMPDiCbraya","D316","D704",0.0129221176539145,0.586136371340883,0.0999019103485855,1.45683400833309e-05,0.301025032316534
"CbMPDiCbraya","D316","D705",0.0082019754669153,0.927907238804238,0,0.000159913414778723,0.0637308723140679
"CbMPDiCbraya","D316","D706",0.384591869023738,0.538527279171068,0,2.81593591379396e-05,0.0768526924460559
"CbMPDiCbraya","D316","D707",0.00754640016316541,0.574213188099541,0,0.000247241807625916,0.417993169929667
"CbMPDiCbraya","D316","D708",0.241353690160543,0.418291516412699,0,0.000161651209730572,0.340193142217027
"CbMPDiCbraya","D316","D709",0.242009265464293,0.225039651966552,0.186939330400256,0.000657181437307711,0.345354570731591
"CbMPDiCbraya","D316","D710",0.242096675504793,0.650583164874897,0.0003148073951119,0.000145683400833309,0.106859668824365
"CbMPDiCbraya","D316","D711",0.00838223510977709,0.364362162787507,0.330064125377622,8.74100404999854e-05,0.297104066684594
"CbMPDiCbraya","D316","D712",0.0107873143777575,0.429185817981845,0.0384578949674764,0.000217442193351859,0.521351530479569
"CbMPDiCbraya","D316","D713",0.241543078581626,0.673139381391595,0,0.000660359088758005,0.0846571809380207
"CbMPDiCbraya","D316","D714",0.00606042947466566,0.884397924061734,0,5.74484493691193e-05,0.109484198014231
"CbMPDiCbraya","D316","D715",0.00506978234899916,0.87673464762692,0.00035818757089129,0.000203956761166633,0.117633425692023
"CbMPDiCbraya","D316","D716",0.0126598875324146,0.614963840090434,0.0152982195998632,1.45683400833309e-05,0.357063484437205
"CbMPDiCbraya","D316","D717",0.244646535842816,0.188916005953932,0,2.91366801666618e-05,0.566408321523086
"CbMPDiCbraya","D316","D718",0.00734244340199878,0.930301608471937,0,0.00016025174091664,0.0621956963851477
"CbMPDiCbraya","D316","D719",0.00957139943474841,0.888263683948073,0,8.69194659937021e-05,0.102077997151185
"CbMPDiCbraya","D316","D720",0.243830307974709,0.0402758346107753,0.361709385771628,2.91366801666618e-05,0.35415533496272
"CbMPDiCbraya","D316","D721",0.241892718743626,0.156957291053381,0,2.91366801666618e-05,0.601120853522826
"CbMPDiCbraya","D316","D722",0.00957139943474841,0.933651190127714,0,0.00016025174091664,0.056617158696621
"CbMPDiCbraya","D316","D723",0.0112904635645815,0.615607882170251,7.52581354044372e-05,0.000145683400833309,0.372880712728929
"CbMPDiCbraya","D316","D724",0.240344324055791,0.715041366107633,0,0.000188927238971926,0.0444253825976044
"CbMPDiCbraya","D316","D725",0.00655575303749891,0.861528997607185,0,0.000202193358185402,0.131713055997131
"CbMPDiCbraya","D316","D726",0.00977535619591504,0.799630451758946,0.0279191099394798,0.000243043549933423,0.162432038555726
"CbMPDiCbraya","D316","D727",0.00957139943474841,0.903473095129605,0,0.00017424362562351,0.0867812618100225
"CbMPDiCbraya","D316","D728",0.00384604178199936,0.892557233552585,0,0.0015287370467119,0.102067987618703
"CbMPDiCbraya","D316","D729",0.239867719472043,0.673361939561101,0,0.00062066430556004,0.086149676661296
"CbMPDiCbraya","D316","D730",0.00977535619591504,0.941982038059547,0,1.45683400833309e-05,0.0482280374044551
"CbMPDiCbraya","D316","D731",0.0116983770869147,0.653413844801723,0,1.45683400833309e-05,0.334873209771278
"CbMPDiCbraya","D316","D732",0.00846414448565779,0.477909301991267,0.209135688316151,0.00116531954166927,0.303325545665255
"CbMPDiCbraya","D316","D733",0.243611782873459,0.686290683505142,0,0.00015902954646645,0.0699385040749324
"CbMPDiCbraya","D316","D734",0.00977535619591504,0.537510873171411,0.332687518328406,2.91366801666618e-05,0.119997115624101
"CbMPDiCbraya","D316","D735",0.244456746598293,0.414424436842654,0.0184405409020887,3.0784731611888e-05,0.322647490925353
"CbMPDiCbraya","D316","D736",0.0111010751434981,0.543618068185084,0.338730601740525,2.87672382488333e-05,0.106521487692644
"CbMPDiCbraya","D316","D737",0.00675970979866554,0.79398658722648,0,0.000565279732497807,0.198688423242357
"CbMPDiCbraya","D316","D738",0.00754640016316541,0.865521979539013,0,2.84811899915061e-05,0.12690313910783
"CbMPDiCbraya","D316","D739",0.243378689432126,0.633784072051576,0,2.91366801666618e-05,0.122808101836132
"CbMPDiCbraya","D316","D740",0.00828938550741528,0.502962968087616,0.0027441513727442,0.000117665639391712,0.485885829392833
"CbMPDiCbraya","D317","D318",0.000158941162871344,0.899356742579517,0,0.00162240454293711,0.0988619117146745
"CbMPDiCbraya","D317","D319",0,0.89036994894133,0,0.00200541156229445,0.107624639496376
"CbMPDiCbraya","D317","D320",0,0.894814259396819,0,0.00252913132388082,0.1026566092793
"CbMPDiCbraya","D317","D501",0,0.920620009707676,0,0.000317790753948674,0.0790621995383756
"CbMPDiCbraya","D317","D502",0.000411102246538884,0.723154384339552,0.233634711532766,0.00148266839422762,0.0413171334869155
"CbMPDiCbraya","D317","D503",0,0.625434459735879,0,0.00311648212117799,0.371449058142943
"CbMPDiCbraya","D317","D504",0.00061051128050755,0.888482605048566,0,0.000454258071978359,0.110452625598948
"CbMPDiCbraya","D317","D505",0.000199608766817039,0.525606092834833,0.215820537579196,0.000496784365295737,0.257876976453858
"CbMPDiCbraya","D317","D506",0.000303433129118021,0.816802694089803,0.0553111486462022,0.00142846609070976,0.126154258044167
"CbMPDiCbraya","D317","D507",0.000462374291989365,0.821202166469571,0.134354132071589,0.00125676098507895,0.0427245661817712
"CbMPDiCbraya","D317","D508",0,0.110364784310005,0.170456843576844,0.00151152364261102,0.717666848470539
"CbMPDiCbraya","D317","D509",0.000143457674324631,0.748036928844508,0.170397092044056,0.00279722066693785,0.0786253007701736
"CbMPDiCbraya","D317","D510",0,0.802910806653556,0.158663556692346,0.000333616162914682,0.0380920204911827
"CbMPDiCbraya","D317","D511",0.000303433129118021,0.766323183692476,0.149325833917866,0.000483816808184831,0.0835637324523552
"CbMPDiCbraya","D317","D512",0.000303433129118021,0.823254445865346,0,0.000391223721517122,0.176050897284019
"CbMPDiCbraya","D317","D513",0.000303433129118021,0.846088347292936,0,0.000735079680028506,0.152873139897917
"CbMPDiCbraya","D317","D514",0.000462374291989365,0.428079887232181,0.0332508884606877,0.011742478588211,0.52646437142693
"CbMPDiCbraya","D317","D515",0.00286970897407904,0.626887419604839,0.138813805608792,0.0126677056446856,0.218761360167604
"CbMPDiCbraya","D317","D516",0.000303433129118021,0.893338839793336,0,0.00154458474113165,0.104813142336414
"CbMPDiCbraya","D317","D517",0.000303433129118021,0.851615472096436,0,0.00114023309971239,0.146940861674734
"CbMPDiCbraya","D317","D518",0.000303433129118021,0.93550693742938,0,0.00111440188360242,0.0630752275578993
"CbMPDiCbraya","D317","D519",0.000303433129118021,0.916554897649004,0,0.000389632594681335,0.0827520366271968
"CbMPDiCbraya","D317","D520",0.000303433129118021,0.912291784915925,0.000206808781419026,0.00987645665647411,0.0773215165170638
"CbMPDiCbraya","D317","D601",0.00395336587057502,0.799054429850344,0.00210713616782169,0.00141788323724099,0.193467184874018
"CbMPDiCbraya","D317","D602",0.000462374291989365,0.888717774763132,0.00275442157146999,0.000440110026193874,0.107625319347215
"CbMPDiCbraya","D317","D603",0.000303433129118021,0.874534213083682,0.0500194882631862,0.000454024253738929,0.0746888412702746
"CbMPDiCbraya","D317","D604",0.00488589669770637,0.918765513543059,0.000199914322433243,0.000361060313451541,0.07578761512335
"CbMPDiCbraya","D317","D605",0.00333776442029823,0.915375083699755,0.00197311297164634,0.00195377632975466,0.0773602625785462
"CbMPDiCbraya","D317","D606",0.00274360118196407,0.849772012847577,0.000920757322898084,0.00224852432600788,0.144315104321553
"CbMPDiCbraya","D317","D607",0.00736117155729251,0.658500076750417,0.26190258507965,0.000261173951800128,0.0719749926608411
"CbMPDiCbraya","D317","D608",0.00455149693677032,0.93240665946808,0.000855179735189172,0.00140365864379005,0.0607830052161706
"CbMPDiCbraya","D317","D609",0.00400295842212551,0.828909004974643,0.0702014022061028,0.000419690398481073,0.0964669439986474
"CbMPDiCbraya","D317","D610",0.00151716564559011,0.913014993304467,0.00154273372415921,0.000317033636568975,0.0836080736892151
"CbMPDiCbraya","D317","D611",0.00472670514416356,0.732019901427674,0.00173839899060704,0.000401998405933352,0.261112996031622
"CbMPDiCbraya","D317","D612",0.000503175001160305,0.553651823405672,0.292474553269488,0.000349527407281625,0.153020920916399
"CbMPDiCbraya","D317","D613",0.00446909119692461,0.806012858455329,0,0.000498631860529628,0.189019418487216
"CbMPDiCbraya","D317","D614",0.00151716564559011,0.886816543381676,0.0229806648634979,0.000422776352343089,0.0882628497568933
"CbMPDiCbraya","D317","D615",0.00504560181713504,0.699445204255268,0.233038107155751,0.000361883499107312,0.0621092032727392
"CbMPDiCbraya","D317","D616",0.00505721881863368,0.563936304245892,0.232486609457552,0.000506915814781927,0.19801295166314
"CbMPDiCbraya","D317","D617",0.00364119754941625,0.8952608172337,0,0.000756406938284404,0.1003415782786
"CbMPDiCbraya","D317","D618",0.00344521867548674,0.909318868384488,0.000260960334029228,0.000322389382039711,0.0866525632239566
"CbMPDiCbraya","D317","D619",0.000148038490007402,0.627058447310507,0.179778959163298,0.00133402812115267,0.191680526915035
"CbMPDiCbraya","D317","D620",0.000303433129118021,0.901932698813576,0,0.000316350881974751,0.097447517175331
"CbMPDiCbraya","D317","D621",0.00167610680846145,0.831798356277957,0,0.000910112396768592,0.165615424516812
"CbMPDiCbraya","D317","D622",0.000462374291989365,0.620927418001449,0.188004663547115,0.000541429645919491,0.190064114513528
"CbMPDiCbraya","D317","D623",0.00649693171520305,0.912327328309001,0,0.00132281678957892,0.0798529231862172
"CbMPDiCbraya","D317","D624",0.0129898277655762,0.759495838084644,0,0.000229198602373485,0.227285135547407
"CbMPDiCbraya","D317","D625",0.00551959311062305,0.685758777933886,0.216999638931353,0.000173390359496012,0.0915485996646419
"CbMPDiCbraya","D317","D626",0.00151716564559011,0.410273725307748,0.00535998965734528,0.000508261799710681,0.582340857589606
"CbMPDiCbraya","D317","D627",0.00485493006588834,0.656095529813101,0.117828439938366,0.00111794328353848,0.220103156899106
"CbMPDiCbraya","D317","D628",0.00455149693677032,0.576462348349092,0.154334296412231,0.000404901140711483,0.264246957161194
"CbMPDiCbraya","D317","D629",0.000303433129118021,0.547000450927232,0.245036817331834,0.000231187145994683,0.207428111465821
"CbMPDiCbraya","D317","D630",0.0038001387122876,0.911169641183092,0,0.000277719136673732,0.0847525009679468
"CbMPDiCbraya","D317","D631",0.00335855073447094,0.510238994741475,0.152558356607698,0.000371282638905313,0.333472815277451
"CbMPDiCbraya","D317","D632",0.000462374291989365,0.86370179972846,0,0.000422851890403508,0.135412974089147
"CbMPDiCbraya","D317","D633",0.00824069622304702,0.238075344379088,0.296236541051473,0.000292773543298126,0.457154644803094
"CbMPDiCbraya","D317","D634",0.00151716564559011,0.23204915373906,0.219554706892127,0.000433107497374915,0.546445866225848
"CbMPDiCbraya","D317","D635",0.00678166699521718,0.814730549661861,0.00565340418080432,0.00109897788435362,0.171735401277764
"CbMPDiCbraya","D317","D636",0.000303433129118021,0.915964757280498,0,0.0014665262217085,0.0822652833686753
"CbMPDiCbraya","D317","D637",0.0038434863021616,0.255801716959855,0.311375337861351,0.000449048341744889,0.428530410534887
"CbMPDiCbraya","D317","D638",0.00151716564559011,0.715182496562462,0.154720122518918,0.000446840629224563,0.128133374643805
"CbMPDiCbraya","D317","D639",0.00505721881863368,0.832843353629317,0.049430122352996,0.00203223169767317,0.11063707350138
"CbMPDiCbraya","D317","D640",0.0165443301352445,0.376263783889512,0,0.000302722662559878,0.606889163312683
"CbMPDiCbraya","D317","D701",0.0158367002547777,0.201283242823392,0.318468524666103,0.00020266950688724,0.46420886274884
"CbMPDiCbraya","D317","D702",0.00567853427349439,0.905951682756344,0.00158768408675725,0.00108133821251985,0.0857007606708847
"CbMPDiCbraya","D317","D703",0.0121084267714715,0.809251108997427,0.00254832736895289,0.000188480599129017,0.17590365626302
"CbMPDiCbraya","D317","D704",0.0180181481909606,0.788773259062031,0.0999563711182416,0.000144491966246677,0.0931077296625197
"CbMPDiCbraya","D317","D705",0.00936307941278465,0.858722364604789,0,0.00017273281145825,0.131741823170968
"CbMPDiCbraya","D317","D706",0.0196798058027974,0.54769318350051,0.373854168378112,0.00057954439806049,0.05819329792052
"CbMPDiCbraya","D317","D707",0.00567853427349439,0.489785638833815,0,0.000375595721021733,0.504160231171669
"CbMPDiCbraya","D317","D708",0.0113281701537395,0.245141503433275,0,0.000176427584041203,0.743353898828945
"CbMPDiCbraya","D317","D709",0.00952202057565599,0.182057909724228,0.196081086037442,0.000173594036299824,0.612165389626375
"CbMPDiCbraya","D317","D710",0.009652063345278,0.566168647384032,0.33262319086812,0.000202148983171221,0.0913539494193992
"CbMPDiCbraya","D317","D711",0.0101941372306643,0.579698492080948,0.337440732905247,0.000391692795073043,0.0722749449880676
"CbMPDiCbraya","D317","D712",0.0168390575340971,0.419406190908378,0.0383513160940692,0.000330880567323127,0.525072554896133
"CbMPDiCbraya","D317","D713",0.00839498323893192,0.515170772816171,0.315127802756584,0.00032585423340396,0.16098058695491
"CbMPDiCbraya","D317","D714",0.00567853427349439,0.604247475629093,0.264503877022053,0.000229427273854049,0.125340685801506
"CbMPDiCbraya","D317","D715",0.00706565714946249,0.671732041821453,0.000430433554014628,0.000289934503484959,0.320481932971585
