OTUID	Kingdom	Phylum	Class	Order	Family	Genus
OTU_465	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Thermotomaculum
OTU_459	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_466	Bacteria	Dependentiae	Babeliae	Babeliales	uncultured__bacterium	uncultured__bacterium
OTU_468	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_469	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus
OTU_467	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	Izimaplasma
OTU_474	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	uncultured__actinobacterium
OTU_470	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter
OTU_472	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
OTU_473	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Candidatus__Marispirochaeta
OTU_471	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7__clade
OTU_475	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella
OTU_477	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	Izimaplasma
OTU_482	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_483	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_476	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	uncultured	marine__sediment__metagenome
OTU_479	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	uncultured
OTU_478	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)__clade
OTU_487	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_481	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Thermotomaculum
OTU_480	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Hydrogenophilaceae	Thiobacillus
OTU_486	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Thauera
OTU_488	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_489	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_484	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
OTU_490	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_492	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
OTU_491	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_493	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium
OTU_485	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU_494	Bacteria	Latescibacterota	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_495	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas
OTU_496	Bacteria	Caldatribacteriota	JS1	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_498	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	SC103
OTU_501	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_503	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_497	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
OTU_504	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	uncultured
OTU_500	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_505	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
OTU_507	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Thermotomaculum
OTU_499	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	Izimaplasma
OTU_508	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
OTU_506	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta__2
OTU_511	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_512	Bacteria	Spirochaetota	Brevinematia	Brevinematales	Brevinemataceae	Brevinema
OTU_502	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_510	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_509	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga
OTU_513	Bacteria	Spirochaetota	Brevinematia	Brevinematales	Brevinemataceae	Brevinema
OTU_514	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured
OTU_518	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_516	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_522	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured
OTU_515	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_519	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_521	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured
OTU_520	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_517	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_525	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
OTU_524	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	uncultured__bacterium	uncultured__bacterium
OTU_531	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_529	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_530	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_527	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_523	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU_526	Bacteria	Zixibacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_533	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_536	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_528	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Catenococcus
OTU_532	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_535	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_537	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_539	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_538	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_540	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus
OTU_541	Bacteria	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans
OTU_542	Bacteria	Zixibacteria	uncultured__candidate__division__TA06__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_534	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_545	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured
OTU_543	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
OTU_546	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
OTU_547	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_548	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_544	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
OTU_550	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_552	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_549	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_553	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_556	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_551	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
OTU_559	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_557	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_554	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_555	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_560	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_562	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_558	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_563	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_564	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_561	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_565	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_568	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus
OTU_566	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_570	Bacteria	Myxococcota	Polyangia	UASB-TL25	uncultured__bacterium	uncultured__bacterium
OTU_569	Bacteria	Firmicutes	Bacilli	Haloplasmatales	Haloplasmataceae	Haloplasma
OTU_567	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrorhabdus
OTU_573	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia
OTU_575	Bacteria	Latescibacterota	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_572	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__Firmicutes__bacterium
OTU_571	Bacteria	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans
OTU_576	Bacteria	Actinobacteriota	WCHB1-81	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_574	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiohalocapsa
OTU_577	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	metagenome
OTU_578	Bacteria	Verrucomicrobiota	Chlamydiae	LD1-PA32	uncultured__sediment__bacterium	uncultured__bacterium
OTU_579	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
OTU_584	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	uncultured__bacterium
OTU_582	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Dechloromonas
OTU_583	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
OTU_585	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured
OTU_581	Bacteria	Zixibacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_587	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Haloferula
OTU_586	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
OTU_589	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_580	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas
OTU_588	Bacteria	Zixibacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_593	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_591	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_592	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_590	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_598	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	uncultured__bacterium	uncultured__bacterium
OTU_597	Bacteria	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	Caldithrix
OTU_594	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_599	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__bacterium
OTU_595	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_600	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_602	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_596	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_601	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_603	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_605	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_608	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_604	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_611	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum
OTU_609	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_610	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_606	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_607	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_612	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_613	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_614	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter
OTU_618	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter
OTU_616	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_619	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella
OTU_617	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_620	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_621	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_615	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Jeotgalicoccus
OTU_623	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azospira
OTU_629	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_622	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia
OTU_627	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus
OTU_625	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_624	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU_630	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus
OTU_628	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_626	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU_631	Bacteria	Actinobacteriota	WCHB1-81	uncultured__actinobacterium	uncultured__bacterium	uncultured__bacterium
OTU_632	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	uncultured__bacterium
OTU_633	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Simplicispira
OTU_635	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter
OTU_634	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas
OTU_636	Bacteria	Zixibacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_638	Bacteria	Zixibacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_639	Bacteria	Proteobacteria	Gammaproteobacteria	Halothiobacillales	Halothiobacillaceae	uncultured
OTU_641	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Thauera
OTU_637	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
OTU_642	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
OTU_643	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
OTU_644	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
OTU_645	Bacteria	Latescibacterota	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_649	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	uncultured__Rubrobacteraceae__bacterium
OTU_647	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina
OTU_640	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	uncultured
OTU_650	Bacteria	MBNT15	uncultured__delta__proteobacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_646	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
OTU_648	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas
OTU_651	Bacteria	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans
OTU_654	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
OTU_652	Bacteria	Zixibacteria	uncultured__organism	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_653	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium
OTU_655	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella
OTU_657	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	uncultured__bacterium
OTU_656	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	uncultured__bacterium
OTU_658	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
OTU_659	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae1	Alcanivorax
OTU_660	Bacteria	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans
OTU_661	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	uncultured	marine__sediment__metagenome
OTU_662	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria__Incertae__Sedis	Unknown__Family	uncultured
OTU_666	Bacteria	Verrucomicrobiota	Chlamydiae	LD1-PA32	uncultured__organism	uncultured__bacterium
OTU_664	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	uncultured__actinobacterium
OTU_663	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	uncultured__bacterium	uncultured__bacterium
OTU_668	Bacteria	SAR324__clade(Marine__group__B)	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_665	Bacteria	Actinobacteriota	WCHB1-81	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_667	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_670	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_669	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_672	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	uncultured__bacterium
OTU_671	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	bacterium__enrichment__culture__clone__AOM-SR-B4
OTU_675	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_674	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrorhabdus
OTU_677	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	Cloacimonadaceae	Candidatus__Cloacimonas
OTU_678	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__bacterium
OTU_679	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
OTU_676	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter
OTU_680	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	SC103
OTU_681	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_673	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	GoM-GC232-4463-Bac1	uncultured__bacterium
OTU_685	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_682	Bacteria	Dependentiae	Babeliae	Babeliales	uncultured__bacterium	uncultured__bacterium
OTU_683	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	GoM-GC232-4463-Bac1	uncultured__bacterium
OTU_684	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_686	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_690	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_687	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	uncultured__bacterium	uncultured__bacterium
OTU_692	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	SC103
OTU_688	Bacteria	Acidobacteriota	d142	uncultured__organism	uncultured__bacterium	uncultured__bacterium
OTU_689	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium__enrichment__culture__clone__R4-81B
OTU_693	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_694	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_695	Bacteria	Firmicutes	Clostridia	Clostridia__vadinBB60__group	uncultured__bacterium	uncultured__bacterium
OTU_699	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_697	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	uncultured__bacterium
OTU_701	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
OTU_698	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_700	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU_705	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_691	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
OTU_696	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_702	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_704	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_707	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	uncultured__bacterium	uncultured__bacterium
OTU_703	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_706	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_708	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_710	Bacteria	Marinimicrobia__(SAR406__clade)	uncultured__eubacterium__AB16	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_709	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU_711	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium__enrichment__culture__clone__R4-81B
