id	node.degree	node.betw	node.stress	node.evcent	Clustering.Coefficient	No..module	Zi	Pi	Group	Kingdom	Phylum	Class	Order	Family	Genus
OTU_561	14	1.79589085912919	2.35894818318741	0.17753648558333	0	M3	1.40419457868217	0.73469387755102	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_562	5	0.0654914442573363	0.0312473795994658	0.125216178790687	0	M7	1.74865761892032	0	D3	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_563	7	1.17202735403329	1.43819577867811	0.190704647223249	0	M5	-0.145864991497894	0.73469387755102	D5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_565	11	1.27061274133413	1.66109764124744	0.173778406602334	0	M6	0.420084025208403	0.776859504132231	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_572	3	3.48743918591075	3.50265644258487	0.00560756509125238	0	M1	0.669438681395203	0	D3	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__Firmicutes__bacterium
OTU_60	7	1.0342871306552	1.07092570590089	0.0174745666500924	0.0952380952380952	M2	-0.0924967100822096	0.448979591836735	D1	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	uncultured__bacterium
OTU_600	7	0.222825510239757	0.509223855153752	0.124673821591846	0	M5	1.25604341134952	0.448979591836735	D6	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_605	8	0.221905204687068	0.540452967185489	0.121227023909678	0	M5	0.146051559459246	0.71875	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_611	4	0.0763598962756488	-0.0937382309974794	0.0469814105217573	0	M5	0.701047485404383	0	D6	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum
OTU_632	4	0.0241472440776671	-0.367346271603184	4.84661052613294e-08	0.333333333333333	M4	1.3337718577107	0	D0	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	uncultured__bacterium
OTU_634	10	0.428976174230966	0.645356368129486	1.49270328279286e-07	0.222222222222222	M2	0.0381083752191085	0	D0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas
OTU_645	28	0.0573378917568212	0.277229550516133	0.00013012903517487	0.26984126984127	M1	0.663299418821833	0	D0	Bacteria	Latescibacterota	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_672	14	0.0407938282777568	-0.000155446458404283	0.005526099268739	0.351648351648352	M2	1.64181660395922	0	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	uncultured__bacterium
OTU_689	3	0.183553165690901	0.108910484536448	0.0028393315192361	0	M2	-0.477899668758083	0	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium__enrichment__culture__clone__R4-81B
OTU_706	5	0.212394381933333	0.288217831544536	0.078750184049465	0	M3	0.530473507502152	0.32	D6	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_737	9	1.12181606630828	1.47372296905702	0.153676991313731	0	M5	0.701047485404383	0.716049382716049	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_741	4	0.216555267135246	0.30194824316973	0.0900506662646688	0	M5	0.729324957489473	0.375	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_743	7	2.7703694152438	1.9300044134504	0.0492218296683858	0	M1	1.96790939793051	0.244897959183674	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_747	6	0.47360532910085	1.02482214169279	0.172887993648256	0	M2	1.42587956368008	0.277777777777778	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_757	14	4.75187374819857	4.65403068794344	0.335522969725737	0	M1	3.04557406822579	0.602040816326531	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_763	7	2.15275739997135	0.967357688719126	0.021579811632	0	M5	3.31406862443396	0	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_768	7	0.987403537474995	0.696243096909579	0.0752387626906568	0	M4	1.50162513590459	0.448979591836735	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_770	10	1.45094985220079	1.06173891417679	0.135858749824809	0	M2	1.70057913878354	0.68	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_785	10	1.30972382353754	1.64428196553804	0.175032800032503	0	M6	1.26025207562521	0.7	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_785	4	0.620751624728509	0.405821618617325	0.0928563567761566	0	M3	0.372422649871066	0.375	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_796	21	4.60018097390479	5.44794336233132	0.0111108059211483	0.20952380952381	M2	2.99072695932477	0	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_797	11	3.05532028668864	2.75395422644735	0.00383722407764239	0.2	M2	0.871010686607473	0.165289256198347	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium__enrichment__culture__clone__R4-81B
OTU_798	13	1.00271361764411	0.891343755978471	0.00748162206280609	0.243589743589744	M2	1.44911512462128	0	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_799	17	0.914129576700655	0.792413419841758	0.0122854352425568	0.257352941176471	M2	2.02721956263509	0.110726643598616	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_800	18	1.20528733657608	1.32344928719557	0.00591387103126903	0.176470588235294	M2	2.21992104197303	0.104938271604938	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	uncultured__Firmicutes__bacterium
OTU_801	14	0.55654758826797	0.37260920887984	0.00386606530563437	0.274725274725275	M2	1.64181660395922	0	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	uncultured__bacterium
OTU_802	5	1.52170049278758	2.03605957183707	0.000935802870990228	0.2	M2	-0.0924967100822096	0	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_822	15	0.463225103723511	0.360914291735833	0.135132930156253	0.285714285714286	M1	0.687372458543546	0	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_824	8	0.260258788578779	0.795090342213499	0.1593858804434	0	M4	1.13389341902768	0.6875	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_848	31	0.0973993430648514	0.0171542848303939	0.100652837225525	0.421505376344086	M3	0.419192779505189	0	D0	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__Firmicutes__bacterium
OTU_9	5	0.751919944459027	0.842513768458233	0.0607036183873147	0	M2	1.42587956368008	0	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_90	24	0.294416833992627	-0.167787692043541	0.0563945179030522	0.391304347826087	M3	0.04315219789024	0	D0	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	metagenome
OTU_912	8	0.823756936779235	0.675323276045044	0.103054461657426	0	M7	1.74865761892032	0.53125	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_941	63	1.3641635308554	1.68198214443634	0.182871688084572	0.456733230926779	M3	2.13823543831639	0	D0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_948	6	0.0855936909334628	0.282212233076894	0.120776545751785	0	M5	-0.40894436648589	0.722222222222222	D6	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_952	5	0.988292762016232	1.61131750696991	8.45211067883656e-05	0.1	M2	-0.285198189420146	0.32	D1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Mangrovibacterium
