otu_id	count	project_id	sample_id	run_id	nreads	classification
OTU_126	2	D0	D004	D004	33121	D0
OTU_1267	16	D0	D004	D004	33121	D0
OTU_1270	1	D0	D004	D004	33121	D0
OTU_1271	2	D0	D004	D004	33121	D0
OTU_1272	6	D0	D004	D004	33121	D0
OTU_1273	3	D0	D004	D004	33121	D0
OTU_1274	2	D0	D004	D004	33121	D0
OTU_1275	8	D0	D004	D004	33121	D0
OTU_1276	4	D0	D004	D004	33121	D0
OTU_1279	5	D0	D004	D004	33121	D0
OTU_1281	1	D0	D004	D004	33121	D0
OTU_129	9	D0	D004	D004	33121	D0
OTU_1291	1	D0	D004	D004	33121	D0
OTU_1292	1	D0	D004	D004	33121	D0
OTU_1296	1	D0	D004	D004	33121	D0
OTU_1303	1	D0	D004	D004	33121	D0
OTU_131	112	D0	D004	D004	33121	D0
OTU_1310	1	D0	D004	D004	33121	D0
OTU_132	21	D0	D004	D004	33121	D0
OTU_1322	3	D0	D004	D004	33121	D0
OTU_1323	4	D0	D004	D004	33121	D0
OTU_1324	1	D0	D004	D004	33121	D0
OTU_1325	2	D0	D004	D004	33121	D0
OTU_1326	2	D0	D004	D004	33121	D0
OTU_1327	3	D0	D004	D004	33121	D0
OTU_1328	1	D0	D004	D004	33121	D0
OTU_1329	4	D0	D004	D004	33121	D0
OTU_133	1	D0	D004	D004	33121	D0
OTU_1330	1	D0	D004	D004	33121	D0
OTU_1331	1	D0	D004	D004	33121	D0
OTU_134	9	D0	D004	D004	33121	D0
OTU_1341	2	D0	D004	D004	33121	D0
OTU_1345	2	D0	D004	D004	33121	D0
OTU_1346	2	D0	D004	D004	33121	D0
OTU_136	89	D0	D004	D004	33121	D0
OTU_1364	1	D0	D004	D004	33121	D0
OTU_1365	1	D0	D004	D004	33121	D0
OTU_137	77	D0	D004	D004	33121	D0
OTU_138	37	D0	D004	D004	33121	D0
OTU_1380	1	D0	D004	D004	33121	D0
OTU_1381	4	D0	D004	D004	33121	D0
OTU_1382	1	D0	D004	D004	33121	D0
OTU_1383	8	D0	D004	D004	33121	D0
OTU_1384	1	D0	D004	D004	33121	D0
OTU_1385	5	D0	D004	D004	33121	D0
OTU_1386	2	D0	D004	D004	33121	D0
OTU_1387	4	D0	D004	D004	33121	D0
OTU_1388	5	D0	D004	D004	33121	D0
OTU_1389	3	D0	D004	D004	33121	D0
OTU_139	22	D0	D004	D004	33121	D0
OTU_1390	1	D0	D004	D004	33121	D0
OTU_1391	3	D0	D004	D004	33121	D0
OTU_1392	2	D0	D004	D004	33121	D0
OTU_1394	1	D0	D004	D004	33121	D0
OTU_1395	1	D0	D004	D004	33121	D0
OTU_1398	3	D0	D004	D004	33121	D0
OTU_140	2	D0	D004	D004	33121	D0
OTU_1400	3	D0	D004	D004	33121	D0
OTU_1401	1	D0	D004	D004	33121	D0
OTU_1404	6	D0	D004	D004	33121	D0
OTU_1407	3	D0	D004	D004	33121	D0
OTU_1409	4	D0	D004	D004	33121	D0
OTU_141	10	D0	D004	D004	33121	D0
OTU_1410	3	D0	D004	D004	33121	D0
OTU_1411	1	D0	D004	D004	33121	D0
OTU_1418	3	D0	D004	D004	33121	D0
OTU_1423	1	D0	D004	D004	33121	D0
OTU_1425	1	D0	D004	D004	33121	D0
OTU_1426	2	D0	D004	D004	33121	D0
OTU_1427	1	D0	D004	D004	33121	D0
OTU_143	21	D0	D004	D004	33121	D0
OTU_1431	1	D0	D004	D004	33121	D0
OTU_1436	1	D0	D004	D004	33121	D0
OTU_144	2	D0	D004	D004	33121	D0
OTU_1448	1	D0	D004	D004	33121	D0
OTU_145	40	D0	D004	D004	33121	D0
OTU_1458	2	D0	D004	D004	33121	D0
OTU_146	2	D0	D004	D004	33121	D0
OTU_1464	1	D0	D004	D004	33121	D0
OTU_1468	2	D0	D004	D004	33121	D0
OTU_147	27	D0	D004	D004	33121	D0
OTU_1475	1	D0	D004	D004	33121	D0
OTU_1477	4	D0	D004	D004	33121	D0
OTU_1478	1	D0	D004	D004	33121	D0
OTU_148	41	D0	D004	D004	33121	D0
OTU_1497	2	D0	D004	D004	33121	D0
OTU_15	76	D0	D004	D004	33121	D0
OTU_150	9	D0	D004	D004	33121	D0
OTU_1506	1	D0	D004	D004	33121	D0
OTU_1509	1	D0	D004	D004	33121	D0
OTU_1512	4	D0	D004	D004	33121	D0
OTU_1513	1	D0	D004	D004	33121	D0
OTU_1514	5	D0	D004	D004	33121	D0
OTU_1515	3	D0	D004	D004	33121	D0
OTU_1516	3	D0	D004	D004	33121	D0
OTU_1517	1	D0	D004	D004	33121	D0
OTU_1518	5	D0	D004	D004	33121	D0
OTU_1519	2	D0	D004	D004	33121	D0
OTU_152	6	D0	D004	D004	33121	D0
OTU_1520	2	D0	D004	D004	33121	D0
OTU_1521	3	D0	D004	D004	33121	D0
OTU_1522	3	D0	D004	D004	33121	D0
OTU_1523	3	D0	D004	D004	33121	D0
OTU_1524	2	D0	D004	D004	33121	D0
OTU_1525	4	D0	D004	D004	33121	D0
OTU_1526	2	D0	D004	D004	33121	D0
OTU_1527	1	D0	D004	D004	33121	D0
OTU_1528	2	D0	D004	D004	33121	D0
OTU_1529	1	D0	D004	D004	33121	D0
OTU_153	1	D0	D004	D004	33121	D0
OTU_1531	23	D0	D004	D004	33121	D0
OTU_1532	2	D0	D004	D004	33121	D0
OTU_1533	1	D0	D004	D004	33121	D0
OTU_1534	1	D0	D004	D004	33121	D0
OTU_1535	1	D0	D004	D004	33121	D0
OTU_1538	3	D0	D004	D004	33121	D0
OTU_154	38	D0	D004	D004	33121	D0
OTU_1540	5	D0	D004	D004	33121	D0
OTU_1541	1	D0	D004	D004	33121	D0
OTU_1542	2	D0	D004	D004	33121	D0
OTU_1547	3	D0	D004	D004	33121	D0
OTU_1549	5	D0	D004	D004	33121	D0
OTU_155	13	D0	D004	D004	33121	D0
OTU_1551	1	D0	D004	D004	33121	D0
OTU_1555	6	D0	D004	D004	33121	D0
OTU_1558	1	D0	D004	D004	33121	D0
OTU_156	354	D0	D004	D004	33121	D0
OTU_1566	1	D0	D004	D004	33121	D0
OTU_1567	2	D0	D004	D004	33121	D0
OTU_1568	1	D0	D004	D004	33121	D0
OTU_1569	1	D0	D004	D004	33121	D0
OTU_157	7	D0	D004	D004	33121	D0
OTU_1572	1	D0	D004	D004	33121	D0
OTU_1575	1	D0	D004	D004	33121	D0
OTU_1576	2	D0	D004	D004	33121	D0
OTU_1578	1	D0	D004	D004	33121	D0
OTU_159	17	D0	D004	D004	33121	D0
OTU_1595	1	D0	D004	D004	33121	D0
OTU_1598	1	D0	D004	D004	33121	D0
OTU_16	14	D0	D004	D004	33121	D0
OTU_160	17	D0	D004	D004	33121	D0
OTU_1602	1	D0	D004	D004	33121	D0
OTU_1604	2	D0	D004	D004	33121	D0
OTU_1608	1	D0	D004	D004	33121	D0
OTU_161	6	D0	D004	D004	33121	D0
OTU_162	31	D0	D004	D004	33121	D0
OTU_1623	1	D0	D004	D004	33121	D0
OTU_1627	1	D0	D004	D004	33121	D0
OTU_1632	1	D0	D004	D004	33121	D0
OTU_1647	1	D0	D004	D004	33121	D0
OTU_1648	1	D0	D004	D004	33121	D0
OTU_165	2	D0	D004	D004	33121	D0
OTU_1652	2	D0	D004	D004	33121	D0
OTU_1653	1	D0	D004	D004	33121	D0
OTU_166	8	D0	D004	D004	33121	D0
OTU_1663	1	D0	D004	D004	33121	D0
OTU_1665	1	D0	D004	D004	33121	D0
OTU_1666	1	D0	D004	D004	33121	D0
OTU_167	7	D0	D004	D004	33121	D0
OTU_168	12	D0	D004	D004	33121	D0
OTU_1683	1	D0	D004	D004	33121	D0
OTU_1685	1	D0	D004	D004	33121	D0
OTU_1686	1	D0	D004	D004	33121	D0
OTU_169	12	D0	D004	D004	33121	D0
OTU_1690	1	D0	D004	D004	33121	D0
OTU_1691	1	D0	D004	D004	33121	D0
OTU_1696	2	D0	D004	D004	33121	D0
OTU_1698	1	D0	D004	D004	33121	D0
OTU_17	31	D0	D004	D004	33121	D0
OTU_170	9	D0	D004	D004	33121	D0
OTU_1700	2	D0	D004	D004	33121	D0
OTU_1701	1	D0	D004	D004	33121	D0
OTU_171	2	D0	D004	D004	33121	D0
OTU_1713	1	D0	D004	D004	33121	D0
OTU_1714	4	D0	D004	D004	33121	D0
OTU_1716	18	D0	D004	D004	33121	D0
OTU_1717	1	D0	D004	D004	33121	D0
OTU_172	17	D0	D004	D004	33121	D0
OTU_1720	2	D0	D004	D004	33121	D0
OTU_1724	1	D0	D004	D004	33121	D0
OTU_1728	2	D0	D004	D004	33121	D0
OTU_173	11	D0	D004	D004	33121	D0
OTU_1735	1	D0	D004	D004	33121	D0
OTU_174	5	D0	D004	D004	33121	D0
OTU_1748	1	D0	D004	D004	33121	D0
OTU_175	1	D0	D004	D004	33121	D0
OTU_1752	1	D0	D004	D004	33121	D0
OTU_1754	4	D0	D004	D004	33121	D0
OTU_176	1	D0	D004	D004	33121	D0
OTU_1769	2	D0	D004	D004	33121	D0
OTU_177	8	D0	D004	D004	33121	D0
OTU_1780	1	D0	D004	D004	33121	D0
OTU_1785	2	D0	D004	D004	33121	D0
OTU_1789	48	D0	D004	D004	33121	D0
OTU_179	1	D0	D004	D004	33121	D0
OTU_1793	3	D0	D004	D004	33121	D0
OTU_1798	2	D0	D004	D004	33121	D0
OTU_18	18	D0	D004	D004	33121	D0
OTU_1802	1	D0	D004	D004	33121	D0
OTU_1803	2	D0	D004	D004	33121	D0
OTU_1808	2	D0	D004	D004	33121	D0
OTU_1809	6	D0	D004	D004	33121	D0
OTU_181	1	D0	D004	D004	33121	D0
OTU_1810	1	D0	D004	D004	33121	D0
OTU_1811	1	D0	D004	D004	33121	D0
OTU_1814	12	D0	D004	D004	33121	D0
OTU_1815	6	D0	D004	D004	33121	D0
OTU_182	6	D0	D004	D004	33121	D0
OTU_1827	3	D0	D004	D004	33121	D0
OTU_183	7	D0	D004	D004	33121	D0
OTU_184	2	D0	D004	D004	33121	D0
OTU_1847	1	D0	D004	D004	33121	D0
OTU_1848	3	D0	D004	D004	33121	D0
OTU_185	3	D0	D004	D004	33121	D0
OTU_1851	1	D0	D004	D004	33121	D0
OTU_1852	5	D0	D004	D004	33121	D0
OTU_186	4	D0	D004	D004	33121	D0
OTU_1867	10	D0	D004	D004	33121	D0
OTU_1868	2	D0	D004	D004	33121	D0
OTU_187	5	D0	D004	D004	33121	D0
OTU_1879	1	D0	D004	D004	33121	D0
OTU_188	1	D0	D004	D004	33121	D0
OTU_19	12	D0	D004	D004	33121	D0
OTU_1911	9	D0	D004	D004	33121	D0
OTU_1912	20	D0	D004	D004	33121	D0
OTU_1913	9	D0	D004	D004	33121	D0
OTU_1914	3	D0	D004	D004	33121	D0
OTU_1917	5	D0	D004	D004	33121	D0
OTU_1918	3	D0	D004	D004	33121	D0
OTU_1921	1	D0	D004	D004	33121	D0
OTU_1926	1	D0	D004	D004	33121	D0
OTU_1927	7	D0	D004	D004	33121	D0
OTU_1928	1	D0	D004	D004	33121	D0
OTU_193	2	D0	D004	D004	33121	D0
OTU_1930	1	D0	D004	D004	33121	D0
OTU_1931	3	D0	D004	D004	33121	D0
OTU_1932	16	D0	D004	D004	33121	D0
OTU_1933	3	D0	D004	D004	33121	D0
OTU_1935	155	D0	D004	D004	33121	D0
OTU_1936	2	D0	D004	D004	33121	D0
OTU_1937	2	D0	D004	D004	33121	D0
OTU_1938	1	D0	D004	D004	33121	D0
OTU_194	9	D0	D004	D004	33121	D0
OTU_1940	4	D0	D004	D004	33121	D0
OTU_1941	3	D0	D004	D004	33121	D0
OTU_1942	1	D0	D004	D004	33121	D0
OTU_1943	11	D0	D004	D004	33121	D0
OTU_1944	1	D0	D004	D004	33121	D0
OTU_1945	4	D0	D004	D004	33121	D0
OTU_1947	1	D0	D004	D004	33121	D0
OTU_1948	1	D0	D004	D004	33121	D0
OTU_195	2	D0	D004	D004	33121	D0
OTU_1950	4	D0	D004	D004	33121	D0
OTU_1951	1	D0	D004	D004	33121	D0
OTU_1952	9	D0	D004	D004	33121	D0
OTU_1953	15	D0	D004	D004	33121	D0
OTU_1955	3	D0	D004	D004	33121	D0
OTU_1956	8	D0	D004	D004	33121	D0
OTU_1957	2	D0	D004	D004	33121	D0
OTU_1958	1	D0	D004	D004	33121	D0
OTU_196	1	D0	D004	D004	33121	D0
OTU_1960	101	D0	D004	D004	33121	D0
OTU_1961	1	D0	D004	D004	33121	D0
OTU_1962	16	D0	D004	D004	33121	D0
OTU_1963	14	D0	D004	D004	33121	D0
OTU_1964	20	D0	D004	D004	33121	D0
OTU_1965	10	D0	D004	D004	33121	D0
OTU_1966	7	D0	D004	D004	33121	D0
OTU_1967	7	D0	D004	D004	33121	D0
OTU_1968	14	D0	D004	D004	33121	D0
OTU_1969	20	D0	D004	D004	33121	D0
OTU_197	1	D0	D004	D004	33121	D0
OTU_1970	7	D0	D004	D004	33121	D0
OTU_1971	6	D0	D004	D004	33121	D0
OTU_1972	6	D0	D004	D004	33121	D0
OTU_1973	12	D0	D004	D004	33121	D0
OTU_1974	6	D0	D004	D004	33121	D0
OTU_1975	4	D0	D004	D004	33121	D0
OTU_1976	2	D0	D004	D004	33121	D0
OTU_1977	13	D0	D004	D004	33121	D0
OTU_1978	1	D0	D004	D004	33121	D0
OTU_1979	8	D0	D004	D004	33121	D0
OTU_198	2	D0	D004	D004	33121	D0
OTU_1980	4	D0	D004	D004	33121	D0
OTU_1981	3	D0	D004	D004	33121	D0
OTU_1982	4	D0	D004	D004	33121	D0
OTU_1984	1	D0	D004	D004	33121	D0
OTU_1986	3	D0	D004	D004	33121	D0
OTU_1987	2	D0	D004	D004	33121	D0
OTU_1988	4	D0	D004	D004	33121	D0
OTU_1989	4	D0	D004	D004	33121	D0
OTU_199	4	D0	D004	D004	33121	D0
OTU_1990	3	D0	D004	D004	33121	D0
OTU_1991	4	D0	D004	D004	33121	D0
OTU_1992	2	D0	D004	D004	33121	D0
OTU_1993	6	D0	D004	D004	33121	D0
OTU_1994	6	D0	D004	D004	33121	D0
OTU_1996	1	D0	D004	D004	33121	D0
OTU_1997	1	D0	D004	D004	33121	D0
OTU_1998	4	D0	D004	D004	33121	D0
OTU_1999	1	D0	D004	D004	33121	D0
OTU_2	8	D0	D004	D004	33121	D0
OTU_20	5	D0	D004	D004	33121	D0
OTU_200	10	D0	D004	D004	33121	D0
OTU_2000	5	D0	D004	D004	33121	D0
OTU_2002	4	D0	D004	D004	33121	D0
OTU_2003	3	D0	D004	D004	33121	D0
OTU_2004	1	D0	D004	D004	33121	D0
OTU_2005	7	D0	D004	D004	33121	D0
OTU_2006	1	D0	D004	D004	33121	D0
OTU_2007	1	D0	D004	D004	33121	D0
OTU_2008	1	D0	D004	D004	33121	D0
OTU_2009	1	D0	D004	D004	33121	D0
OTU_201	2	D0	D004	D004	33121	D0
OTU_2010	3	D0	D004	D004	33121	D0
OTU_2012	1	D0	D004	D004	33121	D0
OTU_2013	1	D0	D004	D004	33121	D0
OTU_2014	2467	D0	D004	D004	33121	D0
OTU_2016	36	D0	D004	D004	33121	D0
OTU_202	6	D0	D004	D004	33121	D0
OTU_2020	31	D0	D004	D004	33121	D0
OTU_2029	5	D0	D004	D004	33121	D0
OTU_203	2	D0	D004	D004	33121	D0
OTU_2031	3	D0	D004	D004	33121	D0
OTU_2034	1	D0	D004	D004	33121	D0
OTU_2035	6	D0	D004	D004	33121	D0
OTU_2037	1	D0	D004	D004	33121	D0
OTU_2038	6	D0	D004	D004	33121	D0
OTU_204	10	D0	D004	D004	33121	D0
OTU_2040	1	D0	D004	D004	33121	D0
OTU_2041	5	D0	D004	D004	33121	D0
OTU_2042	172	D0	D004	D004	33121	D0
OTU_2045	31	D0	D004	D004	33121	D0
OTU_2049	1	D0	D004	D004	33121	D0
OTU_205	6	D0	D004	D004	33121	D0
OTU_2056	242	D0	D004	D004	33121	D0
OTU_2057	18	D0	D004	D004	33121	D0
OTU_2063	8	D0	D004	D004	33121	D0
OTU_2068	1	D0	D004	D004	33121	D0
OTU_2069	2	D0	D004	D004	33121	D0
OTU_207	1	D0	D004	D004	33121	D0
OTU_2070	2	D0	D004	D004	33121	D0
OTU_2071	1	D0	D004	D004	33121	D0
OTU_2072	3	D0	D004	D004	33121	D0
OTU_2076	7	D0	D004	D004	33121	D0
OTU_2079	3	D0	D004	D004	33121	D0
OTU_2085	1	D0	D004	D004	33121	D0
OTU_2087	1	D0	D004	D004	33121	D0
OTU_2088	1	D0	D004	D004	33121	D0
OTU_2089	1	D0	D004	D004	33121	D0
OTU_21	18	D0	D004	D004	33121	D0
OTU_2101	3	D0	D004	D004	33121	D0
OTU_2102	43	D0	D004	D004	33121	D0
OTU_2103	22	D0	D004	D004	33121	D0
OTU_2104	51	D0	D004	D004	33121	D0
OTU_2105	106	D0	D004	D004	33121	D0
OTU_2106	51	D0	D004	D004	33121	D0
OTU_2107	7	D0	D004	D004	33121	D0
OTU_2108	8	D0	D004	D004	33121	D0
OTU_2109	73	D0	D004	D004	33121	D0
OTU_211	3	D0	D004	D004	33121	D0
OTU_2110	108	D0	D004	D004	33121	D0
OTU_2111	11	D0	D004	D004	33121	D0
OTU_2112	22	D0	D004	D004	33121	D0
OTU_2113	44	D0	D004	D004	33121	D0
OTU_2114	16	D0	D004	D004	33121	D0
OTU_2115	43	D0	D004	D004	33121	D0
OTU_2117	17	D0	D004	D004	33121	D0
OTU_2119	11	D0	D004	D004	33121	D0
OTU_212	2	D0	D004	D004	33121	D0
OTU_2120	4	D0	D004	D004	33121	D0
OTU_2121	5	D0	D004	D004	33121	D0
OTU_2122	32	D0	D004	D004	33121	D0
OTU_2123	1	D0	D004	D004	33121	D0
OTU_2124	20	D0	D004	D004	33121	D0
OTU_2125	18	D0	D004	D004	33121	D0
OTU_2126	2	D0	D004	D004	33121	D0
OTU_2127	6	D0	D004	D004	33121	D0
OTU_2129	6	D0	D004	D004	33121	D0
OTU_2131	9	D0	D004	D004	33121	D0
OTU_2133	11	D0	D004	D004	33121	D0
OTU_2135	12	D0	D004	D004	33121	D0
OTU_2137	2	D0	D004	D004	33121	D0
OTU_2138	9	D0	D004	D004	33121	D0
OTU_2139	10	D0	D004	D004	33121	D0
OTU_2140	9	D0	D004	D004	33121	D0
OTU_2141	2	D0	D004	D004	33121	D0
OTU_2144	13	D0	D004	D004	33121	D0
OTU_2145	6	D0	D004	D004	33121	D0
OTU_2146	2	D0	D004	D004	33121	D0
OTU_2147	1	D0	D004	D004	33121	D0
OTU_2148	3	D0	D004	D004	33121	D0
OTU_2149	3	D0	D004	D004	33121	D0
OTU_2150	3	D0	D004	D004	33121	D0
OTU_2151	2	D0	D004	D004	33121	D0
OTU_2152	4	D0	D004	D004	33121	D0
OTU_2155	9	D0	D004	D004	33121	D0
OTU_2156	4	D0	D004	D004	33121	D0
OTU_2157	5	D0	D004	D004	33121	D0
OTU_2158	4	D0	D004	D004	33121	D0
OTU_2159	5	D0	D004	D004	33121	D0
OTU_216	1	D0	D004	D004	33121	D0
OTU_2161	4	D0	D004	D004	33121	D0
OTU_2162	1	D0	D004	D004	33121	D0
OTU_2164	1	D0	D004	D004	33121	D0
OTU_2165	10	D0	D004	D004	33121	D0
OTU_2166	9	D0	D004	D004	33121	D0
OTU_2167	1	D0	D004	D004	33121	D0
OTU_2168	4	D0	D004	D004	33121	D0
OTU_2169	1	D0	D004	D004	33121	D0
OTU_217	2	D0	D004	D004	33121	D0
OTU_2170	2	D0	D004	D004	33121	D0
OTU_2171	13	D0	D004	D004	33121	D0
OTU_2172	2	D0	D004	D004	33121	D0
OTU_2173	3	D0	D004	D004	33121	D0
OTU_2175	3	D0	D004	D004	33121	D0
OTU_218	4	D0	D004	D004	33121	D0
OTU_2181	1	D0	D004	D004	33121	D0
OTU_2182	3	D0	D004	D004	33121	D0
OTU_2184	1	D0	D004	D004	33121	D0
OTU_2185	3	D0	D004	D004	33121	D0
OTU_2186	2	D0	D004	D004	33121	D0
OTU_2187	6	D0	D004	D004	33121	D0
OTU_2188	1	D0	D004	D004	33121	D0
OTU_2189	1	D0	D004	D004	33121	D0
OTU_219	2	D0	D004	D004	33121	D0
OTU_2190	1	D0	D004	D004	33121	D0
OTU_2191	1	D0	D004	D004	33121	D0
OTU_2192	1	D0	D004	D004	33121	D0
OTU_2194	2	D0	D004	D004	33121	D0
OTU_22	9	D0	D004	D004	33121	D0
OTU_220	1	D0	D004	D004	33121	D0
OTU_2203	6	D0	D004	D004	33121	D0
OTU_2207	8	D0	D004	D004	33121	D0
OTU_2208	2	D0	D004	D004	33121	D0
OTU_221	2	D0	D004	D004	33121	D0
OTU_2210	3	D0	D004	D004	33121	D0
OTU_2211	2	D0	D004	D004	33121	D0
OTU_2212	7	D0	D004	D004	33121	D0
OTU_2213	2	D0	D004	D004	33121	D0
OTU_2214	5	D0	D004	D004	33121	D0
OTU_2215	1	D0	D004	D004	33121	D0
OTU_222	4	D0	D004	D004	33121	D0
OTU_2222	2	D0	D004	D004	33121	D0
OTU_2223	3	D0	D004	D004	33121	D0
OTU_2227	1	D0	D004	D004	33121	D0
OTU_223	1	D0	D004	D004	33121	D0
OTU_2231	1	D0	D004	D004	33121	D0
OTU_2232	5	D0	D004	D004	33121	D0
OTU_2237	1	D0	D004	D004	33121	D0
OTU_2248	2	D0	D004	D004	33121	D0
OTU_2249	5	D0	D004	D004	33121	D0
OTU_2250	2	D0	D004	D004	33121	D0
OTU_2251	1	D0	D004	D004	33121	D0
OTU_2252	2	D0	D004	D004	33121	D0
OTU_2254	2	D0	D004	D004	33121	D0
OTU_2255	5	D0	D004	D004	33121	D0
OTU_2256	2	D0	D004	D004	33121	D0
OTU_2257	20	D0	D004	D004	33121	D0
OTU_2258	5	D0	D004	D004	33121	D0
OTU_2259	1	D0	D004	D004	33121	D0
OTU_2260	1	D0	D004	D004	33121	D0
OTU_2261	3	D0	D004	D004	33121	D0
OTU_2264	1	D0	D004	D004	33121	D0
OTU_2268	2	D0	D004	D004	33121	D0
OTU_2270	1	D0	D004	D004	33121	D0
OTU_2276	1	D0	D004	D004	33121	D0
OTU_2278	2	D0	D004	D004	33121	D0
OTU_228	3	D0	D004	D004	33121	D0
OTU_2280	2	D0	D004	D004	33121	D0
OTU_2282	3	D0	D004	D004	33121	D0
OTU_2288	3	D0	D004	D004	33121	D0
OTU_229	3	D0	D004	D004	33121	D0
OTU_2290	1	D0	D004	D004	33121	D0
OTU_2292	1	D0	D004	D004	33121	D0
OTU_2297	3	D0	D004	D004	33121	D0
OTU_23	5	D0	D004	D004	33121	D0
OTU_230	7	D0	D004	D004	33121	D0
OTU_2300	1	D0	D004	D004	33121	D0
OTU_2301	2	D0	D004	D004	33121	D0
OTU_2302	3	D0	D004	D004	33121	D0
OTU_2305	1	D0	D004	D004	33121	D0
OTU_2309	4	D0	D004	D004	33121	D0
OTU_231	2	D0	D004	D004	33121	D0
OTU_2321	3	D0	D004	D004	33121	D0
OTU_2327	3	D0	D004	D004	33121	D0
OTU_2328	182	D0	D004	D004	33121	D0
OTU_2329	1	D0	D004	D004	33121	D0
OTU_233	1	D0	D004	D004	33121	D0
OTU_2330	7	D0	D004	D004	33121	D0
OTU_2331	85	D0	D004	D004	33121	D0
OTU_2333	44	D0	D004	D004	33121	D0
OTU_2334	3	D0	D004	D004	33121	D0
OTU_2335	28	D0	D004	D004	33121	D0
OTU_2336	19	D0	D004	D004	33121	D0
OTU_2337	16	D0	D004	D004	33121	D0
OTU_2338	45	D0	D004	D004	33121	D0
OTU_2339	154	D0	D004	D004	33121	D0
OTU_2340	44	D0	D004	D004	33121	D0
OTU_2341	35	D0	D004	D004	33121	D0
OTU_2343	18	D0	D004	D004	33121	D0
OTU_2344	13	D0	D004	D004	33121	D0
OTU_2345	4	D0	D004	D004	33121	D0
OTU_2346	3	D0	D004	D004	33121	D0
OTU_2347	16	D0	D004	D004	33121	D0
OTU_2348	9	D0	D004	D004	33121	D0
OTU_2349	8	D0	D004	D004	33121	D0
OTU_2351	22	D0	D004	D004	33121	D0
OTU_2352	1	D0	D004	D004	33121	D0
OTU_2353	30	D0	D004	D004	33121	D0
OTU_2354	5	D0	D004	D004	33121	D0
OTU_2355	184	D0	D004	D004	33121	D0
OTU_2357	18	D0	D004	D004	33121	D0
OTU_2358	5	D0	D004	D004	33121	D0
OTU_2359	2	D0	D004	D004	33121	D0
OTU_2360	14	D0	D004	D004	33121	D0
OTU_2361	2	D0	D004	D004	33121	D0
OTU_2363	8	D0	D004	D004	33121	D0
OTU_2364	3	D0	D004	D004	33121	D0
OTU_2365	2	D0	D004	D004	33121	D0
OTU_2366	7	D0	D004	D004	33121	D0
OTU_2367	3	D0	D004	D004	33121	D0
OTU_2369	2	D0	D004	D004	33121	D0
OTU_2370	11	D0	D004	D004	33121	D0
OTU_2371	2	D0	D004	D004	33121	D0
OTU_2372	1	D0	D004	D004	33121	D0
OTU_2373	8	D0	D004	D004	33121	D0
OTU_2374	3	D0	D004	D004	33121	D0
OTU_2375	1	D0	D004	D004	33121	D0
OTU_2376	1	D0	D004	D004	33121	D0
OTU_2377	1	D0	D004	D004	33121	D0
OTU_2378	4	D0	D004	D004	33121	D0
OTU_2379	4	D0	D004	D004	33121	D0
OTU_2380	3	D0	D004	D004	33121	D0
OTU_2381	2	D0	D004	D004	33121	D0
OTU_2383	2	D0	D004	D004	33121	D0
OTU_2384	4	D0	D004	D004	33121	D0
OTU_2385	7	D0	D004	D004	33121	D0
OTU_2386	2	D0	D004	D004	33121	D0
OTU_2387	12	D0	D004	D004	33121	D0
OTU_2388	6	D0	D004	D004	33121	D0
OTU_2389	3	D0	D004	D004	33121	D0
OTU_2390	2	D0	D004	D004	33121	D0
OTU_2391	3	D0	D004	D004	33121	D0
OTU_2392	1	D0	D004	D004	33121	D0
OTU_2393	1	D0	D004	D004	33121	D0
OTU_2395	1	D0	D004	D004	33121	D0
OTU_2397	3	D0	D004	D004	33121	D0
OTU_2398	18	D0	D004	D004	33121	D0
OTU_2399	10	D0	D004	D004	33121	D0
OTU_24	11	D0	D004	D004	33121	D0
OTU_2400	7	D0	D004	D004	33121	D0
OTU_2401	1	D0	D004	D004	33121	D0
OTU_2402	2	D0	D004	D004	33121	D0
OTU_2404	1	D0	D004	D004	33121	D0
OTU_241	3	D0	D004	D004	33121	D0
OTU_2410	2	D0	D004	D004	33121	D0
OTU_2411	3	D0	D004	D004	33121	D0
OTU_2412	2	D0	D004	D004	33121	D0
OTU_2413	4	D0	D004	D004	33121	D0
OTU_2414	5	D0	D004	D004	33121	D0
OTU_2415	5	D0	D004	D004	33121	D0
OTU_2416	23	D0	D004	D004	33121	D0
OTU_2417	2	D0	D004	D004	33121	D0
OTU_2418	2	D0	D004	D004	33121	D0
OTU_2419	14	D0	D004	D004	33121	D0
OTU_242	14	D0	D004	D004	33121	D0
OTU_2421	2	D0	D004	D004	33121	D0
OTU_2427	1	D0	D004	D004	33121	D0
OTU_2428	1	D0	D004	D004	33121	D0
OTU_243	3	D0	D004	D004	33121	D0
OTU_2439	2	D0	D004	D004	33121	D0
OTU_244	2	D0	D004	D004	33121	D0
OTU_2440	3	D0	D004	D004	33121	D0
OTU_2441	13	D0	D004	D004	33121	D0
OTU_2442	6	D0	D004	D004	33121	D0
OTU_2443	7	D0	D004	D004	33121	D0
OTU_2444	2	D0	D004	D004	33121	D0
OTU_2445	2	D0	D004	D004	33121	D0
OTU_2446	2	D0	D004	D004	33121	D0
OTU_2447	1	D0	D004	D004	33121	D0
OTU_2448	1	D0	D004	D004	33121	D0
OTU_2449	3	D0	D004	D004	33121	D0
OTU_245	6	D0	D004	D004	33121	D0
OTU_2450	2	D0	D004	D004	33121	D0
OTU_2451	1	D0	D004	D004	33121	D0
