Group	OTU	fV	fM	fN	rChisqX	rChisqP	rKsD	rKsP
D1	OTU_3475	0.489010989010989	0.785714285714286	9	8.09090909090909	0.837627651098279	0.263219214040414	0.286593038150941
D1	OTU_3476	1.32417582417582	1.35714285714286	11	12.6842105263158	0.472489326177738	0.264714461780611	0.280385661950156
D1	OTU_3477	1.41208791208791	1.21428571428571	10	15.1176470588235	0.300066024457926	0.285838043943956	0.202788059944201
D1	OTU_3478	0.884615384615385	0.5	4	23	0.041676284212665	0.416787483889734	0.0154401523390739
D1	OTU_3479	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_348	2.24725274725275	1.35714285714286	8	21.5263157894737	0.063149963350367	0.245922101338284	0.365514233647079
D1	OTU_3480	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_3481	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_3482	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D1	OTU_3483	0.401098901098901	0.357142857142857	4	14.6	0.332984676599635	0.427880866257384	0.0118770177379125
D1	OTU_3484	0.571428571428571	0.571428571428571	6	13	0.447811674319492	0.346582672444126	0.0692354905617358
D1	OTU_3485	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D1	OTU_3486	0.554945054945055	0.642857142857143	7	11.2222222222222	0.592207364093516	0.30591962280901	0.145486918195001
D1	OTU_3487	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D1	OTU_349	2.87912087912088	3.42857142857143	14	10.9166666666667	0.61779868231382	0.242559469947587	0.382361659409371
D1	OTU_3494	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_35	241.60989010989	60.9285714285714	14	51.5509964830012	1.61185421444877e-06	0.116140563822128	0.991609491774361
D1	OTU_350	0.835164835164835	0.714285714285714	7	15.2	0.295034175604635	0.282775851460085	0.212884606472184
D1	OTU_351	1.97802197802198	1.85714285714286	12	13.8461538461538	0.384767198902403	0.245261337339766	0.368786841149995
D1	OTU_352	1.14835164835165	1.07142857142857	10	13.9333333333333	0.378555702920688	0.312286214916751	0.130319678187829
D1	OTU_353	71.0549450549451	23.1428571428571	14	39.9135802469136	0.000142732842970967	0.158749335083046	0.872144867283667
D1	OTU_354	0.417582417582418	0.428571428571429	5	12.6666666666667	0.473876307164751	0.389259620683797	0.0287389696194046
D1	OTU_355	1.17032967032967	1.35714285714286	10	11.2105263157895	0.593186185214268	0.223823505067843	0.484547894834614
D1	OTU_356	1.47802197802198	1.64285714285714	12	11.695652173913	0.552744344860324	0.241611217682501	0.387198896342493
D1	OTU_357	1.53846153846154	1	7	20	0.0952102560780915	0.28994366022468	0.189835823135455
D1	OTU_358	2	1	7	26	0.0170008368763122	0.285714285714286	0.203188824472845
D1	OTU_359	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_36	1.91758241758242	0.928571428571429	6	26.8461538461539	0.0130585709005104	0.320178457206041	0.113331997519844
D1	OTU_360	5.17032967032967	3.35714285714286	14	20.0212765957447	0.0946809970174983	0.174410321038459	0.788000478910743
D1	OTU_361	38.4010989010989	6.35714285714286	11	78.5280898876404	2.08533154813966e-11	0.244402467811027	0.373068446746408
D1	OTU_362	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D1	OTU_363	0.247252747252747	0.357142857142857	5	9	0.772943538763509	0.406553410314251	0.0195485792951733
D1	OTU_364	2.7967032967033	0.785714285714286	4	46.2727272727273	1.28111956158204e-05	0.395047748412688	0.0253085978621926
D1	OTU_365	0.708791208791209	0.642857142857143	7	14.3333333333333	0.350794877409848	0.27744161668003	0.231383780925934
D1	OTU_366	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_367	3651.05494505495	70.8571428571429	14	669.850806451613	9.52598053940311e-135	0.20799979137872	0.513986159570011
D1	OTU_368	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_369	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_37	0.285714285714286	0.142857142857143	1	26	0.0170008368763122	0.533937415504288	0.000682772118194341
D1	OTU_371	5.36263736263736	0.857142857142857	2	81.3333333333333	6.18840284646584e-12	0.501503124392284	0.00174848852226539
D1	OTU_375	2.68131868131868	2.71428571428571	14	12.8421052631579	0.460080651337122	0.240087160824635	0.395052052565753
D1	OTU_379	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_38	0.373626373626374	0.285714285714286	3	17	0.19930407456556	0.465616849594847	0.00462062062120139
D1	OTU_380	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_384	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_385	0.373626373626374	0.285714285714286	3	17	0.19930407456556	0.465616849594847	0.00462062062120139
D1	OTU_387	22.6813186813187	10.2857142857143	14	28.6666666666667	0.00729666391020767	0.183447636539968	0.733743108930878
D1	OTU_388	1352.95054945055	61.2142857142857	14	287.3243873979	1.07472234417635e-53	0.208690408138093	0.575593438445628
D1	OTU_389	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_39	1.63186813186813	1.64285714285714	12	12.9130434782609	0.454550705025308	0.264029491257739	0.283217125545914
D1	OTU_390	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_392	0.571428571428571	0.571428571428571	6	13	0.447811674319492	0.346582672444126	0.0692354905617358
D1	OTU_393	1.18681318681319	0.571428571428571	5	27	0.0124410945160109	0.342902346781552	0.0743329678894858
D1	OTU_394	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_395	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_396	768.989010989011	81.7142857142857	14	122.339160839161	6.93890069343769e-20	0.118620017287457	0.989235697317553
D1	OTU_397	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D1	OTU_398	27.9120879120879	13.7142857142857	14	26.4583333333333	0.0147451414188833	0.270069560563025	0.258905882380148
D1	OTU_399	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_4	12695.478021978	237.357142857143	14	695.328618718026	3.43064006026511e-140	0.142597997555591	0.938364954575717
D1	OTU_40	2.43956043956044	1.85714285714286	10	17.0769230769231	0.195811419308519	0.196397175089463	0.652704587811849
D1	OTU_400	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_401	97.1043956043956	25.2142857142857	14	50.0651558073654	2.9056984737166e-06	0.182510002322598	0.73949769808688
D1	OTU_402	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_403	48.5934065934066	16.8571428571429	14	37.4745762711864	0.000348948739453826	0.168042050110889	0.824076186390536
D1	OTU_404	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D1	OTU_405	27.7582417582418	16.2857142857143	14	22.1578947368421	0.0529630813219236	0.0930524314258348	0.999726210286466
D1	OTU_406	3.34065934065934	1.42857142857143	7	30.4	0.00412273987314965	0.282775851460085	0.212884606472184
D1	OTU_407	44.3736263736264	17.2857142857143	14	33.3719008264463	0.00149803080222188	0.211436872990198	0.558648659007269
D1	OTU_408	0.708791208791209	0.357142857142857	3	25.8	0.0180827806232292	0.450008630084207	0.00689423074796691
D1	OTU_410	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_411	1.91758241758242	0.928571428571429	7	26.8461538461538	0.0130585709005104	0.265145319747714	0.278615116084646
D1	OTU_413	15.9395604395604	8.35714285714286	14	24.7948717948718	0.0245580910119207	0.222539375693102	0.49202141477716
D1	OTU_414	12.7967032967033	5.78571428571429	14	28.7530864197531	0.00709454248338397	0.191176034724908	0.685611968702836
D1	OTU_415	200.131868131868	3.85714285714286	2	674.518518518519	9.59104406376997e-136	0.508598970457983	0.00143055274156512
D1	OTU_416	9.67032967032967	5.14285714285714	13	24.4444444444444	0.0272794990080287	0.143381360246421	0.935737476497292
D1	OTU_417	0.417582417582418	0.428571428571429	5	12.6666666666667	0.473876307164751	0.389259620683797	0.0287389696194046
D1	OTU_418	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_419	27.4120879120879	9.21428571428571	14	38.6744186046512	0.000225321464734837	0.146710040659291	0.923878682676603
D1	OTU_42	0.401098901098901	0.357142857142857	4	14.6	0.332984676599635	0.427880866257384	0.0118770177379125
D1	OTU_420	3.95604395604396	2.42857142857143	12	21.1764705882353	0.0695107814190204	0.192267696028537	0.678744800796226
D1	OTU_421	12.2857142857143	6.85714285714286	14	23.2916666666667	0.0383064448362402	0.198030541248741	0.642396380937479
D1	OTU_422	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_424	6.68131868131868	4.71428571428571	14	18.4242424242424	0.142065339158007	0.251712970591786	0.337637984917936
D1	OTU_425	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_427	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_429	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_43	0.730769230769231	0.5	5	19	0.123103661190318	0.363548874070272	0.0494118083599983
D1	OTU_430	4.33516483516483	1.78571428571429	11	31.56	0.00279026677537124	0.316156970091738	0.121745194021297
D1	OTU_433	1.67032967032967	0.857142857142857	8	25.3333333333333	0.0208615685826471	0.384563869918317	0.031816851541302
D1	OTU_434	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_44	0.401098901098901	0.357142857142857	4	14.6	0.332984676599635	0.427880866257384	0.0118770177379125
D1	OTU_440	21.2582417582418	4.78571428571429	11	57.7462686567164	1.32395282928798e-07	0.155712471798878	0.88642188619869
D1	OTU_441	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_442	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D1	OTU_443	1.41208791208791	1.21428571428571	9	15.1176470588235	0.300066024457926	0.203718504578109	0.606596702518401
D1	OTU_444	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_445	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_446	6.68131868131868	3.28571428571429	12	26.4347826086957	0.0148538650349431	0.261978135111471	0.291819519130154
D1	OTU_447	8.11538461538461	2.5	12	42.2	6.07402268580961e-05	0.272174284609662	0.250813331287501
D1	OTU_448	135.785714285714	3.64285714285714	5	484.56862745098	2.76540859675575e-95	0.450569127157258	0.00679747586235313
D1	OTU_449	0.901098901098901	1.14285714285714	12	10.25	0.673374331639175	0.416954942746213	0.0153799101943085
D1	OTU_45	0.423076923076923	0.5	6	11	0.610817620080709	0.350394674393264	0.0642723348819746
D1	OTU_450	0.401098901098901	0.642857142857143	8	8.11111111111111	0.836286945404892	0.285023723400241	0.205436280555738
D1	OTU_451	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_452	1.45054945054945	1.28571428571429	10	14.6666666666667	0.328621593466326	0.236617129831278	0.413288756682248
D1	OTU_453	0.263736263736264	0.428571428571429	6	8	0.843600275244825	0.369435394201647	0.0437889573347017
D1	OTU_456	3.49450549450549	1.42857142857143	9	31.8	0.00257174436160488	0.237066455629532	0.410899766719867
D1	OTU_46	30.2197802197802	15.2857142857143	14	25.7009345794393	0.0186421464868799	0.193252157312303	0.672543988105526
D1	OTU_461	0.835164835164835	0.714285714285714	7	15.2	0.295034175604635	0.282775851460085	0.212884606472184
D1	OTU_462	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_463	0.642857142857143	0.785714285714286	8	10.6363636363636	0.641251041882007	0.265017975144195	0.279137576483612
D1	OTU_464	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_465	0.373626373626374	0.285714285714286	3	17	0.19930407456556	0.465616849594847	0.00462062062120139
D1	OTU_466	0.835164835164835	1.28571428571429	11	8.44444444444445	0.813489488268079	0.211347280031514	0.559199001552308
D1	OTU_467	2.37362637362637	1.28571428571429	9	24	0.0311300595124388	0.28784748946916	0.196365924923196
D1	OTU_468	9.07692307692308	3	10	39.3333333333333	0.000176858831800666	0.201452944130465	0.620827464399174
D1	OTU_469	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_47	16.532967032967	6.92857142857143	13	31.020618556701	0.0033482936666586	0.181795213250938	0.743868355108312
D1	OTU_471	2.06593406593407	1.71428571428571	11	15.6666666666667	0.267599147135317	0.278360091527995	0.22811488925037
D1	OTU_472	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_473	0.571428571428571	0.428571428571429	4	17.3333333333333	0.18451059960468	0.428910520256627	0.0115872308411546
D1	OTU_474	0.796703296703297	0.785714285714286	8	13.1818181818182	0.433867697688393	0.262279348484925	0.290544840199303
D1	OTU_475	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_476	6.70879120879121	3.64285714285714	14	23.9411764705882	0.0316754735856348	0.240865222397075	0.391030794670404
D1	OTU_477	1.14285714285714	1.28571428571429	10	11.5555555555556	0.564380689836438	0.176794558361431	0.773981944166094
D1	OTU_478	1.07692307692308	1	9	14	0.373843976715016	0.285714285714286	0.203188824472845
D1	OTU_479	0.576923076923077	1.5	13	5	0.975193133324013	0.244821075565653	0.370977695828628
D1	OTU_48	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_480	2.02747252747253	1.78571428571429	11	14.76	0.322574147132718	0.209459684959747	0.570832390122808
D1	OTU_481	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_482	0.923076923076923	1	9	12	0.527643855535093	0.214285714285714	0.54124309837487
D1	OTU_484	0.373626373626374	0.285714285714286	3	17	0.19930407456556	0.465616849594847	0.00462062062120139
D1	OTU_485	0.527472527472527	0.714285714285714	8	9.6	0.726270724306391	0.265889427296245	0.275576378550901
D1	OTU_486	1.14285714285714	0.714285714285714	5	20.8	0.0769797389217503	0.39083920963089	0.0277643195313565
D1	OTU_487	0.862637362637363	0.642857142857143	6	17.4444444444444	0.179774810310794	0.327007063303437	0.100146639718208
D1	OTU_488	17.478021978022	4.64285714285714	12	48.9384615384615	4.52953758155052e-06	0.180246626034425	0.75328502514595
D1	OTU_49	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_493	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_494	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_495	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_496	0.527472527472527	0.714285714285714	8	9.6	0.726270724306391	0.265889427296245	0.275576378550901
D1	OTU_497	0.269230769230769	0.5	7	7	0.902151561226564	0.33238279310202	0.0906871987300122
D1	OTU_498	0.681318681318681	0.714285714285714	7	12.4	0.495147975646825	0.306579385288195	0.143851876075698
D1	OTU_499	0.527472527472527	0.714285714285714	8	9.6	0.726270724306391	0.265889427296245	0.275576378550901
D1	OTU_5	19.5164835164835	6.14285714285714	14	41.3023255813954	8.50993339801671e-05	0.155755534424972	0.886224900006592
D1	OTU_50	2.02747252747253	1.21428571428571	8	21.7058823529412	0.0600898440643218	0.231684249948555	0.440040620991958
D1	OTU_500	2.64285714285714	2.21428571428571	12	15.5161290322581	0.276248209745636	0.171579877876339	0.804300563038432
D1	OTU_504	1.01648351648352	0.642857142857143	5	20.5555555555556	0.0821972082007569	0.380997740235757	0.0343443530211441
D1	OTU_505	1.56593406593407	1.21428571428571	9	16.7647058823529	0.2102848425732	0.210839810510939	0.562319438695372
D1	OTU_506	1.36263736263736	1.14285714285714	9	15.5	0.277186262465872	0.193363509270477	0.671842223223394
D1	OTU_507	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_508	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_509	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_51	0.576923076923077	0.5	5	15	0.307352774644318	0.387678218422796	0.0297448480076788
D1	OTU_510	0.335164835164835	0.214285714285714	2	20.3333333333333	0.0872046797750588	0.501503124392284	0.00174848852226539
D1	OTU_511	0.373626373626374	0.285714285714286	3	17	0.19930407456556	0.465616849594847	0.00462062062120139
D1	OTU_512	1.47802197802198	1.35714285714286	10	14.1578947368421	0.362819003453107	0.186960210888927	0.711999082628343
D1	OTU_513	0.835164835164835	0.714285714285714	7	15.2	0.295034175604635	0.282775851460085	0.212884606472184
D1	OTU_514	0.994505494505495	1.07142857142857	8	12.0666666666667	0.522184907209326	0.32410761740846	0.105580567298873
D1	OTU_515	0.417582417582418	0.428571428571429	5	12.6666666666667	0.473876307164751	0.389259620683797	0.0287389696194046
D1	OTU_516	6.72527472527473	3.42857142857143	12	25.5	0.019826512949545	0.137058968400185	0.955142340999087
D1	OTU_52	0.835164835164835	3.28571428571429	14	3.30434782608696	0.996594667194678	0.211347280031514	0.559199001552308
D1	OTU_521	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_522	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_523	0.989010989010989	0.714285714285714	6	18	0.157519462426203	0.33512483888568	0.0861577637546483
D1	OTU_524	0.285714285714286	0.142857142857143	1	26	0.0170008368763122	0.533937415504288	0.000682772118194341
D1	OTU_525	0.373626373626374	0.285714285714286	3	17	0.19930407456556	0.465616849594847	0.00462062062120139
D1	OTU_526	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_527	0.263736263736264	0.428571428571429	6	8	0.843600275244825	0.369435394201647	0.0437889573347017
D1	OTU_528	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_529	29.3626373626374	7.85714285714286	14	48.5818181818182	5.21012944417413e-06	0.13427167946653	0.962390323498256
D1	OTU_53	0.989010989010989	1.28571428571429	10	10	0.693934367980749	0.263696267457108	0.28460198370709
D1	OTU_530	1.38461538461538	1	8	18	0.157519462426203	0.285714285714286	0.203188824472845
D1	OTU_531	8.43956043956044	2.85714285714286	11	38.4	0.000249131540366937	0.204155668757724	0.603856908905811
D1	OTU_532	0.401098901098901	0.357142857142857	4	14.6	0.332984676599635	0.427880866257384	0.0118770177379125
D1	OTU_539	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_54	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_541	0.335164835164835	0.214285714285714	2	20.3333333333333	0.0872046797750588	0.501503124392284	0.00174848852226539
D1	OTU_542	0.285714285714286	0.142857142857143	1	26	0.0170008368763122	0.533937415504288	0.000682772118194341
D1	OTU_543	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_544	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_545	0.527472527472527	0.714285714285714	8	9.6	0.726270724306391	0.265889427296245	0.275576378550901
D1	OTU_547	1.78571428571429	1.35714285714286	9	17.1052631578947	0.194536633402225	0.20223117045667	0.615933649755641
D1	OTU_548	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_549	3.23076923076923	2	11	21	0.0729286265302199	0.214285714285714	0.54124309837487
D1	OTU_55	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_550	3.18681318681319	2.42857142857143	12	17.0588235294118	0.196628939570999	0.237720651515075	0.407436075958177
D1	OTU_551	0.730769230769231	0.5	4	19	0.123103661190318	0.434977445498844	0.0100056681531884
D1	OTU_552	16.8406593406593	2.92857142857143	10	74.7560975609756	1.05688191451334e-10	0.278770751877851	0.226664658505686
D1	OTU_553	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_558	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_562	1.49450549450549	1.57142857142857	11	12.3636363636364	0.498074746770802	0.179902563880561	0.755366852195347
D1	OTU_564	4558.83516483516	99.7142857142857	14	594.34670487106	1.22934248413538e-118	0.156681200568878	0.831275724979979
D1	OTU_569	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_57	0.417582417582418	0.428571428571429	5	12.6666666666667	0.473876307164751	0.389259620683797	0.0287389696194046
D1	OTU_570	0.901098901098901	0.857142857142857	8	13.6666666666667	0.397730617243181	0.245297021126112	0.368609631548441
D1	OTU_571	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_572	3572.99450549451	198.928571428571	14	233.495511669659	1.69242427602265e-42	0.141686956194311	0.904342044277697
D1	OTU_573	0.747252747252747	0.857142857142857	8	11.3333333333333	0.582915035946844	0.267865575072676	0.267583661485458
D1	OTU_574	0.489010989010989	0.785714285714286	9	8.09090909090909	0.837627651098279	0.263219214040414	0.286593038150941
D1	OTU_576	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_577	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D1	OTU_579	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_58	0.835164835164835	1.28571428571429	11	8.44444444444445	0.813489488268079	0.211347280031514	0.559199001552308
D1	OTU_580	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_581	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_582	0.373626373626374	0.285714285714286	3	17	0.19930407456556	0.465616849594847	0.00462062062120139
D1	OTU_583	0.708791208791209	0.357142857142857	3	25.8	0.0180827806232292	0.450008630084207	0.00689423074796691
D1	OTU_584	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_585	0.730769230769231	0.5	4	19	0.123103661190318	0.434977445498844	0.0100056681531884
D1	OTU_586	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_587	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_588	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_589	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D1	OTU_59	6.73076923076923	2.5	11	35	0.000846676539516636	0.219269901621725	0.51128440196324
D1	OTU_590	0.576923076923077	0.5	5	15	0.307352774644318	0.387678218422796	0.0297448480076788
D1	OTU_591	3.91758241758242	1.92857142857143	12	26.4074074074074	0.014981187643469	0.271320378441824	0.254073743356141
D1	OTU_592	0.401098901098901	0.357142857142857	4	14.6	0.332984676599635	0.427880866257384	0.0118770177379125
D1	OTU_593	0.401098901098901	0.642857142857143	8	8.11111111111111	0.836286945404892	0.285023723400241	0.205436280555738
D1	OTU_594	1.20879120879121	0.857142857142857	7	18.3333333333333	0.145268185898232	0.282189852034609	0.214859868229408
D1	OTU_595	0.642857142857143	0.785714285714286	8	10.6363636363636	0.641251041882007	0.265017975144195	0.279137576483612
D1	OTU_596	0.840659340659341	0.928571428571429	9	11.7692307692308	0.546651752373562	0.254666338545296	0.323982406274189
D1	OTU_597	0.247252747252747	0.357142857142857	5	9	0.772943538763509	0.406553410314251	0.0195485792951733
D1	OTU_598	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D1	OTU_599	2.73076923076923	1.5	8	23.6666666666667	0.0343382808672134	0.246556603996117	0.36238927406246
D1	OTU_6	0.401098901098901	0.357142857142857	4	14.6	0.332984676599635	0.427880866257384	0.0118770177379125
D1	OTU_60	1.84615384615385	2	12	12	0.527643855535093	0.214285714285714	0.54124309837487
D1	OTU_600	8.84065934065934	5.07142857142857	14	22.6619718309859	0.045916183122962	0.15244006436689	0.900911174967973
D1	OTU_601	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_608	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_61	0.989010989010989	1.28571428571429	10	10	0.693934367980749	0.263696267457108	0.28460198370709
D1	OTU_612	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_613	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_616	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_62	2.26373626373626	1.42857142857143	9	20.6	0.0812262770000723	0.185956379581679	0.718240050562639
D1	OTU_620	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_624	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D1	OTU_628	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_63	2.28571428571429	1.14285714285714	7	26	0.0170008368763122	0.275154101015554	0.239678193341807
D1	OTU_630	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_631	0.373626373626374	0.285714285714286	3	17	0.19930407456556	0.465616849594847	0.00462062062120139
D1	OTU_632	0.335164835164835	0.214285714285714	2	20.3333333333333	0.0872046797750588	0.501503124392284	0.00174848852226539
D1	OTU_634	0.335164835164835	0.214285714285714	2	20.3333333333333	0.0872046797750588	0.501503124392284	0.00174848852226539
D1	OTU_635	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D1	OTU_636	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D1	OTU_637	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D1	OTU_638	0.373626373626374	0.285714285714286	3	17	0.19930407456556	0.465616849594847	0.00462062062120139
